r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.13880592240791953
1.25,0.5911535397439822
1.35,0.4024424897384014
1.4500000000000002,0.2374008056098174
1.55,0.1394277521341026
1.6500000000000001,0.1557346620369363
1.75,0.0472650469225946
1.85,0.0008102186410106992
1.9500000000000002,0.0007292500457223189
2.05,0.0007258228741808519
2.1500000000000004,0.00857837061626509
2.25,0.05472000643081993
2.3500000000000005,0.3303968185874693
2.45,0.8640219843159032
2.55,4.059564677968378
2.6500000000000004,10.262903498943079
2.75,9.739378906488144
2.8500000000000005,7.819972469518861
2.95,6.063228396439051
3.05,4.714307983744891
3.1500000000000004,3.870928198990909
3.25,3.4885513647242354
3.3500000000000005,3.2309555674655215
3.45,2.9501500427181697
3.55,2.942795222450427
3.6500000000000004,2.9325974852276713
3.75,2.805982773008737
3.8500000000000005,2.8273383547301556
3.95,2.747860584414074
4.050000000000001,2.826868978644289
4.15,2.7509150992978637
4.25,2.8667592857531274
4.35,2.9146371005770266
4.45,2.949665014980842
4.550000000000001,2.916922793088504
4.65,2.9937467308852934
4.75,2.996851333704626
4.8500000000000005,2.9911566969472654
4.95,2.9791822427567283
5.050000000000001,3.0612146445289787
5.15,3.086931693397492
5.25,2.9726072550287745
5.3500000000000005,2.8588775847914567
5.45,2.7153992686122894
5.550000000000001,2.7368015377526618
5.65,2.741745046029927
5.75,2.799635777852156
5.8500000000000005,2.8122231568755507
5.95,2.865618530633444
6.050000000000001,2.859725070583005
6.15,2.9861746037195136
6.25,3.016569020460016
6.3500000000000005,2.8905491547475037
6.45,2.8149119996497474
6.550000000000001,2.7970625045810404
6.65,2.6882462589717657
6.75,2.6655538668155225
6.8500000000000005,2.660068711774663
6.95,2.6264036983349794
7.050000000000001,2.518720617051145
7.15,2.5380306308229623
7.25,2.4982794644747277
7.3500000000000005,2.487265553405284
7.45,2.451013125308234
7.550000000000001,2.4460346268773194
7.65,2.396264005545954
7.75,2.392289367403172
7.8500000000000005,2.3821808234384174
7.95,2.4222587011492136
