r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.08761465878826626
1.4500000000000002,0.46188136591382284
1.55,0.22777197004043093
1.6500000000000001,0.011855851965872133
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.01709051950991202
2.1500000000000004,0.09493705131316281
2.25,0.14022567799317218
2.3500000000000005,0.34708444792500037
2.45,0.7230224043577813
2.55,4.798910579608045
2.6500000000000004,11.445866632379927
2.75,11.751200125022656
2.8500000000000005,8.800724778432514
2.95,6.144164329918527
3.05,4.481773923457879
3.1500000000000004,3.6900915954022406
3.25,3.2348034091188667
3.3500000000000005,3.083267417843447
3.45,3.102243762949801
3.55,3.02366091796692
3.6500000000000004,2.937875856173972
3.75,2.962569559838837
3.8500000000000005,3.067770197003519
3.95,3.0400515542039974
4.050000000000001,3.109896844456213
4.15,3.02522643073721
4.25,3.0092366591632906
4.35,3.0148414581116962
4.45,3.0284482175889673
4.550000000000001,3.0477374043342382
4.65,3.1242524171821784
4.75,3.274938924032957
4.8500000000000005,3.2147447951694272
4.95,3.2222181686171965
5.050000000000001,3.193584906660066
5.15,3.1156981274911804
5.25,2.946422163144184
5.3500000000000005,2.8595601944269085
5.45,2.8180231212829256
5.550000000000001,2.856597042083683
5.65,2.9101912589475742
5.75,2.981371571828183
5.8500000000000005,2.9899540732899124
5.95,3.01386269776171
6.050000000000001,2.991797736469842
6.15,3.0247167654060356
6.25,2.9948702597530237
6.3500000000000005,2.9687020483181477
6.45,2.908489592649254
6.550000000000001,2.8538704969391424
6.65,2.7439607320292763
6.75,2.705399916941842
6.8500000000000005,2.6444436439544363
6.95,2.660476005559894
7.050000000000001,2.633670924614653
7.15,2.638866229487902
7.25,2.630139364770748
7.3500000000000005,2.6155496817994948
7.45,2.5801125136346266
7.550000000000001,2.5189115212145614
7.65,2.4931368993675966
7.75,2.4346439109510705
7.8500000000000005,2.4008819943731514
7.95,2.436373484101756
