r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.008563304416606092
0.95,37.758310956044184
1.05,10.794776405652772
1.1500000000000001,0.10669138325768769
1.25,0.03623292062533918
1.35,0.061699311409687825
1.4500000000000002,0.1699184179967677
1.55,0.6178799213173218
1.6500000000000001,1.5762264347931592
1.75,2.379333695240971
1.85,2.4482756177195273
1.9500000000000002,1.8562028615997845
2.05,1.2802132436837972
2.1500000000000004,0.9225432511642715
2.25,0.7318190922059656
2.3500000000000005,0.7286128287370316
2.45,0.8787567124642222
2.55,1.1250583889435435
2.6500000000000004,1.542766216506784
2.75,2.2301431350590066
2.8500000000000005,3.1043850606319627
2.95,4.040334390603445
3.05,4.668380127633402
3.1500000000000004,4.859680398926983
3.25,4.591110775151865
3.3500000000000005,4.066058809460459
3.45,3.539167816995042
3.55,3.125319785130452
3.6500000000000004,3.1193051945202726
3.75,3.598370049520238
3.8500000000000005,3.0512557666203453
3.95,2.369387035089779
4.050000000000001,2.235662537193248
4.15,2.218007361508846
4.25,2.2132683339608983
4.35,2.1945990210244353
4.45,2.195287285646792
4.550000000000001,2.2098842720083676
4.65,2.224579680027524
4.75,2.2694022349482634
4.8500000000000005,2.326731487378539
4.95,2.395008509888525
5.050000000000001,2.45102575378884
5.15,2.4805192280217976
5.25,2.513372422428468
5.3500000000000005,2.5470726047371386
5.45,2.5582508994880393
5.550000000000001,2.544196951253892
5.65,2.5278808525191736
5.75,2.502056918527271
5.8500000000000005,2.4836649545002327
5.95,2.4822469345916987
6.050000000000001,2.456477177846641
6.15,2.4331735104278858
6.25,2.4093458276392385
6.3500000000000005,2.3895663508893987
6.45,2.3543178270124785
6.550000000000001,2.3268798911801554
6.65,2.315222141637392
6.75,2.314505966146754
6.8500000000000005,2.2996525317974843
6.95,2.294670425788673
7.050000000000001,2.276281961906676
7.15,2.2601916126593267
7.25,2.243589363460266
7.3500000000000005,2.2302622470046107
7.45,2.2262541116147783
7.550000000000001,2.2185726193800193
7.65,2.207824749218522
7.75,2.1883795178695324
7.8500000000000005,2.173023353932898
7.95,2.1647740259006603
