frame_idx,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
10,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
11,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
12,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
13,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
14,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
15,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
16,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
17,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
18,-0.10629736,-0.23854531,0.36128655,-0.063524716,0.4770624,0.030095844,0.38275933,-0.09513249,0.36252338,-0.4087268,0.08623158,0.148494,0.14698249,0.07509485,0.041981343,-0.0107445,0.21900696,0.23021063,0.36325702,0.34720603,0.100617535,0.011519891,-0.54257256,-0.4207556,0.2891713,-0.41080368,0.009996304,-0.12521677,0.41163424,0.014973133,-0.515586,0.536418
19,-0.15826549,0.1009949,0.41349584,-0.21838285,0.61215645,-0.19126934,0.31984782,0.06931049,0.35834405,-0.06987619,-0.12935452,0.05689238,0.23941322,0.1200246,-0.020309778,0.04608741,0.20873784,-0.03422599,0.054841388,0.16930017,-0.13944665,-0.30670893,-0.55036396,-0.08096739,0.43950537,-0.45057687,0.091920145,-0.11336338,0.59737575,-0.06253281,-0.46126422,0.6019687
20,-0.15826549,0.1009949,0.41349584,-0.21838285,0.61215645,-0.19126934,0.31984782,0.06931049,0.35834405,-0.06987619,-0.12935452,0.05689238,0.23941322,0.1200246,-0.020309778,0.04608741,0.20873784,-0.03422599,0.054841388,0.16930017,-0.13944665,-0.30670893,-0.55036396,-0.08096739,0.43950537,-0.45057687,0.091920145,-0.11336338,0.59737575,-0.06253281,-0.46126422,0.6019687
21,-0.33543003,-0.03173494,0.2901911,-0.25955006,0.38523832,-0.022796424,0.52262825,-0.38245076,0.2569184,0.05791683,-0.20599253,0.23969506,-0.053727604,0.29948133,-0.12263613,0.11202956,0.169554,-0.084663525,0.3175413,0.20434257,-0.30401477,-0.47790387,-0.22801019,-0.724009,0.25054252,-0.03373895,0.045737147,-0.3576696,0.34352088,0.05159548,-0.3695688,0.35759154
22,-0.33712468,-0.009781516,0.48029557,0.06993491,0.05296041,0.34133476,0.40568683,-0.19867235,0.12763934,-0.2844832,0.11437578,0.21942042,0.20066145,0.01931485,0.027281607,-0.02513533,0.793669,0.038890053,-0.27914688,0.28928533,0.035144273,-0.32866102,-0.5027533,-0.36617163,0.28443456,-0.30891728,-0.37205693,-0.067042336,0.10738988,0.1270333,-0.3941445,0.35893133
23,-0.33712468,-0.009781516,0.48029557,0.06993491,0.05296041,0.34133476,0.40568683,-0.19867235,0.12763934,-0.2844832,0.11437578,0.21942042,0.20066145,0.01931485,0.027281607,-0.02513533,0.793669,0.038890053,-0.27914688,0.28928533,0.035144273,-0.32866102,-0.5027533,-0.36617163,0.28443456,-0.30891728,-0.37205693,-0.067042336,0.10738988,0.1270333,-0.3941445,0.35893133
24,-0.003216651,0.092059135,0.5783545,-0.17879839,0.12339391,0.161231,0.21723565,-0.36032653,-0.20244703,-0.358261,0.031707846,-0.07004126,0.12241178,-0.37731647,-0.57985365,0.18679301,0.51176506,0.063029885,-0.44112533,0.3969518,-0.061585687,-0.16443913,-0.6884875,-0.039881475,0.292689,-0.3740921,0.13783763,0.15987718,0.32826358,0.01035125,0.029939732,0.18941942
25,-0.003216651,0.092059135,0.5783545,-0.17879839,0.12339391,0.161231,0.21723565,-0.36032653,-0.20244703,-0.358261,0.031707846,-0.07004126,0.12241178,-0.37731647,-0.57985365,0.18679301,0.51176506,0.063029885,-0.44112533,0.3969518,-0.061585687,-0.16443913,-0.6884875,-0.039881475,0.292689,-0.3740921,0.13783763,0.15987718,0.32826358,0.01035125,0.029939732,0.18941942
26,-0.003216651,0.092059135,0.5783545,-0.17879839,0.12339391,0.161231,0.21723565,-0.36032653,-0.20244703,-0.358261,0.031707846,-0.07004126,0.12241178,-0.37731647,-0.57985365,0.18679301,0.51176506,0.063029885,-0.44112533,0.3969518,-0.061585687,-0.16443913,-0.6884875,-0.039881475,0.292689,-0.3740921,0.13783763,0.15987718,0.32826358,0.01035125,0.029939732,0.18941942
27,-0.11837478,-0.12738216,0.19764324,-0.24109831,0.2848607,0.06691722,0.5496173,-0.47486168,-0.12529194,-0.29526126,-0.084308416,0.17703317,-0.34623024,-0.011605303,-0.06413977,0.0471473,0.6322795,0.28710148,-0.2648399,0.51894814,-0.13572673,0.11079133,-0.57202125,-0.15332702,0.4440013,-0.4463612,-0.104867555,-0.096811615,0.29430455,0.15441205,-0.15982108,0.31418857
28,-0.11837478,-0.12738216,0.19764324,-0.24109831,0.2848607,0.06691722,0.5496173,-0.47486168,-0.12529194,-0.29526126,-0.084308416,0.17703317,-0.34623024,-0.011605303,-0.06413977,0.0471473,0.6322795,0.28710148,-0.2648399,0.51894814,-0.13572673,0.11079133,-0.57202125,-0.15332702,0.4440013,-0.4463612,-0.104867555,-0.096811615,0.29430455,0.15441205,-0.15982108,0.31418857
29,-0.11837478,-0.12738216,0.19764324,-0.24109831,0.2848607,0.06691722,0.5496173,-0.47486168,-0.12529194,-0.29526126,-0.084308416,0.17703317,-0.34623024,-0.011605303,-0.06413977,0.0471473,0.6322795,0.28710148,-0.2648399,0.51894814,-0.13572673,0.11079133,-0.57202125,-0.15332702,0.4440013,-0.4463612,-0.104867555,-0.096811615,0.29430455,0.15441205,-0.15982108,0.31418857
30,-0.24261995,-0.19365808,0.25982645,-0.09934855,0.025404507,-0.2913983,0.65591806,-0.3492969,0.12577553,-0.42872187,-0.20929697,0.36533314,-0.28111482,0.05249804,-0.07111987,0.06894762,0.6263381,0.17183621,-0.18114308,0.22627395,-0.2859579,-0.058276005,-0.5073189,-0.25392324,0.40111116,-0.24709326,-0.04344589,0.38501287,0.35594538,-0.30742708,0.012471829,0.1835228
31,-0.24261995,-0.19365808,0.25982645,-0.09934855,0.025404507,-0.2913983,0.65591806,-0.3492969,0.12577553,-0.42872187,-0.20929697,0.36533314,-0.28111482,0.05249804,-0.07111987,0.06894762,0.6263381,0.17183621,-0.18114308,0.22627395,-0.2859579,-0.058276005,-0.5073189,-0.25392324,0.40111116,-0.24709326,-0.04344589,0.38501287,0.35594538,-0.30742708,0.012471829,0.1835228
32,-0.24261995,-0.19365808,0.25982645,-0.09934855,0.025404507,-0.2913983,0.65591806,-0.3492969,0.12577553,-0.42872187,-0.20929697,0.36533314,-0.28111482,0.05249804,-0.07111987,0.06894762,0.6263381,0.17183621,-0.18114308,0.22627395,-0.2859579,-0.058276005,-0.5073189,-0.25392324,0.40111116,-0.24709326,-0.04344589,0.38501287,0.35594538,-0.30742708,0.012471829,0.1835228
33,-0.24261995,-0.19365808,0.25982645,-0.09934855,0.025404507,-0.2913983,0.65591806,-0.3492969,0.12577553,-0.42872187,-0.20929697,0.36533314,-0.28111482,0.05249804,-0.07111987,0.06894762,0.6263381,0.17183621,-0.18114308,0.22627395,-0.2859579,-0.058276005,-0.5073189,-0.25392324,0.40111116,-0.24709326,-0.04344589,0.38501287,0.35594538,-0.30742708,0.012471829,0.1835228
34,-0.49259958,8.998455e-05,0.22547053,-0.12931131,0.2237924,0.038435496,0.21004148,0.41771632,-0.040004026,-0.20590386,0.15270917,0.2924335,-0.20073567,0.5437788,0.14436705,0.1580151,0.32870862,0.22500542,0.46553898,0.10745119,0.052951988,-0.17720136,-0.079899,-0.51514864,0.06360925,-0.43513432,0.208047,-0.096592955,0.40850386,0.17403872,-0.36262077,0.64402
35,-0.49259958,8.998455e-05,0.22547053,-0.12931131,0.2237924,0.038435496,0.21004148,0.41771632,-0.040004026,-0.20590386,0.15270917,0.2924335,-0.20073567,0.5437788,0.14436705,0.1580151,0.32870862,0.22500542,0.46553898,0.10745119,0.052951988,-0.17720136,-0.079899,-0.51514864,0.06360925,-0.43513432,0.208047,-0.096592955,0.40850386,0.17403872,-0.36262077,0.64402
36,-0.49259958,8.998455e-05,0.22547053,-0.12931131,0.2237924,0.038435496,0.21004148,0.41771632,-0.040004026,-0.20590386,0.15270917,0.2924335,-0.20073567,0.5437788,0.14436705,0.1580151,0.32870862,0.22500542,0.46553898,0.10745119,0.052951988,-0.17720136,-0.079899,-0.51514864,0.06360925,-0.43513432,0.208047,-0.096592955,0.40850386,0.17403872,-0.36262077,0.64402
37,-0.49259958,8.998455e-05,0.22547053,-0.12931131,0.2237924,0.038435496,0.21004148,0.41771632,-0.040004026,-0.20590386,0.15270917,0.2924335,-0.20073567,0.5437788,0.14436705,0.1580151,0.32870862,0.22500542,0.46553898,0.10745119,0.052951988,-0.17720136,-0.079899,-0.51514864,0.06360925,-0.43513432,0.208047,-0.096592955,0.40850386,0.17403872,-0.36262077,0.64402
38,-0.49259958,8.998455e-05,0.22547053,-0.12931131,0.2237924,0.038435496,0.21004148,0.41771632,-0.040004026,-0.20590386,0.15270917,0.2924335,-0.20073567,0.5437788,0.14436705,0.1580151,0.32870862,0.22500542,0.46553898,0.10745119,0.052951988,-0.17720136,-0.079899,-0.51514864,0.06360925,-0.43513432,0.208047,-0.096592955,0.40850386,0.17403872,-0.36262077,0.64402
39,-0.49259958,8.998455e-05,0.22547053,-0.12931131,0.2237924,0.038435496,0.21004148,0.41771632,-0.040004026,-0.20590386,0.15270917,0.2924335,-0.20073567,0.5437788,0.14436705,0.1580151,0.32870862,0.22500542,0.46553898,0.10745119,0.052951988,-0.17720136,-0.079899,-0.51514864,0.06360925,-0.43513432,0.208047,-0.096592955,0.40850386,0.17403872,-0.36262077,0.64402
40,-0.21721315,-0.21410131,0.21569762,-0.080471344,0.54998857,0.11821072,0.14347385,-0.30691668,-0.20653577,-0.4965268,-0.48250347,-0.154643,-0.4613324,0.36428028,0.2689441,-0.061291885,0.21465015,0.20185947,0.17516428,0.21008609,0.005475381,0.12129168,-0.16677815,-0.38103527,0.24250384,-0.54993075,-0.06473143,0.09879229,0.18949878,0.08499157,-0.23249291,0.6635123
41,-0.59101456,-0.059748065,0.33517715,0.05872279,0.15922037,-0.14874712,0.049381737,-0.0838471,-0.16916366,-0.2700908,-0.111984596,0.16433802,-0.36992314,0.32964513,-0.07144783,0.31936157,0.3656877,-0.08634756,0.16942957,0.3006615,0.005407595,-0.013488355,-0.14025657,-0.6402814,0.16350786,-0.41970712,-0.13832438,0.28523764,0.056335226,-0.00076940947,-0.040883,0.8471197
42,-0.59101456,-0.059748065,0.33517715,0.05872279,0.15922037,-0.14874712,0.049381737,-0.0838471,-0.16916366,-0.2700908,-0.111984596,0.16433802,-0.36992314,0.32964513,-0.07144783,0.31936157,0.3656877,-0.08634756,0.16942957,0.3006615,0.005407595,-0.013488355,-0.14025657,-0.6402814,0.16350786,-0.41970712,-0.13832438,0.28523764,0.056335226,-0.00076940947,-0.040883,0.8471197
43,-0.59101456,-0.059748065,0.33517715,0.05872279,0.15922037,-0.14874712,0.049381737,-0.0838471,-0.16916366,-0.2700908,-0.111984596,0.16433802,-0.36992314,0.32964513,-0.07144783,0.31936157,0.3656877,-0.08634756,0.16942957,0.3006615,0.005407595,-0.013488355,-0.14025657,-0.6402814,0.16350786,-0.41970712,-0.13832438,0.28523764,0.056335226,-0.00076940947,-0.040883,0.8471197
44,-0.59101456,-0.059748065,0.33517715,0.05872279,0.15922037,-0.14874712,0.049381737,-0.0838471,-0.16916366,-0.2700908,-0.111984596,0.16433802,-0.36992314,0.32964513,-0.07144783,0.31936157,0.3656877,-0.08634756,0.16942957,0.3006615,0.005407595,-0.013488355,-0.14025657,-0.6402814,0.16350786,-0.41970712,-0.13832438,0.28523764,0.056335226,-0.00076940947,-0.040883,0.8471197
45,-0.46336308,-0.07278036,0.4074265,0.1571075,0.2111036,-0.3243826,0.16544403,0.18801656,-0.13866177,-0.119141795,0.0039756894,0.3332625,-0.32900077,0.15244906,-0.0011076649,0.19622396,0.54344803,0.18552315,0.008461784,0.26317954,0.08188956,0.017863773,-0.2215087,-0.46868673,0.37366092,-0.5482004,-0.033775955,0.21594752,0.4393885,-0.29934156,-0.24509664,0.5225907
46,-0.44778475,-0.04721286,0.13277711,0.042076837,0.3879044,0.24155416,0.32741266,-0.018679898,-0.2332118,-0.13099015,0.0409097,0.16592798,-0.16521195,0.09598379,-0.10612284,0.100314885,0.44728056,0.31762835,0.25911793,0.3739322,-0.03756929,0.1077273,-0.3628668,-0.43287298,0.12946163,-0.6588717,0.032131046,-0.013369236,0.42842603,0.093203835,-0.49633446,0.43231887
47,-0.44778475,-0.04721286,0.13277711,0.042076837,0.3879044,0.24155416,0.32741266,-0.018679898,-0.2332118,-0.13099015,0.0409097,0.16592798,-0.16521195,0.09598379,-0.10612284,0.100314885,0.44728056,0.31762835,0.25911793,0.3739322,-0.03756929,0.1077273,-0.3628668,-0.43287298,0.12946163,-0.6588717,0.032131046,-0.013369236,0.42842603,0.093203835,-0.49633446,0.43231887
48,-0.4687158,-0.015269347,0.22310433,-0.064164296,0.37996262,-0.007214222,0.091671444,0.18303934,-0.0494938,-0.07171949,-0.19770417,0.25742993,-0.16876635,0.25376952,-0.050581213,0.24481815,0.56164014,0.027330564,0.094168074,-0.05589373,-0.20016661,-0.22260378,-0.49999902,-0.51670283,0.14127558,-0.5503387,-0.045344424,-0.13601789,0.50601786,0.04330938,-0.3984424,0.52958685
49,-0.45035416,-0.11087572,0.043561604,-0.18394472,0.29955783,0.05925489,0.042445034,-0.19953188,-0.25886646,-0.13856484,-0.2563173,-0.15009221,-0.08672979,0.42854118,-0.054620363,0.1834453,0.24896154,0.11105333,0.24549629,0.20216326,-0.5864811,0.21389484,-0.43742105,-0.41001126,0.1453351,-0.69558984,-0.024748616,0.109063074,0.09376783,0.25763062,-0.1392776,0.54600596
50,-0.45035416,-0.11087572,0.043561604,-0.18394472,0.29955783,0.05925489,0.042445034,-0.19953188,-0.25886646,-0.13856484,-0.2563173,-0.15009221,-0.08672979,0.42854118,-0.054620363,0.1834453,0.24896154,0.11105333,0.24549629,0.20216326,-0.5864811,0.21389484,-0.43742105,-0.41001126,0.1453351,-0.69558984,-0.024748616,0.109063074,0.09376783,0.25763062,-0.1392776,0.54600596
51,-0.45035416,-0.11087572,0.043561604,-0.18394472,0.29955783,0.05925489,0.042445034,-0.19953188,-0.25886646,-0.13856484,-0.2563173,-0.15009221,-0.08672979,0.42854118,-0.054620363,0.1834453,0.24896154,0.11105333,0.24549629,0.20216326,-0.5864811,0.21389484,-0.43742105,-0.41001126,0.1453351,-0.69558984,-0.024748616,0.109063074,0.09376783,0.25763062,-0.1392776,0.54600596
52,-0.45035416,-0.11087572,0.043561604,-0.18394472,0.29955783,0.05925489,0.042445034,-0.19953188,-0.25886646,-0.13856484,-0.2563173,-0.15009221,-0.08672979,0.42854118,-0.054620363,0.1834453,0.24896154,0.11105333,0.24549629,0.20216326,-0.5864811,0.21389484,-0.43742105,-0.41001126,0.1453351,-0.69558984,-0.024748616,0.109063074,0.09376783,0.25763062,-0.1392776,0.54600596
53,-0.22412734,-0.33543664,-0.06651701,-0.03441999,0.29249343,-0.02763292,0.29314592,-0.019916238,-0.314761,-0.3654972,-0.026000664,0.13384637,-0.33253607,0.18717857,-0.11456596,0.07411854,0.2617239,0.13489902,-0.08647277,0.36763284,-0.053120997,0.18267575,-0.507051,-0.5153576,0.021350518,-0.57194185,-0.2161852,0.15474805,0.15606125,0.48213682,-0.47174177,0.5398659
54,-0.22412734,-0.33543664,-0.06651701,-0.03441999,0.29249343,-0.02763292,0.29314592,-0.019916238,-0.314761,-0.3654972,-0.026000664,0.13384637,-0.33253607,0.18717857,-0.11456596,0.07411854,0.2617239,0.13489902,-0.08647277,0.36763284,-0.053120997,0.18267575,-0.507051,-0.5153576,0.021350518,-0.57194185,-0.2161852,0.15474805,0.15606125,0.48213682,-0.47174177,0.5398659
55,-0.22412734,-0.33543664,-0.06651701,-0.03441999,0.29249343,-0.02763292,0.29314592,-0.019916238,-0.314761,-0.3654972,-0.026000664,0.13384637,-0.33253607,0.18717857,-0.11456596,0.07411854,0.2617239,0.13489902,-0.08647277,0.36763284,-0.053120997,0.18267575,-0.507051,-0.5153576,0.021350518,-0.57194185,-0.2161852,0.15474805,0.15606125,0.48213682,-0.47174177,0.5398659
56,-0.2387141,-0.48015606,0.32203552,0.123514384,0.03356417,-0.1804074,0.4519983,-0.23995273,0.00068634585,-0.30972123,-0.2107552,-0.1480677,-0.28942227,0.07659644,-0.03360016,-0.07239069,0.44328785,0.14248544,-0.17273481,0.63843733,-0.14773007,0.2332767,-0.3081472,-0.6376104,0.5165448,-0.24902022,0.004028343,0.11320196,0.27885714,-0.101405516,-0.05336033,0.17484827
57,-0.2131478,-0.24563657,0.12657031,0.11165836,-0.003275208,-0.053204037,0.35307622,-0.20137738,-0.18776093,-0.6016428,-0.08367395,-0.18044402,-0.07620191,-0.14336964,-0.20877759,-0.025550935,0.26945728,0.23937288,-0.18490705,0.5209367,-0.1636318,0.36526698,-0.44065708,-0.25294796,0.32139796,-0.48535043,-0.43041813,0.04305413,-0.057259377,-0.2012099,-0.05815799,0.5728883
58,-0.2899326,-0.49188924,0.17803697,0.02604521,-0.024452666,-0.41974774,0.2579105,-0.35632876,-0.14628255,-0.50512403,-0.39869687,0.0073248795,-0.2806879,0.0494101,-0.08660032,-0.119751684,0.21783517,0.14552833,-0.07028304,0.17703092,-0.21397775,0.13389112,-0.37852892,-0.46914905,-0.14791548,-0.58857286,-0.49324673,0.23852813,0.11629455,-0.011371791,0.058433503,0.38696864
59,-0.5398262,0.08372276,0.4031443,0.11080932,-0.22372907,-0.057222646,0.25612113,-0.24173366,-0.061204072,-0.3141256,-0.13143189,0.17950547,0.07266245,0.088372335,-0.3005616,0.12316065,0.40540507,-0.07134768,-0.15923563,0.38701546,-0.007238097,0.054280702,-0.36322606,-0.39766598,0.21448359,-0.28982022,-0.67259485,0.20854998,0.06735164,-0.16595511,-0.039371632,0.72895914
60,-0.37515393,-0.022086661,0.12540746,-0.056004483,0.21080808,-0.12540859,0.17379242,-0.18173778,-0.26886514,-0.30584335,-0.1242743,0.15108871,-0.26398003,0.34650716,-0.17352654,0.10023867,0.6065313,0.2716559,-0.014055769,0.31896052,-0.17531107,-0.30451792,-0.07576944,-0.8268197,0.13996574,-0.42364216,0.09354187,-0.031557985,0.2649298,-0.19051251,-0.4660822,0.4052794
61,-0.5315836,0.015200972,-0.11228585,0.28196302,0.10463553,0.14829384,0.575542,-0.29833123,-0.18029812,-0.54411834,-0.12602137,0.27422455,-0.2953174,0.05887651,-0.0356761,0.09937148,0.5198684,-0.0037972115,0.06758221,0.66203475,-0.1432104,-0.018202366,-0.33134374,-0.40785682,0.34470344,-0.27864793,0.13596363,-0.14173993,0.15650696,0.018981507,-0.12315167,0.1778572
62,-0.24381258,0.06103945,0.19847737,0.02908073,0.3021267,-0.008612295,0.277107,-0.04462046,-0.45681262,-0.417302,0.033554733,0.24685101,-0.27824783,-0.11201429,-0.23806116,0.2329924,0.30849883,0.16091089,-0.2596521,0.5048834,0.23082992,-0.1657475,-0.26716655,-0.6933985,0.07769005,-0.58970934,-0.111455776,-0.022322014,-0.22745475,0.17003146,-0.26167384,0.44659922
63,-0.24381258,0.06103945,0.19847737,0.02908073,0.3021267,-0.008612295,0.277107,-0.04462046,-0.45681262,-0.417302,0.033554733,0.24685101,-0.27824783,-0.11201429,-0.23806116,0.2329924,0.30849883,0.16091089,-0.2596521,0.5048834,0.23082992,-0.1657475,-0.26716655,-0.6933985,0.07769005,-0.58970934,-0.111455776,-0.022322014,-0.22745475,0.17003146,-0.26167384,0.44659922
64,-0.24381258,0.06103945,0.19847737,0.02908073,0.3021267,-0.008612295,0.277107,-0.04462046,-0.45681262,-0.417302,0.033554733,0.24685101,-0.27824783,-0.11201429,-0.23806116,0.2329924,0.30849883,0.16091089,-0.2596521,0.5048834,0.23082992,-0.1657475,-0.26716655,-0.6933985,0.07769005,-0.58970934,-0.111455776,-0.022322014,-0.22745475,0.17003146,-0.26167384,0.44659922
