lag_time_fs,property_acf
0.0,1.0
0.5,0.9981071533894936
1.0,0.9962402851324156
1.5,0.994418642679308
2.0,0.9926534663148925
2.5,0.9909575982072344
3.0,0.9893414846545284
3.5,0.9877995478462549
4.0,0.9863270033462628
4.5,0.9849471405182226
5.0,0.9836415419792209
5.5,0.9824086310362009
6.0,0.9812187433795349
6.5,0.9800518307290893
7.0,0.9789263803927203
7.5,0.9778102815599996
8.0,0.976675455555627
8.5,0.9755227011028155
9.0,0.9743600245421634
9.5,0.9731890285530702
10.0,0.9720193494075007
10.5,0.9708662518015782
11.0,0.9697353419246706
11.5,0.9686274541316842
12.0,0.9675651000540877
12.5,0.9665531462725149
13.0,0.9655955780212996
13.5,0.9646908337507326
14.0,0.9638397372911203
14.5,0.96301496659035
15.0,0.962240659895701
15.5,0.9614983353348997
16.0,0.9607670568132727
16.5,0.9600372038835576
17.0,0.9592999255667988
17.5,0.958561757387097
18.0,0.9578217976383169
18.5,0.9570655905694991
19.0,0.9562947070118306
19.5,0.9555284300163773
20.0,0.9547643800294571
20.5,0.9540009471222303
21.0,0.9532582307559714
21.5,0.9525434870346486
22.0,0.9518575691754378
22.5,0.9511891677598393
23.0,0.9505504955346278
23.5,0.9499326202036223
24.0,0.9493289783494858
24.5,0.9487379999548538
25.0,0.948153278527267
25.5,0.9475740509575096
26.0,0.9469914906692539
26.5,0.9464120073497266
27.0,0.9458243083538034
27.5,0.9452421062143392
28.0,0.9446702445015198
28.5,0.9441192634563192
29.0,0.9435730301166603
29.5,0.9430444630642237
30.0,0.9425375604478997
30.5,0.9420571749693585
31.0,0.9415960489616089
31.5,0.9411477287227771
32.0,0.940714642266927
32.5,0.9403007380312274
33.0,0.9399036946668498
33.5,0.939518670428872
34.0,0.9391399637792718
34.5,0.9387788916252375
35.0,0.9384233844989827
35.5,0.9380783953886017
36.0,0.9377462549837198
36.5,0.9374084197247335
37.0,0.9370679706031974
37.5,0.9367331471330248
38.0,0.9363965686845546
38.5,0.9360647063392407
39.0,0.9357311397092143
39.5,0.9354063887917751
40.0,0.9350896476255843
40.5,0.9347849667784843
41.0,0.9344874403226081
41.5,0.9342011721248691
42.0,0.9339245469733031
42.5,0.933647039766745
43.0,0.9333695141510198
43.5,0.9330959672062088
44.0,0.9328199186530765
44.5,0.932546229518824
45.0,0.9322667963368182
45.5,0.9319839933729905
46.0,0.931703603903763
46.5,0.9314296277258579
47.0,0.9311677991664369
47.5,0.9309164456115111
48.0,0.9306674041985789
48.5,0.9304247875332278
49.0,0.9301869755585861
49.5,0.9299636499359005
