r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.16567047939648974
0.6500000000000001,0.4488156752524808
0.75,1.2615684555836189
0.8500000000000001,0.27981468850502794
0.95,0.13297888908340394
1.05,0.0539379399437222
1.1500000000000001,0.006139170655917765
1.25,0.0007670057735238765
1.35,0.027349930075156098
1.4500000000000002,1.1061169053733726
1.55,3.2183025372130616
1.6500000000000001,1.982478143368331
1.75,8.558105573956361
1.85,2.956681828105336
1.9500000000000002,0.8052722527332852
2.05,1.1984806617597226
2.1500000000000004,1.6875475188841642
2.25,2.093211570115728
2.3500000000000005,2.3723615627739814
2.45,2.497630293117633
2.55,2.4620541223958265
2.6500000000000004,2.353036313689352
2.75,2.277554497002537
2.8500000000000005,2.2428378616787277
2.95,2.247109896409896
3.05,2.3480716939231443
3.1500000000000004,2.3353135964607827
3.25,2.3092649178654807
3.3500000000000005,2.343615549961367
3.45,2.4128373009094886
3.55,2.4948123889900433
3.6500000000000004,2.5662369353597643
3.75,2.616680407164519
3.8500000000000005,2.6461486462949684
3.95,2.6595916239241606
4.050000000000001,2.6708379358090437
4.15,2.6558003597812854
4.25,2.620313050940098
4.35,2.5391761606947787
4.45,2.4271615465343115
4.550000000000001,2.3265742434404784
4.65,2.2710340945222742
4.75,2.2749010896911095
4.8500000000000005,2.2638057910117824
4.95,2.178538318460245
5.050000000000001,2.150672000885702
5.15,2.1614311776754396
5.25,2.1705588515791643
5.3500000000000005,2.208725738009761
5.45,2.2378523946172235
5.550000000000001,2.273597546527986
5.65,2.3052526294325286
5.75,2.334050398238977
5.8500000000000005,2.3628074677499153
5.95,2.361868110091816
6.050000000000001,2.353667799116575
6.15,2.3365208074307464
6.25,2.3199526405692725
6.3500000000000005,2.314737282617342
6.45,2.2937981853249223
6.550000000000001,2.2878222328772457
6.65,2.2784441551039603
6.75,2.26799920315953
6.8500000000000005,2.258662033937377
6.95,2.2368802493803233
7.050000000000001,2.218664036118052
7.15,2.2107904834373437
7.25,2.2015873040688985
7.3500000000000005,2.1926445768558236
7.45,2.1801365097726584
7.550000000000001,2.1672130074796105
7.65,2.1603861085316374
7.75,2.157623179388435
7.8500000000000005,2.159373581595454
7.95,2.1580189709878335
