frame_idx,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
24,-0.058771867,-0.3850538,0.25374067,-0.14404157,0.43175253,-0.27116683,0.15830088,0.11344736,0.24213171,-0.17386732,-0.224067,0.46720263,-0.24503498,-0.19289562,-0.13590093,0.29242063,0.05312986,0.25759935,-0.19010274,-0.28769797,0.09625137,-0.2213793,-0.7593315,0.2474067,0.32535046,-0.26312917,-0.19405109,0.097494364,0.50169873,0.40403628,0.40239188,0.5278239
25,-0.058771867,-0.3850538,0.25374067,-0.14404157,0.43175253,-0.27116683,0.15830088,0.11344736,0.24213171,-0.17386732,-0.224067,0.46720263,-0.24503498,-0.19289562,-0.13590093,0.29242063,0.05312986,0.25759935,-0.19010274,-0.28769797,0.09625137,-0.2213793,-0.7593315,0.2474067,0.32535046,-0.26312917,-0.19405109,0.097494364,0.50169873,0.40403628,0.40239188,0.5278239
26,-0.10818632,-0.4136652,0.24097615,0.14898703,0.116133526,-0.074929506,0.1680916,-0.019112732,0.5141719,0.026928332,-0.074109375,0.8158816,-0.26568335,-0.040993396,-0.034623038,-0.21424085,0.4078704,0.40246338,0.053920634,-0.1194528,-0.051611587,-0.16935644,-0.81717247,-0.30850014,0.29623833,0.33592203,0.09612146,-0.048602507,0.52044624,0.2149973,-0.11721565,-0.016039802
27,-0.10818632,-0.4136652,0.24097615,0.14898703,0.116133526,-0.074929506,0.1680916,-0.019112732,0.5141719,0.026928332,-0.074109375,0.8158816,-0.26568335,-0.040993396,-0.034623038,-0.21424085,0.4078704,0.40246338,0.053920634,-0.1194528,-0.051611587,-0.16935644,-0.81717247,-0.30850014,0.29623833,0.33592203,0.09612146,-0.048602507,0.52044624,0.2149973,-0.11721565,-0.016039802
28,0.17745343,-0.5140284,0.023965025,-0.0054738014,0.21607754,-0.13302152,0.7156278,-0.15309258,-0.06637216,-0.3151922,-0.14877784,0.3476543,0.10681427,-0.27374583,-0.093803436,0.005211202,-0.113890395,0.55853117,0.26519564,0.0148108415,0.21333838,-0.1339971,-0.28405377,-0.15146664,0.7499217,-0.34963912,0.214057,-0.16832177,0.27582696,0.37717554,-0.23314668,0.3234742
29,0.17745343,-0.5140284,0.023965025,-0.0054738014,0.21607754,-0.13302152,0.7156278,-0.15309258,-0.06637216,-0.3151922,-0.14877784,0.3476543,0.10681427,-0.27374583,-0.093803436,0.005211202,-0.113890395,0.55853117,0.26519564,0.0148108415,0.21333838,-0.1339971,-0.28405377,-0.15146664,0.7499217,-0.34963912,0.214057,-0.16832177,0.27582696,0.37717554,-0.23314668,0.3234742
30,0.17745343,-0.5140284,0.023965025,-0.0054738014,0.21607754,-0.13302152,0.7156278,-0.15309258,-0.06637216,-0.3151922,-0.14877784,0.3476543,0.10681427,-0.27374583,-0.093803436,0.005211202,-0.113890395,0.55853117,0.26519564,0.0148108415,0.21333838,-0.1339971,-0.28405377,-0.15146664,0.7499217,-0.34963912,0.214057,-0.16832177,0.27582696,0.37717554,-0.23314668,0.3234742
31,-0.07114803,-0.15335782,0.35912165,-0.27984524,0.5931906,0.22333157,0.08531317,0.14880274,0.06508114,0.29473215,-0.34229383,0.7062734,-0.30628774,0.036311656,0.20421392,0.0677582,0.038123965,-0.12220574,0.13871984,0.22728097,0.02168812,-0.28473687,-0.5019571,-0.5048341,0.1522245,-0.33651853,0.066758275,-0.08277833,0.47041625,0.50092113,0.18681112,0.2608507
32,0.08945472,-0.21821272,0.39095008,-0.20283371,0.17566495,-0.033218954,0.2669526,-0.25482166,0.08714687,0.01919623,-0.33475786,0.59629136,0.04792567,0.027889362,-0.09340217,-0.30291677,0.22686203,0.020966602,0.20070134,0.12704688,0.16174127,-0.42427927,-0.38131878,-0.745587,0.47775742,-0.38572335,0.13490415,-0.030203452,0.39445007,0.54477024,-0.49331084,0.13664182
33,-0.13569051,0.03430014,0.4705051,0.013892639,0.04500853,0.04967844,0.28367135,-0.5073505,-0.46784973,0.2481668,-0.11258293,0.40457755,0.147853,-0.14935338,-0.36438647,-0.12640846,-0.20456605,-0.0636648,-0.15432517,0.12728687,-0.043368205,-0.5483408,-0.34059066,-0.45360172,0.64452505,-0.27130824,0.034460332,-0.16935627,0.32331884,0.5334307,-0.10418702,0.2770948
34,0.07362302,0.030588651,0.15831411,-0.055168524,0.25564456,-0.04837578,0.31842053,-0.3859059,-0.2890941,0.1630415,-0.2435067,0.41598013,-0.024800079,-0.09228435,-0.40439066,0.05492236,0.0471484,0.17790413,-0.07157251,0.33268368,0.024882445,-0.34608865,-0.34359255,-0.44420227,0.6927398,-0.6688612,0.10181383,0.15073219,0.24479616,0.33796138,-0.20612189,0.57374537
35,0.07362302,0.030588651,0.15831411,-0.055168524,0.25564456,-0.04837578,0.31842053,-0.3859059,-0.2890941,0.1630415,-0.2435067,0.41598013,-0.024800079,-0.09228435,-0.40439066,0.05492236,0.0471484,0.17790413,-0.07157251,0.33268368,0.024882445,-0.34608865,-0.34359255,-0.44420227,0.6927398,-0.6688612,0.10181383,0.15073219,0.24479616,0.33796138,-0.20612189,0.57374537
36,0.07362302,0.030588651,0.15831411,-0.055168524,0.25564456,-0.04837578,0.31842053,-0.3859059,-0.2890941,0.1630415,-0.2435067,0.41598013,-0.024800079,-0.09228435,-0.40439066,0.05492236,0.0471484,0.17790413,-0.07157251,0.33268368,0.024882445,-0.34608865,-0.34359255,-0.44420227,0.6927398,-0.6688612,0.10181383,0.15073219,0.24479616,0.33796138,-0.20612189,0.57374537
37,-0.22754489,0.032810643,-0.19044714,-0.20819046,0.106550306,0.07860532,-0.15040666,-0.12267029,-0.4501068,0.12138525,0.17402989,0.3897244,-0.14934918,-0.5670911,-0.04433898,-0.51762444,-0.21557824,0.19565424,-0.11670833,0.010530251,-0.31490254,-0.64081264,-0.1369558,-0.27017054,0.11165543,0.18465707,0.10639171,-0.09445664,-0.089462474,0.97821116,-0.30147848,0.049499683
38,-0.27327913,0.013472828,0.23557594,0.11632579,0.7498042,-0.32507432,0.53814083,-0.05825762,-0.32141182,0.13825956,-0.45819697,0.07659469,-0.17150548,0.36735985,-0.2928463,-0.068087764,-0.022496963,0.35630193,0.20220678,-0.025341317,0.06989727,0.29260096,0.020569341,-0.67562014,0.32608092,0.0036573065,0.14070854,0.081535935,0.12953578,0.57707304,-0.049013298,-0.1219826
39,-0.27327913,0.013472828,0.23557594,0.11632579,0.7498042,-0.32507432,0.53814083,-0.05825762,-0.32141182,0.13825956,-0.45819697,0.07659469,-0.17150548,0.36735985,-0.2928463,-0.068087764,-0.022496963,0.35630193,0.20220678,-0.025341317,0.06989727,0.29260096,0.020569341,-0.67562014,0.32608092,0.0036573065,0.14070854,0.081535935,0.12953578,0.57707304,-0.049013298,-0.1219826
40,-0.32324174,-0.03576656,0.100626394,-0.04273968,0.22015618,-0.46113,0.22785862,-0.2733962,-0.67829263,-0.022635791,-0.26242778,0.2947666,0.2551668,0.54550326,-0.24077982,-0.020962758,-0.10532596,0.03164902,0.8168094,-0.10139524,0.001777811,0.24585901,-0.11995498,-0.2899276,0.18890508,-0.04742776,-0.1647686,0.22522782,-0.2956967,0.42294395,-0.21957946,-0.10048681
41,-0.058094013,0.08935669,0.3029685,0.0022496723,0.3890532,-0.4228969,0.3501287,-0.31027648,-0.44721937,0.0051800213,-0.45737216,0.11942724,0.12241649,0.5729091,-0.31814933,0.1508401,0.18724559,0.1555714,0.43326753,-0.11476097,0.18596666,0.40959886,-0.35562733,-0.26114842,0.39451706,0.09230022,0.050914068,0.46254918,0.03418698,0.055544563,-0.37233233,-0.498843
42,-0.058094013,0.08935669,0.3029685,0.0022496723,0.3890532,-0.4228969,0.3501287,-0.31027648,-0.44721937,0.0051800213,-0.45737216,0.11942724,0.12241649,0.5729091,-0.31814933,0.1508401,0.18724559,0.1555714,0.43326753,-0.11476097,0.18596666,0.40959886,-0.35562733,-0.26114842,0.39451706,0.09230022,0.050914068,0.46254918,0.03418698,0.055544563,-0.37233233,-0.498843
43,-0.7704424,-0.19727743,0.2610616,-0.27564365,0.028252846,0.11016268,0.23532516,-0.2707576,-0.35628068,0.003652175,-0.014192599,0.48117217,-0.2979416,0.34287432,-0.35333422,0.03645562,0.430484,0.14998877,0.41866356,0.23778564,0.1704857,-0.02689605,0.015064156,-0.6781949,-0.050474644,-0.40400615,-0.1209907,-0.08347453,-0.0034932962,0.27857772,-0.40753472,0.12349492
44,-0.7704424,-0.19727743,0.2610616,-0.27564365,0.028252846,0.11016268,0.23532516,-0.2707576,-0.35628068,0.003652175,-0.014192599,0.48117217,-0.2979416,0.34287432,-0.35333422,0.03645562,0.430484,0.14998877,0.41866356,0.23778564,0.1704857,-0.02689605,0.015064156,-0.6781949,-0.050474644,-0.40400615,-0.1209907,-0.08347453,-0.0034932962,0.27857772,-0.40753472,0.12349492
45,-0.08920207,-0.12304678,0.31956756,0.08980263,-0.08557334,-0.45997712,0.15836568,-0.4954116,-0.024422105,0.52637535,0.2064102,0.33244845,-0.002011285,0.06749541,-0.20110126,-0.1418501,-0.37592074,-0.054492664,0.09786188,0.099881664,0.1947987,-0.57966787,-0.41965902,-0.14649707,0.48696575,-0.5010521,-0.22808866,-0.15647869,0.33153117,0.36534235,0.35006097,0.47707817
46,-0.4023335,-0.2129926,0.09849967,-0.098643616,0.26371074,-0.093353696,0.5145242,-0.3003895,-0.01256502,-0.12033343,-0.042298943,0.5103564,-0.2009222,0.50316083,-0.07503821,0.01312418,0.3473951,-0.2779372,0.22820322,0.14164872,0.18682231,0.0005883794,-0.3951288,-0.24880558,0.74870086,-0.17384368,-0.18559434,0.18020158,0.14278047,0.248355,-0.6795663,0.33017415
47,-0.04264861,-0.04223294,0.28293929,0.15457022,0.50660706,-0.036067896,0.2939812,0.41248822,-0.062049393,0.3717698,-0.40098998,0.43390733,0.13716835,0.3136796,0.2781807,0.32919267,0.1294557,0.52979285,0.51334435,0.33282685,0.08565662,-0.028218545,-0.4377126,-0.14631261,-0.0438179,-0.64126635,0.5062217,0.024235379,0.070191205,0.08085138,0.030276421,-0.0214714
48,-0.2205109,0.04800667,0.0010777187,-0.2646136,-0.31869,0.24756616,0.49821022,-0.1138908,-0.16064246,-0.22012958,-0.027887633,-0.22836998,0.15759774,0.50151545,-0.221188,-0.30342203,0.14760633,-0.22060423,-0.072907545,-0.17785847,0.080337495,-0.6038509,-0.5808771,-0.10069709,0.61252356,-0.3582248,-0.17373762,-0.31418306,0.041518137,0.63164204,-0.03589929,0.30373588
49,-0.41643336,-0.04174493,0.03580937,-0.26780623,-0.07047525,-0.05069513,0.1774185,0.066000395,0.031252023,0.004777109,0.38989156,-0.22722319,0.08951565,0.5653819,-0.22131635,-0.063887075,0.20226625,-0.27292094,-0.16099723,0.016721094,0.19420971,-0.76928866,-0.31382632,-0.31751263,0.10846884,-0.25917187,0.17510599,-0.120590925,0.11887113,0.58097905,-0.11904868,0.8159254
50,0.21142276,0.28236833,0.38504216,0.08094706,0.13696411,0.35831764,0.30489427,-0.026308695,0.1513659,0.49007234,-0.30753174,0.57603776,0.17520991,-0.10527509,0.009535354,0.026328709,0.6462425,-0.26706102,-0.18326586,0.45560375,0.44590864,-0.33176473,-0.4765174,-0.14050148,0.38336104,-0.5776777,-0.20385598,0.017735898,0.07002453,0.32298854,0.13623618,0.21897131
51,0.21142276,0.28236833,0.38504216,0.08094706,0.13696411,0.35831764,0.30489427,-0.026308695,0.1513659,0.49007234,-0.30753174,0.57603776,0.17520991,-0.10527509,0.009535354,0.026328709,0.6462425,-0.26706102,-0.18326586,0.45560375,0.44590864,-0.33176473,-0.4765174,-0.14050148,0.38336104,-0.5776777,-0.20385598,0.017735898,0.07002453,0.32298854,0.13623618,0.21897131
52,0.21142276,0.28236833,0.38504216,0.08094706,0.13696411,0.35831764,0.30489427,-0.026308695,0.1513659,0.49007234,-0.30753174,0.57603776,0.17520991,-0.10527509,0.009535354,0.026328709,0.6462425,-0.26706102,-0.18326586,0.45560375,0.44590864,-0.33176473,-0.4765174,-0.14050148,0.38336104,-0.5776777,-0.20385598,0.017735898,0.07002453,0.32298854,0.13623618,0.21897131
53,-0.35746536,-0.34691003,0.077763,0.06580538,-0.14658204,-0.20839842,0.67218024,-0.39597413,0.059490968,0.012682298,0.29432255,0.06404697,-0.19312622,0.37220848,0.039682057,-0.049978152,0.32291004,-0.14444797,0.20430605,0.10314338,0.24176683,-0.3735745,-0.4358234,-0.35407734,0.3326233,-0.109073095,0.20418812,0.003662699,0.11882843,0.872024,0.17776154,0.5428186
54,-0.31866464,-0.042141613,0.43104425,-0.057935327,-0.2268263,0.41393104,0.19482441,-0.06933135,0.033508617,-0.39955094,-0.13995732,-0.12159262,0.4491781,0.06453307,-0.27917543,-0.2370067,0.74306726,0.029640788,-0.0688778,0.25585407,0.017778471,-0.34858862,-0.09189385,-0.56988925,0.3053672,-0.2774134,-0.36346218,-0.08604776,-0.013018555,-0.09814486,-0.35463855,0.5332012
55,-0.31866464,-0.042141613,0.43104425,-0.057935327,-0.2268263,0.41393104,0.19482441,-0.06933135,0.033508617,-0.39955094,-0.13995732,-0.12159262,0.4491781,0.06453307,-0.27917543,-0.2370067,0.74306726,0.029640788,-0.0688778,0.25585407,0.017778471,-0.34858862,-0.09189385,-0.56988925,0.3053672,-0.2774134,-0.36346218,-0.08604776,-0.013018555,-0.09814486,-0.35463855,0.5332012
56,-0.31866464,-0.042141613,0.43104425,-0.057935327,-0.2268263,0.41393104,0.19482441,-0.06933135,0.033508617,-0.39955094,-0.13995732,-0.12159262,0.4491781,0.06453307,-0.27917543,-0.2370067,0.74306726,0.029640788,-0.0688778,0.25585407,0.017778471,-0.34858862,-0.09189385,-0.56988925,0.3053672,-0.2774134,-0.36346218,-0.08604776,-0.013018555,-0.09814486,-0.35463855,0.5332012
57,-0.31866464,-0.042141613,0.43104425,-0.057935327,-0.2268263,0.41393104,0.19482441,-0.06933135,0.033508617,-0.39955094,-0.13995732,-0.12159262,0.4491781,0.06453307,-0.27917543,-0.2370067,0.74306726,0.029640788,-0.0688778,0.25585407,0.017778471,-0.34858862,-0.09189385,-0.56988925,0.3053672,-0.2774134,-0.36346218,-0.08604776,-0.013018555,-0.09814486,-0.35463855,0.5332012
58,-0.12247565,0.41261432,0.3885685,-0.25232604,0.035037544,0.584123,-0.24875873,0.16176346,-0.18159491,-0.12642926,0.020503974,-0.40727755,0.33059302,0.3866309,-0.1128647,-0.30936667,0.20817213,-0.59795225,-0.2922606,0.35750383,0.0889054,-0.48261645,-0.24778694,-0.23729283,-0.069957286,-0.011550954,-0.4280668,-0.17966594,-0.077179074,-0.08307448,0.12247313,0.46434233
59,-0.28635624,0.11840606,-0.20238806,0.029272014,-0.14620167,0.048995137,0.023986299,-0.29286134,-0.17364503,-0.42382663,-0.0029532963,0.40776572,0.045386646,-0.36258122,-0.29899204,-0.16778135,0.33914593,0.49859828,-0.11817455,-0.24308354,-0.19825186,-0.15700813,-0.5497893,-0.47459796,0.16971706,0.30085516,0.32840136,-0.16098437,0.06844362,0.47599795,-0.6498647,0.45143726
60,0.13527545,0.27806076,0.028089575,0.34782284,-0.2015797,0.19469526,0.18182437,-0.3067882,-0.20226748,-0.62895346,-0.010762091,0.61350423,-0.038860064,-0.55568093,-0.13162158,-0.056202747,0.3529959,0.23228909,-0.16295017,0.36147156,0.4031044,-0.40196386,-0.34031662,-0.47225267,0.21590574,-0.03564413,-0.05098477,-0.08096011,0.012574116,0.22964744,-0.4033514,0.36619085
61,-0.18948983,0.25030914,0.42823175,0.003949936,-0.13932429,0.308933,-0.050957676,0.09513727,-0.36244744,-0.3129942,0.42968723,-0.15431371,0.034288816,0.16446331,-0.031745736,-0.43267545,0.6790995,-0.080973774,-0.18592978,0.346057,0.1078354,-0.5735684,-0.2840273,-0.40107766,0.38954768,0.23764569,0.26234102,-0.22318892,-0.13794464,0.37385082,0.09849162,0.36380547
62,-0.18948983,0.25030914,0.42823175,0.003949936,-0.13932429,0.308933,-0.050957676,0.09513727,-0.36244744,-0.3129942,0.42968723,-0.15431371,0.034288816,0.16446331,-0.031745736,-0.43267545,0.6790995,-0.080973774,-0.18592978,0.346057,0.1078354,-0.5735684,-0.2840273,-0.40107766,0.38954768,0.23764569,0.26234102,-0.22318892,-0.13794464,0.37385082,0.09849162,0.36380547
63,-0.19767988,0.03613317,0.19498463,-0.3300495,-0.04069051,0.6171234,0.33950636,-0.033565074,-0.11938794,-0.13247752,0.28049418,-0.10970963,0.2508758,0.56169313,-0.38248208,-0.46529794,0.35130763,0.070949055,0.16227259,0.36352998,0.1598984,-0.57571614,0.032120023,-0.35125375,0.3908668,-0.0873012,0.18052135,0.11126383,-0.051296987,0.3473875,-0.18721533,0.4285233
