Time_ps,Z_surface_A
0.08,25.9866551975
0.0805,25.9866551975
0.081,25.9866551975
0.0815,25.9866551975
0.082,25.9866551975
0.0825,25.9866551975
0.083,25.9866551975
0.0835,25.9866551975
0.084,25.667800532499996
0.0845,25.667800532499996
0.085,25.667800532499996
0.0855,25.667800532499996
0.086,33.320312492499994
0.0865,33.320312492499994
0.087,33.320312492499994
0.0875,33.320312492499994
0.088,33.320312492499994
0.0885,33.320312492499994
0.089,33.6391671575
0.0895,33.6391671575
0.09,33.6391671575
0.0905,33.6391671575
0.091,33.6391671575
0.0915,33.6391671575
0.092,33.6391671575
0.0925,33.6391671575
0.093,33.320312492499994
0.0935,33.320312492499994
0.094,33.320312492499994
0.0945,33.320312492499994
0.095,33.320312492499994
0.0955,33.6391671575
0.096,33.6391671575
0.0965,33.6391671575
0.097,25.3489458675
0.0975,25.3489458675
0.098,33.320312492499994
0.0985,33.320312492499994
0.099,33.320312492499994
0.0995,33.320312492499994
0.1,33.320312492499994
0.1005,33.320312492499994
0.101,33.320312492499994
0.1015,25.3489458675
0.102,25.3489458675
0.1025,25.3489458675
0.103,25.3489458675
0.1035,25.667800532499996
0.104,25.667800532499996
0.1045,25.667800532499996
0.105,25.667800532499996
0.1055,25.667800532499996
0.106,25.667800532499996
0.1065,25.667800532499996
0.107,25.667800532499996
0.1075,25.667800532499996
0.108,25.667800532499996
0.1085,25.667800532499996
0.109,25.667800532499996
0.1095,25.667800532499996
0.11,33.6391671575
0.1105,33.6391671575
0.111,33.6391671575
0.1115,33.6391671575
0.112,33.6391671575
0.1125,25.667800532499996
0.113,25.667800532499996
0.1135,25.667800532499996
0.114,25.667800532499996
0.1145,25.667800532499996
0.115,33.6391671575
0.1155,33.6391671575
0.116,33.6391671575
0.1165,25.667800532499996
0.117,25.667800532499996
0.1175,25.667800532499996
0.118,25.667800532499996
0.1185,25.667800532499996
0.119,25.667800532499996
0.1195,25.667800532499996
0.12,25.667800532499996
0.1205,33.6391671575
0.121,33.6391671575
0.1215,33.6391671575
0.122,33.6391671575
0.1225,25.667800532499996
0.123,25.667800532499996
0.1235,25.667800532499996
0.124,25.667800532499996
0.1245,33.6391671575
0.125,25.667800532499996
0.1255,25.667800532499996
0.126,25.667800532499996
0.1265,25.667800532499996
0.127,25.667800532499996
0.1275,25.667800532499996
0.128,33.6391671575
0.1285,33.6391671575
0.129,33.6391671575
0.1295,33.6391671575
0.13,33.6391671575
0.1305,33.6391671575
0.131,33.6391671575
0.1315,33.6391671575
0.132,25.667800532499996
0.1325,25.667800532499996
0.133,25.667800532499996
0.1335,25.667800532499996
0.134,25.667800532499996
0.1345,25.667800532499996
0.135,25.667800532499996
0.1355,33.6391671575
0.136,33.6391671575
0.1365,33.6391671575
0.137,25.667800532499996
0.1375,33.6391671575
0.138,33.6391671575
0.1385,33.6391671575
0.139,33.6391671575
0.1395,33.6391671575
0.14,33.6391671575
0.1405,33.6391671575
0.141,33.6391671575
0.1415,33.6391671575
0.142,25.667800532499996
0.1425,25.667800532499996
0.143,33.320312492499994
0.1435,33.320312492499994
0.144,33.9580218225
0.1445,33.9580218225
0.145,25.667800532499996
0.1455,25.667800532499996
0.146,33.6391671575
0.1465,33.6391671575
0.147,25.667800532499996
0.1475,25.667800532499996
0.148,25.667800532499996
0.1485,25.667800532499996
0.149,25.667800532499996
0.1495,25.667800532499996
0.15,25.667800532499996
0.1505,25.667800532499996
0.151,33.320312492499994
0.1515,33.320312492499994
0.152,33.320312492499994
0.1525,33.320312492499994
0.153,33.320312492499994
0.1535,33.320312492499994
0.154,33.320312492499994
0.1545,33.320312492499994
0.155,33.320312492499994
0.1555,33.320312492499994
0.156,33.320312492499994
0.1565,33.320312492499994
0.157,33.320312492499994
0.1575,33.320312492499994
0.158,33.320312492499994
0.1585,25.667800532499996
0.159,33.320312492499994
0.1595,33.320312492499994
0.16,33.320312492499994
0.1605,33.320312492499994
0.161,33.320312492499994
0.1615,33.320312492499994
0.162,25.667800532499996
0.1625,33.320312492499994
0.163,33.320312492499994
0.1635,33.320312492499994
0.164,33.320312492499994
0.1645,33.320312492499994
0.165,33.320312492499994
0.1655,33.320312492499994
0.166,33.320312492499994
0.1665,33.320312492499994
0.167,33.320312492499994
0.1675,33.320312492499994
0.168,33.320312492499994
0.1685,33.320312492499994
0.169,33.320312492499994
0.1695,33.320312492499994
0.17,33.320312492499994
0.1705,33.320312492499994
0.171,33.320312492499994
0.1715,33.320312492499994
0.172,33.320312492499994
0.1725,33.320312492499994
0.173,33.320312492499994
0.1735,33.320312492499994
0.174,25.9866551975
0.1745,25.9866551975
0.175,25.9866551975
0.1755,25.9866551975
0.176,25.9866551975
0.1765,25.9866551975
0.177,33.320312492499994
0.1775,33.320312492499994
0.178,33.320312492499994
0.1785,33.320312492499994
0.179,33.320312492499994
0.1795,25.9866551975
0.18,33.320312492499994
0.1805,33.320312492499994
0.181,33.320312492499994
0.1815,33.320312492499994
0.182,33.320312492499994
0.1825,33.320312492499994
0.183,33.320312492499994
0.1835,25.9866551975
0.184,25.9866551975
0.1845,25.9866551975
0.185,25.9866551975
0.1855,25.9866551975
0.186,25.9866551975
0.1865,25.9866551975
0.187,25.9866551975
0.1875,25.9866551975
0.188,25.9866551975
0.1885,25.9866551975
0.189,25.9866551975
0.1895,25.9866551975
0.19,25.9866551975
0.1905,25.9866551975
0.191,25.9866551975
0.1915,25.9866551975
0.192,25.9866551975
0.1925,25.9866551975
0.193,25.9866551975
0.1935,25.9866551975
0.194,25.9866551975
0.1945,25.9866551975
0.195,25.9866551975
0.1955,25.9866551975
0.196,25.9866551975
0.1965,25.9866551975
0.197,25.9866551975
0.1975,25.9866551975
0.198,25.9866551975
0.1985,25.9866551975
0.199,25.9866551975
0.1995,25.9866551975
0.2,25.9866551975
0.2005,33.320312492499994
0.201,33.320312492499994
0.2015,33.320312492499994
0.202,33.320312492499994
0.2025,25.9866551975
0.203,33.320312492499994
0.2035,25.9866551975
0.204,25.9866551975
0.2045,25.9866551975
0.205,25.9866551975
0.2055,25.9866551975
0.206,25.9866551975
0.2065,25.9866551975
0.207,25.9866551975
0.2075,25.9866551975
0.208,25.9866551975
0.2085,33.9580218225
0.209,33.9580218225
0.2095,33.9580218225
0.21,33.9580218225
0.2105,33.9580218225
0.211,33.320312492499994
0.2115,33.320312492499994
0.212,33.320312492499994
0.2125,33.320312492499994
0.213,33.9580218225
0.2135,33.9580218225
0.214,33.9580218225
0.2145,33.9580218225
0.215,33.9580218225
0.2155,33.9580218225
0.216,33.9580218225
0.2165,33.9580218225
0.217,33.9580218225
0.2175,33.9580218225
0.218,33.9580218225
0.2185,33.9580218225
0.219,33.9580218225
0.2195,33.9580218225
0.22,33.9580218225
0.2205,33.320312492499994
0.221,33.320312492499994
0.2215,33.320312492499994
0.222,33.320312492499994
0.2225,33.9580218225
0.223,33.9580218225
0.2235,33.9580218225
0.224,33.9580218225
0.2245,33.9580218225
0.225,33.9580218225
0.2255,33.9580218225
0.226,33.9580218225
0.2265,33.9580218225
0.227,33.9580218225
0.2275,33.9580218225
0.228,33.9580218225
0.2285,33.9580218225
0.229,33.9580218225
0.2295,33.9580218225
0.23,33.9580218225
0.2305,33.320312492499994
0.231,33.320312492499994
0.2315,33.320312492499994
0.232,33.9580218225
0.2325,33.9580218225
0.233,33.9580218225
0.2335,33.9580218225
0.234,33.9580218225
0.2345,33.9580218225
0.235,33.9580218225
0.2355,33.9580218225
0.236,33.9580218225
0.2365,33.9580218225
0.237,33.9580218225
0.2375,33.9580218225
0.238,33.9580218225
0.2385,33.9580218225
0.239,33.9580218225
0.2395,33.9580218225
0.24,33.9580218225
0.2405,33.9580218225
0.241,33.9580218225
0.2415,33.9580218225
0.242,33.9580218225
0.2425,33.9580218225
0.243,25.9866551975
0.2435,25.9866551975
0.244,25.9866551975
0.2445,33.9580218225
0.245,33.9580218225
0.2455,33.9580218225
0.246,33.9580218225
0.2465,33.9580218225
0.247,33.9580218225
0.2475,33.9580218225
0.248,33.9580218225
0.2485,33.9580218225
0.249,33.9580218225
0.2495,33.9580218225
0.25,33.320312492499994
0.2505,33.320312492499994
0.251,33.320312492499994
0.2515,33.9580218225
0.252,33.9580218225
0.2525,33.9580218225
0.253,33.9580218225
0.2535,33.9580218225
0.254,33.9580218225
0.2545,33.9580218225
0.255,33.9580218225
0.2555,33.9580218225
0.256,33.9580218225
0.2565,33.9580218225
0.257,33.9580218225
0.2575,33.9580218225
0.258,33.9580218225
0.2585,33.9580218225
0.259,33.9580218225
0.2595,33.9580218225
0.26,33.9580218225
0.2605,33.9580218225
0.261,33.9580218225
0.2615,33.9580218225
0.262,33.9580218225
0.2625,33.9580218225
0.263,33.9580218225
0.2635,33.9580218225
0.264,33.9580218225
0.2645,33.9580218225
0.265,33.9580218225
0.2655,33.9580218225
0.266,33.9580218225
0.2665,33.9580218225
0.267,25.9866551975
0.2675,25.9866551975
0.268,25.9866551975
0.2685,25.9866551975
0.269,25.9866551975
0.2695,25.9866551975
0.27,33.6391671575
0.2705,33.6391671575
0.271,33.6391671575
0.2715,33.6391671575
0.272,33.6391671575
0.2725,33.6391671575
0.273,33.6391671575
0.2735,33.6391671575
0.274,33.6391671575
0.2745,33.6391671575
0.275,33.6391671575
0.2755,33.6391671575
0.276,33.6391671575
0.2765,33.6391671575
0.277,33.6391671575
0.2775,33.6391671575
0.278,33.6391671575
0.2785,33.6391671575
0.279,33.6391671575
0.2795,33.6391671575
0.28,33.6391671575
0.2805,33.6391671575
0.281,33.6391671575
0.2815,33.6391671575
0.282,33.6391671575
0.2825,33.6391671575
0.283,33.6391671575
0.2835,33.9580218225
0.284,33.9580218225
0.2845,33.9580218225
0.285,33.9580218225
0.2855,33.9580218225
0.286,33.6391671575
0.2865,33.6391671575
0.287,33.6391671575
0.2875,33.6391671575
0.288,33.6391671575
0.2885,33.6391671575
0.289,33.6391671575
0.2895,33.6391671575
0.29,33.6391671575
0.2905,33.6391671575
0.291,33.6391671575
0.2915,33.6391671575
0.292,33.6391671575
0.2925,33.6391671575
0.293,33.6391671575
0.2935,33.6391671575
0.294,33.6391671575
0.2945,33.6391671575
0.295,33.6391671575
0.2955,33.6391671575
0.296,33.6391671575
0.2965,33.6391671575
0.297,33.6391671575
0.2975,33.6391671575
0.298,33.6391671575
0.2985,33.6391671575
0.299,33.6391671575
0.2995,33.6391671575
0.3,33.6391671575
0.3005,33.6391671575
0.301,33.6391671575
0.3015,33.6391671575
0.302,33.6391671575
0.3025,33.6391671575
0.303,33.6391671575
0.3035,33.6391671575
0.304,33.6391671575
0.3045,33.6391671575
0.305,33.6391671575
0.3055,33.6391671575
0.306,33.6391671575
0.3065,33.6391671575
0.307,33.6391671575
0.3075,33.6391671575
0.308,33.6391671575
0.3085,33.6391671575
0.309,33.6391671575
0.3095,33.6391671575
0.31,33.6391671575
0.3105,33.6391671575
0.311,33.6391671575
0.3115,33.6391671575
0.312,33.6391671575
0.3125,33.6391671575
0.313,33.6391671575
0.3135,33.6391671575
0.314,33.6391671575
0.3145,33.6391671575
0.315,33.6391671575
0.3155,33.6391671575
0.316,33.6391671575
0.3165,33.6391671575
0.317,33.6391671575
0.3175,33.6391671575
0.318,33.6391671575
0.3185,33.6391671575
0.319,33.6391671575
0.3195,33.6391671575
0.32,33.320312492499994
0.3205,33.320312492499994
0.321,33.320312492499994
0.3215,33.320312492499994
0.322,33.320312492499994
0.3225,33.320312492499994
0.323,33.320312492499994
0.3235,33.320312492499994
0.324,33.320312492499994
0.3245,33.320312492499994
0.325,33.320312492499994
0.3255,33.320312492499994
0.326,33.320312492499994
0.3265,33.320312492499994
0.327,33.320312492499994
0.3275,33.6391671575
0.328,33.6391671575
0.3285,33.6391671575
0.329,33.6391671575
0.3295,33.6391671575
0.33,33.6391671575
0.3305,33.6391671575
0.331,33.6391671575
0.3315,33.6391671575
0.332,33.6391671575
0.3325,33.6391671575
0.333,33.6391671575
0.3335,33.6391671575
0.334,33.6391671575
0.3345,33.6391671575
0.335,33.6391671575
0.3355,33.6391671575
0.336,33.6391671575
0.3365,33.6391671575
0.337,33.320312492499994
0.3375,33.320312492499994
0.338,33.320312492499994
0.3385,33.320312492499994
0.339,33.320312492499994
0.3395,33.320312492499994
0.34,33.320312492499994
0.3405,33.320312492499994
0.341,33.320312492499994
0.3415,33.320312492499994
0.342,33.320312492499994
0.3425,33.320312492499994
0.343,33.320312492499994
0.3435,33.320312492499994
0.344,33.320312492499994
0.3445,33.320312492499994
0.345,33.320312492499994
0.3455,33.320312492499994
0.346,33.320312492499994
0.3465,33.6391671575
0.347,33.6391671575
0.3475,33.6391671575
0.348,33.6391671575
0.3485,33.6391671575
0.349,33.6391671575
0.3495,33.6391671575
0.35,33.6391671575
0.3505,33.6391671575
0.351,33.6391671575
0.3515,33.6391671575
0.352,33.6391671575
0.3525,33.6391671575
0.353,33.6391671575
0.3535,33.6391671575
0.354,33.6391671575
0.3545,33.6391671575
0.355,33.6391671575
0.3555,25.9866551975
0.356,33.6391671575
0.3565,33.6391671575
0.357,33.6391671575
0.3575,33.6391671575
0.358,33.6391671575
0.3585,33.6391671575
0.359,33.6391671575
0.3595,33.6391671575
0.36,33.6391671575
0.3605,33.6391671575
0.361,33.6391671575
0.3615,33.6391671575
0.362,33.6391671575
0.3625,33.6391671575
0.363,33.6391671575
0.3635,33.6391671575
0.364,33.6391671575
0.3645,33.6391671575
0.365,33.6391671575
0.3655,33.6391671575
0.366,33.6391671575
0.3665,33.6391671575
0.367,33.6391671575
0.3675,33.6391671575
0.368,33.6391671575
0.3685,33.6391671575
0.369,33.6391671575
0.3695,33.6391671575
0.37,33.6391671575
0.3705,33.6391671575
0.371,33.6391671575
0.3715,33.6391671575
0.372,33.6391671575
0.3725,33.6391671575
0.373,33.6391671575
0.3735,33.6391671575
0.374,33.6391671575
0.3745,33.6391671575
0.375,33.6391671575
0.3755,33.320312492499994
0.376,33.320312492499994
0.3765,33.320312492499994
0.377,33.320312492499994
0.3775,33.320312492499994
0.378,33.320312492499994
0.3785,33.320312492499994
0.379,33.320312492499994
0.3795,33.320312492499994
0.38,33.320312492499994
0.3805,33.320312492499994
0.381,33.320312492499994
0.3815,33.320312492499994
0.382,33.320312492499994
0.3825,33.320312492499994
0.383,33.320312492499994
0.3835,33.320312492499994
0.384,33.320312492499994
0.3845,33.320312492499994
0.385,25.9866551975
0.3855,33.320312492499994
0.386,33.6391671575
0.3865,33.6391671575
0.387,33.6391671575
0.3875,33.0014578275
0.388,33.0014578275
0.3885,33.0014578275
0.389,33.0014578275
0.3895,33.6391671575
0.39,33.6391671575
0.3905,33.6391671575
0.391,33.6391671575
0.3915,33.6391671575
0.392,33.6391671575
0.3925,33.6391671575
0.393,33.6391671575
0.3935,33.6391671575
0.394,33.6391671575
0.3945,33.6391671575
0.395,33.6391671575
0.3955,33.6391671575
0.396,33.6391671575
0.3965,33.6391671575
0.397,33.6391671575
0.3975,33.6391671575
0.398,33.0014578275
0.3985,33.0014578275
0.399,33.0014578275
0.3995,33.0014578275
0.4,33.0014578275
0.4005,33.0014578275
0.401,33.0014578275
0.4015,33.0014578275
0.402,25.9866551975
0.4025,25.9866551975
0.403,25.9866551975
0.4035,25.9866551975
0.404,25.9866551975
0.4045,25.9866551975
0.405,25.9866551975
0.4055,25.9866551975
0.406,25.9866551975
0.4065,25.9866551975
0.407,25.9866551975
0.4075,25.9866551975
0.408,25.9866551975
0.4085,33.6391671575
0.409,33.6391671575
0.4095,25.9866551975
0.41,25.9866551975
0.4105,25.9866551975
0.411,25.9866551975
0.4115,33.6391671575
0.412,33.6391671575
0.4125,25.9866551975
0.413,25.9866551975
0.4135,25.9866551975
0.414,25.9866551975
0.4145,33.6391671575
0.415,33.6391671575
0.4155,33.6391671575
0.416,33.6391671575
0.4165,33.6391671575
0.417,33.6391671575
0.4175,33.6391671575
0.418,33.6391671575
0.4185,33.6391671575
0.419,33.6391671575
0.4195,33.6391671575
0.42,33.6391671575
0.4205,25.9866551975
0.421,25.9866551975
0.4215,33.6391671575
0.422,33.6391671575
0.4225,33.6391671575
0.423,33.6391671575
0.4235,33.6391671575
0.424,33.6391671575
0.4245,33.6391671575
0.425,33.6391671575
0.4255,33.6391671575
0.426,33.6391671575
0.4265,33.6391671575
0.427,33.6391671575
0.4275,33.6391671575
0.428,33.6391671575
0.4285,33.6391671575
0.429,33.6391671575
0.4295,33.6391671575
0.43,33.6391671575
0.4305,25.667800532499996
0.431,25.667800532499996
0.4315,25.667800532499996
0.432,25.667800532499996
0.4325,33.6391671575
0.433,33.6391671575
0.4335,33.6391671575
0.434,33.6391671575
0.4345,33.6391671575
0.435,33.6391671575
0.4355,33.6391671575
0.436,33.6391671575
0.4365,33.6391671575
0.437,33.6391671575
0.4375,33.6391671575
0.438,33.6391671575
0.4385,33.6391671575
0.439,33.6391671575
0.4395,33.6391671575
0.44,33.6391671575
0.4405,33.6391671575
0.441,33.6391671575
0.4415,33.6391671575
0.442,33.6391671575
0.4425,33.6391671575
0.443,33.6391671575
0.4435,33.6391671575
0.444,33.6391671575
0.4445,33.6391671575
0.445,33.6391671575
0.4455,33.6391671575
0.446,33.6391671575
0.4465,33.6391671575
0.447,33.6391671575
0.4475,33.6391671575
0.448,33.6391671575
0.4485,33.6391671575
0.449,33.6391671575
0.4495,33.6391671575
0.45,33.6391671575
0.4505,33.6391671575
0.451,33.6391671575
0.4515,33.6391671575
0.452,33.6391671575
0.4525,33.0014578275
0.453,33.0014578275
0.4535,25.9866551975
0.454,25.9866551975
0.4545,25.9866551975
0.455,25.9866551975
0.4555,25.9866551975
0.456,32.6826031625
0.4565,32.6826031625
0.457,33.6391671575
0.4575,33.6391671575
0.458,33.6391671575
0.4585,33.6391671575
0.459,33.6391671575
0.4595,33.6391671575
0.46,33.6391671575
0.4605,33.6391671575
0.461,33.6391671575
0.4615,33.6391671575
0.462,33.6391671575
0.4625,33.6391671575
0.463,33.6391671575
0.4635,33.6391671575
0.464,33.6391671575
0.4645,32.6826031625
0.465,32.6826031625
0.4655,33.6391671575
0.466,33.6391671575
0.4665,33.6391671575
0.467,25.667800532499996
0.4675,25.667800532499996
0.468,33.6391671575
0.4685,33.6391671575
0.469,33.6391671575
0.4695,33.6391671575
0.47,33.6391671575
0.4705,33.6391671575
0.471,33.6391671575
0.4715,33.6391671575
0.472,33.6391671575
0.4725,33.6391671575
0.473,33.6391671575
0.4735,33.6391671575
0.474,33.6391671575
0.4745,33.6391671575
0.475,33.6391671575
0.4755,33.6391671575
0.476,33.6391671575
0.4765,33.6391671575
0.477,33.6391671575
0.4775,25.667800532499996
0.478,25.667800532499996
0.4785,25.667800532499996
0.479,32.6826031625
0.4795,32.6826031625
0.48,32.6826031625
0.4805,32.6826031625
0.481,32.6826031625
0.4815,32.6826031625
0.482,25.667800532499996
0.4825,25.667800532499996
0.483,32.6826031625
0.4835,32.6826031625
0.484,32.6826031625
0.4845,32.6826031625
0.485,32.6826031625
0.4855,32.6826031625
0.486,25.667800532499996
0.4865,32.6826031625
0.487,32.6826031625
0.4875,32.6826031625
0.488,32.6826031625
0.4885,32.6826031625
0.489,32.6826031625
0.4895,32.6826031625
0.49,32.6826031625
0.4905,32.6826031625
0.491,32.6826031625
0.4915,32.6826031625
0.492,32.6826031625
0.4925,32.6826031625
0.493,32.6826031625
0.4935,32.6826031625
0.494,32.6826031625
0.4945,32.6826031625
0.495,32.6826031625
0.4955,25.667800532499996
0.496,32.6826031625
0.4965,32.6826031625
0.497,32.6826031625
0.4975,32.6826031625
0.498,32.6826031625
0.4985,32.6826031625
0.499,32.6826031625
0.4995,32.6826031625
0.5,32.6826031625
0.5005,32.6826031625
0.501,32.6826031625
0.5015,32.6826031625
0.502,32.6826031625
0.5025,32.6826031625
0.503,32.6826031625
0.5035,32.6826031625
0.504,32.6826031625
0.5045,32.6826031625
0.505,32.6826031625
0.5055,32.6826031625
0.506,32.6826031625
0.5065,32.6826031625
0.507,32.6826031625
0.5075,32.6826031625
0.508,32.6826031625
0.5085,32.6826031625
0.509,32.6826031625
0.5095,32.6826031625
0.51,32.6826031625
0.5105,25.667800532499996
0.511,32.6826031625
0.5115,25.667800532499996
0.512,25.667800532499996
0.5125,25.667800532499996
0.513,25.667800532499996
0.5135,25.667800532499996
0.514,25.667800532499996
0.5145,25.667800532499996
0.515,25.667800532499996
0.5155,25.667800532499996
0.516,25.667800532499996
0.5165,25.667800532499996
0.517,25.667800532499996
0.5175,25.667800532499996
0.518,25.667800532499996
0.5185,32.6826031625
0.519,32.6826031625
0.5195,25.667800532499996
0.52,25.667800532499996
0.5205,32.6826031625
0.521,32.6826031625
0.5215,32.6826031625
0.522,25.667800532499996
0.5225,25.667800532499996
0.523,25.667800532499996
0.5235,25.667800532499996
0.524,25.667800532499996
0.5245,25.667800532499996
0.525,25.667800532499996
0.5255,32.6826031625
0.526,25.667800532499996
0.5265,25.667800532499996
0.527,32.6826031625
0.5275,32.6826031625
0.528,32.6826031625
0.5285,32.6826031625
0.529,32.6826031625
0.5295,32.6826031625
0.53,32.6826031625
0.5305,32.6826031625
0.531,32.6826031625
0.5315,32.6826031625
0.532,32.6826031625
0.5325,32.6826031625
0.533,32.6826031625
0.5335,32.6826031625
0.534,32.6826031625
0.5345,32.6826031625
0.535,32.6826031625
0.5355,32.6826031625
0.536,25.667800532499996
0.5365,25.667800532499996
0.537,25.667800532499996
0.5375,25.667800532499996
0.538,25.667800532499996
0.5385,32.6826031625
0.539,32.6826031625
0.5395,25.667800532499996
0.54,32.6826031625
0.5405,32.6826031625
0.541,32.6826031625
0.5415,32.6826031625
0.542,32.6826031625
0.5425,32.6826031625
0.543,32.6826031625
0.5435,32.6826031625
0.544,32.6826031625
0.5445,32.6826031625
0.545,32.6826031625
0.5455,25.9866551975
0.546,25.9866551975
0.5465,25.667800532499996
0.547,25.667800532499996
0.5475,32.6826031625
0.548,32.6826031625
0.5485,32.6826031625
0.549,32.6826031625
0.5495,32.6826031625
0.55,32.6826031625
0.5505,32.6826031625
0.551,32.6826031625
0.5515,32.6826031625
0.552,32.6826031625
0.5525,32.6826031625
0.553,32.6826031625
0.5535,32.6826031625
0.554,32.6826031625
0.5545,32.6826031625
0.555,32.6826031625
0.5555,32.6826031625
0.556,32.6826031625
0.5565,32.6826031625
0.557,32.6826031625
0.5575,32.6826031625
0.558,32.6826031625
0.5585,32.6826031625
0.559,32.6826031625
0.5595,32.6826031625
0.56,32.6826031625
0.5605,32.6826031625
0.561,32.6826031625
0.5615,32.6826031625
0.562,32.6826031625
0.5625,32.6826031625
0.563,32.6826031625
0.5635,32.6826031625
0.564,32.6826031625
0.5645,25.9866551975
0.565,25.9866551975
0.5655,25.9866551975
0.566,25.9866551975
0.5665,32.6826031625
0.567,32.6826031625
0.5675,32.6826031625
0.568,25.667800532499996
0.5685,25.667800532499996
0.569,25.667800532499996
0.5695,25.667800532499996
0.57,25.667800532499996
0.5705,25.667800532499996
0.571,25.667800532499996
0.5715,25.667800532499996
0.572,25.667800532499996
0.5725,25.667800532499996
0.573,25.667800532499996
0.5735,25.667800532499996
0.574,25.667800532499996
0.5745,25.9866551975
0.575,25.9866551975
0.5755,25.9866551975
0.576,25.9866551975
0.5765,25.9866551975
0.577,25.9866551975
0.5775,25.9866551975
0.578,25.9866551975
0.5785,25.9866551975
0.579,25.9866551975
0.5795,25.9866551975
0.58,25.9866551975
0.5805,25.9866551975
0.581,32.6826031625
0.5815,32.6826031625
0.582,32.6826031625
0.5825,32.6826031625
0.583,32.6826031625
0.5835,32.6826031625
0.584,32.6826031625
0.5845,32.6826031625
0.585,32.6826031625
0.5855,32.6826031625
0.586,32.6826031625
0.5865,32.6826031625
0.587,32.6826031625
0.5875,32.6826031625
0.588,32.6826031625
0.5885,32.6826031625
0.589,32.6826031625
0.5895,32.6826031625
0.59,32.6826031625
0.5905,32.6826031625
0.591,32.6826031625
0.5915,32.6826031625
0.592,32.6826031625
