Delta_Z_A,Density_Substrate_atoms_per_A3,Density_O_atoms_per_A3,Density_H_atoms_per_A3
-14.8875,0.0773286780939894,0.0,0.0
-14.662500000000001,0.07743737973923398,0.0,0.0
-14.4375,0.08266132995973785,0.0,0.0
-14.212499999999999,0.07822128583474776,0.0,0.0
-13.9875,0.07308513309694142,0.0,0.0
-13.7625,0.06902136389779795,0.0,0.0
-13.537500000000001,0.07483690191838291,0.0,0.0
-13.3125,0.08224533712505187,0.0,0.0
-13.087499999999999,0.0853057065219377,0.0,0.0
-12.8625,0.08514474447032554,0.0,0.0
-12.6375,0.08826573593859777,0.0,0.0
-12.412500000000001,0.08898692954647044,0.0,0.0
-12.1875,0.0925573605095039,0.0,0.0
-11.962499999999999,0.08613351135880026,0.0,0.0
-11.7375,0.08677735956524892,0.0,0.000125424975282206
-11.5125,0.09202639478080923,0.0,0.0
-11.287500000000001,0.09037078510708411,0.0,0.0002592116155832257
-11.0625,0.08566107728523728,2.717541131114463e-05,0.00016723330037627464
-10.837499999999999,0.08834308134002179,0.00022367453925326735,0.0005560507237511132
-10.6125,0.08412462133803025,0.0001964991279421227,0.0008487089994095938
-10.3875,0.07960932222787084,0.0005894973838263682,0.0005853165513169613
-10.1625,0.07997932590495335,0.0007650923492214565,0.0005915878000810716
-9.9375,0.07712381730102846,0.0005037903173835274,0.001061931457389344
-9.712499999999999,0.07466757820175193,0.0014402967994906655,0.001095378117464599
-9.4875,0.06969656834806716,0.0008319856693719664,0.0018061196440637662
-9.2625,0.07000176912125386,0.0005769548862981476,0.002813700278830821
-9.0375,0.0754452130485016,0.0008696131619566282,0.0024604199317859407
-8.8125,0.07402582041155797,0.0015322751146976165,0.0023872553628713207
-8.587499999999999,0.0715403154847156,0.0030582789806311225,0.003700036770825077
-8.3625,0.07547656929232216,0.004841404045893151,0.006072659219913473
-8.1375,0.07499368313748567,0.005495704333615326,0.00791013510779779
-7.9125,0.07293671354285748,0.005897064254518385,0.011595538964839943
-7.6875,0.0694164525699369,0.008332399191247885,0.0161359230700558
-7.4625,0.0644851606250915,0.009300261917175574,0.018537811346710044
-7.2375,0.059955228601149164,0.010426996278460724,0.019973927313691305
-7.0125,0.056855141295423975,0.013915901007560754,0.023809841141072104
-6.7875,0.053702793583331195,0.013171712820886331,0.02484877801965971
