Time_fs,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic,PC1,PC2,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
22.0,128,1,38,0,-37,0.54133445,0.8418175,0.0103303945142042,0.0,99.99999713952631,0.0,0.0055079791136217
22.5,128,1,37,0,-36,-0.6083907,0.044538252,0.0106364428945074,0.0,99.99999763185885,0.0,0.0057862519471962
23.0,127,1,36,0,-35,-0.6048174,0.05219399,0.0107600341588386,0.0,99.99999737925953,0.0,0.0054529324387342
23.5,125,1,36,0,-35,0.9751098,-0.30543038,0.0108777508158313,0.0,99.99999757623112,0.0,0.0049292798832624
24.0,126,1,36,0,-35,-0.093669035,0.30919084,0.0109881098810988,0.0,99.99999745483396,0.0,0.0052451153026075
24.5,126,1,36,0,-35,-0.093669035,0.30919084,0.0110941394002733,0.0,99.99999745290587,0.0,0.0052473660253089
25.0,126,1,36,0,-35,-0.093669035,0.30919084,0.0111943240047299,0.0,99.99999776606506,0.0,0.0049724460162401
25.5,126,1,36,0,-35,-0.093669035,0.30919084,0.0112880779341271,0.0,99.99999734002158,0.0,0.0050731516794278
26.0,124,1,36,0,-35,-0.24734864,-0.055235676,0.0115273775216138,0.0,99.9999979247428,0.0,0.0041157931453546
26.5,124,1,36,0,-35,-0.24734864,-0.055235676,0.0117577020389938,0.0,99.99999785388118,0.0,0.0047881833899776
27.0,124,1,37,0,-36,-0.37050545,0.9695953,0.0119099810024842,0.0,99.99999827463104,0.0,0.0037691820588274
27.5,124,1,37,0,-36,0.35638362,0.82269293,0.0119885139985642,0.0,99.99999747836038,0.0,0.0061436326724363
28.0,126,1,37,0,-36,0.40156895,-0.26610518,0.0120694522868435,0.0,99.99999788564584,0.0,0.0044062691566705
28.5,126,1,38,0,-37,-0.44980538,0.23757967,0.0120749479528105,0.0,99.99999749829176,0.0,0.006284749645379
29.0,124,1,36,0,-35,-0.2029222,-0.21273929,0.0119437619437619,0.0,99.99999853275928,0.0,0.0037935250900582
29.5,125,1,36,0,-35,-0.44245458,-0.22155362,0.0118839801262253,0.0,99.99999857295596,0.0,0.0038553151349954
30.0,124,1,35,0,-34,-0.09291463,0.25936827,0.011823766431072,0.0,99.99999845058144,0.0,0.0037075699380242
30.5,124,1,35,0,-34,-0.09291463,0.25936827,0.0117639412452879,0.0,99.99999862193508,0.0,0.0035389695141817
31.0,124,1,36,0,-35,0.13438529,-0.090710595,0.0117067553735926,0.0,99.99999839139848,0.0,0.0042144592459958
31.5,122,1,35,0,-34,0.488603,-0.37930986,0.0117735944091166,0.0,99.99999660423715,0.0,0.005193130039385
32.0,123,1,36,0,-35,0.5501598,-0.042449392,0.0118405554522348,0.0,99.99999740291872,0.0,0.0047148959788121
32.5,123,1,36,0,-35,0.5501598,-0.042449392,0.0117841006227866,0.0,99.99999752530076,0.0,0.0042627072185699
33.0,123,1,36,0,-35,0.17232412,-0.35270557,0.0117272071205196,0.0,99.99999861132385,0.0,0.0031401740653952
33.5,123,1,36,0,-35,0.17232412,-0.35270557,0.0116761498340445,0.0,99.99999755326331,0.0,0.0041744314852928
34.0,122,1,36,0,-35,-0.0114945695,0.83447015,0.0116272275781478,0.0,99.99999833982794,0.0,0.0047816117566707
34.5,121,1,35,0,-34,-0.34958464,0.589336,0.0115810094491818,0.0,99.9999986865384,0.0,0.00322020325851
35.0,120,1,34,0,-33,-0.011643581,-0.16178274,0.0115340909090909,0.0,99.9999986324549,0.0,0.0031816205311873
35.5,122,1,35,0,-34,0.284999,-0.0060042813,0.0115972883634937,0.0,99.99999801624492,0.0,0.0040315093883036
36.0,119,1,33,0,-32,-0.5142032,0.7702377,0.0116593910592915,0.0,99.99999756368553,0.0,0.00461490421803
36.5,117,1,32,0,-31,-0.052988134,0.39156637,0.0116646680475307,0.0,99.999997738957,0.0,0.0044942890264779
37.0,119,1,32,0,-31,-0.0006512031,0.74274254,0.011617900172117,0.0,99.99999784218606,0.0,0.0043858730846722
37.5,118,1,33,0,-32,0.13293329,-0.07543288,0.0114661853699968,0.0,99.99999714896823,0.0,0.005161525262903
38.0,119,1,34,0,-33,0.1374453,0.41462013,0.0113183818905889,0.0,99.99999814597234,0.0,0.00390337248499
38.5,119,1,34,0,-33,0.1374453,0.41462013,0.0111737623506285,0.0,99.9999976755807,0.0,0.0044042383428127
39.0,121,1,34,0,-33,-0.49006528,-0.56855464,0.0110333554681514,0.0,99.99999725337912,0.0,0.0047072821198647
39.5,122,1,35,0,-34,-0.39275137,-0.03260038,0.0109468798869999,0.0,99.99999802719616,0.0,0.0045604491152615
40.0,121,1,35,0,-34,0.06749918,0.037359886,0.0109156158101978,0.0,99.9999981625886,0.0,0.0042212148261687
40.5,121,1,35,0,-34,-0.08726693,0.20450631,0.0108845547675334,0.0,99.99999810018164,0.0,0.0046950216278268
41.0,122,1,35,0,-34,-0.036579706,-0.50988597,0.0108542224385495,0.0,99.99999677029342,0.0,0.006004057633432
41.5,121,1,34,0,-33,0.511503,-0.1605385,0.0108225108225108,0.0,99.99999685458974,0.0,0.0056343396469113
42.0,121,1,34,0,-33,0.511503,-0.1605385,0.0107879479136964,0.0,99.99999753754297,0.0,0.0047394390552105
42.5,121,1,35,0,-34,0.60987103,-0.06474113,0.0107496596723466,0.0,99.99999830845604,0.0,0.0039441849376255
43.0,122,1,36,0,-35,-0.085214354,-0.14833592,0.0107137887853068,0.0,99.99999800741026,0.0,0.0042405803109712
43.5,122,1,36,0,-35,-0.085214354,-0.14833592,0.0106782768102658,0.0,99.99999820806906,0.0,0.0039422921278267
44.0,122,1,36,0,-35,-0.085214354,-0.14833592,0.0106426339386803,0.0,99.99999679242868,0.0,0.0051904989320001
44.5,121,1,36,0,-35,-0.3504741,-0.0928581,0.0106116235336258,0.0,99.99999648188886,0.0,0.0053802456043688
45.0,120,1,36,0,-35,0.11350971,0.1299909,0.0105817763216151,0.0,99.99999803996629,0.0,0.0042892185098227
45.5,120,1,36,0,-35,0.11350971,0.1299909,0.0105548986116585,0.0,99.99999749666192,0.0,0.0048121299007529
46.0,120,1,36,0,-35,0.22243905,0.7806761,0.010528596187175,0.0,99.99999725189024,0.0,0.0049219958528558
46.5,120,1,36,0,-35,0.22243905,0.7806761,0.0105840510776877,0.0,99.99999766527787,0.0,0.0047476309380391
47.0,121,1,37,0,-36,0.07150755,-0.119550854,0.0106387487814182,0.0,99.99999678101278,0.0,0.0052626754736103
47.5,122,1,37,0,-36,0.14128509,-0.027614318,0.010650341733406,0.0,99.99999677036377,0.0,0.0052708156857049
48.0,122,1,37,0,-36,0.14128509,-0.027614318,0.0106197627146768,0.0,99.999996972845,0.0,0.0051438512424144
48.5,122,1,37,0,-36,0.14128509,-0.027614318,0.0105876559422193,0.0,99.99999715471594,0.0,0.005098697982915
49.0,122,1,37,0,-36,0.14128509,-0.027614318,0.0105549466163276,0.0,99.99999634668076,0.0,0.0051085492662964
49.5,122,1,37,0,-36,0.14128509,-0.027614318,0.0105208207846444,0.0,99.99999833974827,0.0,0.0027849235160142
50.0,124,1,38,0,-37,0.038313806,-0.35989538,0.0104088037821302,0.0,99.99999805549236,0.0,0.002581212722756
50.5,124,1,37,0,-36,-0.001367718,0.25917315,0.0102995518515606,0.0,99.99999809878572,0.0,0.0025002163386612
51.0,125,1,38,0,-37,-0.0502377,0.17516485,0.0101969331361407,0.0,99.99999806316858,0.0,0.0036945346514949
