Delta_Z_A,Density_Substrate_atoms_per_A3,Density_O_atoms_per_A3,Density_H_atoms_per_A3
-14.8875,0.05899452700747059,0.0,0.0
-14.662500000000001,0.0684927289531813,0.0,0.0
-14.4375,0.06844255687291342,0.0,0.0
-14.212499999999999,0.0710326905167421,0.0,0.0
-13.9875,0.07357421995781127,0.0,0.0
-13.7625,0.07486615102470887,0.0,0.0
-13.537500000000001,0.07601226948332797,0.0,0.0
-13.3125,0.07757230760415698,0.0,0.0
-13.087499999999999,0.07618160025423203,0.0,0.0
-12.8625,0.07304741311499867,0.0,0.0
-12.6375,0.0803270683863646,0.0,0.0
-12.412500000000001,0.08335463985502874,0.0,0.0
-12.1875,0.0889535304374211,0.0,0.0
-11.962499999999999,0.09036148443993815,0.0,0.0
-11.7375,0.09332790868577583,0.0,0.00015051624080360317
-11.5125,0.09836863487518815,0.0,6.898661036831812e-05
-11.287500000000001,0.09274622613017022,0.0,0.00026967493143978903
-11.0625,0.09461670399765668,3.29254276757882e-05,0.00019284893352961656
-10.837499999999999,0.09267567164229354,0.00021636709615517955,0.00044841296739406777
-10.6125,0.09235425675307751,0.00022263860618866303,0.0004437093348689552
-10.3875,0.08651391303439604,0.000528374720320982,0.00029632884908209375
-10.1625,0.09055590125097612,0.0007682599791017245,0.0003261185217411402
-9.9375,0.08853490714268608,0.0004060802746680544,0.000914072587380215
-9.712499999999999,0.08825268919117933,0.0006287188808567174,0.0009689483001731954
-9.4875,0.08879987844160075,0.00019912044356310002,0.0009469980150560033
-9.2625,0.08712538526266067,0.00027281068645653074,0.0011759081312781498
-9.0375,0.09622221056622844,0.0006224473708232339,0.0008184320593695923
-8.8125,0.09735735388228894,0.00043116631480198827,0.00123078384407113
-8.587499999999999,0.10008232499183752,0.0005550286379632867,0.001724665259207953
-8.3625,0.09968094834969457,0.0012354874765962427,0.0019206499477543112
-8.1375,0.10085528860346435,0.002162103084043425,0.0021276097788592656
-7.9125,0.09186194321544906,0.0011884511513451167,0.0032894070125620775
-7.6875,0.08828404674134674,0.0017058507291075025,0.003367800887980621
-7.4625,0.0795572405297545,0.001831280929777172,0.004416710941080731
-7.2375,0.08152963043528505,0.001983365048089146,0.004132925112065603
-7.0125,0.08766003149301514,0.002616787561470976,0.00390871862836857
-6.7875,0.09105135054362132,0.0017183937491744696,0.004662867709894956
-6.562499999999999,0.08756595884251289,0.0018093306446599797,0.004946653538910084
-6.3374999999999995,0.08423735489224153,0.0025070361358850153,0.004471586653873711
-6.1125,0.08434083480779402,0.0032533458298695476,0.00483219848079901
-5.8875,0.0835020203408156,0.003308221542662528,0.00551892882946545
-5.6625,0.07230580705353924,0.0027500571496824997,0.004587609589493155
-5.437499999999999,0.0796811028529158,0.002883326737894023,0.0050705158620713816
-5.2124999999999995,0.08403823444867843,0.0021730782266020207,0.0055377433595659
-4.9875,0.08911815757580005,0.002229521816903372,0.006125697425204975
-4.7625,0.08830442914895556,0.001630592608705701,0.00647846986458842
-4.5375,0.0956969716009242,0.0016117780786052507,0.0053386229160028
-4.312499999999999,0.10381073770674343,0.003052657508798077,0.006393804479136393
-4.0874999999999995,0.09727112061932855,0.004528030244175062,0.007847226929396186
-3.8625,0.09676626406163313,0.003753498755039854,0.010144167479159505
-3.6375,0.09385314765108006,0.0050250474143286265,0.011033154026405787
-3.4124999999999996,0.08706110228481746,0.007681031913508874,0.011434530668548729
-3.187499999999999,0.08259578714097723,0.007903670519697537,0.012448947416464679
-2.9624999999999995,0.06829204063210982,0.008062026148042994,0.014792924291479125
-2.7375,0.06486622827631948,0.011045697046472753,0.016298086699515157
-2.5125,0.06297380012371585,0.0090842822835008,0.01692210194784676
-2.2874999999999996,0.06437861837121614,0.008933766042697196,0.015188029423588583
-2.062499999999999,0.06430649600583109,0.009816481079909994,0.016409406002609487
-1.8374999999999995,0.05771513896063996,0.008629597806073249,0.018394338928207004
-1.6124999999999998,0.04983655448107636,0.009115639833668218,0.023587149235931314
-1.3875000000000002,0.05173838989873022,0.010274301312354288,0.028369175636462456
-1.1624999999999996,0.05059383931761949,0.015650553288557988,0.030062483345502992
-0.9374999999999991,0.043677931628195596,0.020115868432398216,0.032658888499365143
-0.7124999999999995,0.037773304931670915,0.025846460725493733,0.035604930337594
-0.4874999999999998,0.031729137136901224,0.02598913757875548,0.04228565640076227
-0.2625000000000002,0.027426881253931563,0.021632005982992843,0.048864470425886423
-0.037499999999999645,0.02484772275266149,0.024135906363861117,0.055590664936797436
0.1875000000000009,0.022237206701223998,0.02544194832833405,0.05934573156934566
0.41250000000000053,0.018778468917757866,0.028897550356783437,0.0580522326249397
0.6375000000000002,0.015013995020159416,0.03144691918539447,0.05930183099911128
0.8624999999999998,0.015175486403521616,0.030391737622260873,0.05730592293095516
1.0874999999999995,0.018706346552372806,0.0314343761653275,0.060868140629973776
1.3125,0.018649902962071457,0.03191257880538061,0.06453383824454485
1.5375000000000014,0.017458316055709598,0.03133716775980851,0.06486309252130273
1.762500000000001,0.01319368923294084,0.03129797082209924,0.06572228939588998
1.9875000000000007,0.011810821270557737,0.030717856144002013,0.06438175412623288
2.2125000000000004,0.009673804226648245,0.02942906083212116,0.06668183043101295
2.4375,0.0078519305619213,0.03310102995672573,0.06834691634490281
2.6625000000000014,0.005979884816926484,0.03141242588021031,0.06764450722115266
2.887500000000001,0.003867953813150927,0.03574447143583901,0.07303330221742332
3.1125000000000007,0.0035951431266943966,0.033248410442512595,0.06793142880518453
3.3375000000000004,0.0028801909828772817,0.035158085247708304,0.06409640041970939
3.5625,0.00273281049709042,0.03672596275607917,0.06397410597405646
3.7875000000000014,0.0021526958189931997,0.03632772186895297,0.06912458358905475
