Time_ps,HBonds_per_Interfacial_Water,N_Interfacial_Water
2.0,1.6666666666666667,24
2.0005,1.6666666666666667,24
2.001,1.6666666666666667,24
2.0015,1.6666666666666667,24
2.002,1.6666666666666667,24
2.0025,1.6521739130434783,23
2.003,1.7391304347826086,23
2.0035,0.0,0
2.004,1.7083333333333333,24
2.0045,1.7083333333333333,24
2.005,1.7083333333333333,24
2.0055,1.7083333333333333,24
2.006,1.7083333333333333,24
2.0065,1.7083333333333333,24
2.007,0.0,0
2.0075,0.0,0
2.008,0.0,0
2.0085,1.6956521739130435,23
2.009,1.6956521739130435,23
2.0095,1.6956521739130435,23
2.01,1.7272727272727273,22
2.0105,1.6818181818181819,22
2.011,1.6818181818181819,22
2.0115,1.6818181818181819,22
2.012,1.6818181818181819,22
2.0125,1.6818181818181819,22
2.013,1.6818181818181819,22
2.0135,1.6818181818181819,22
2.014,1.6818181818181819,22
2.0145,1.7272727272727273,22
2.015,1.7272727272727273,22
2.0155,1.7272727272727273,22
2.016,1.7272727272727273,22
2.0165,1.7272727272727273,22
2.017,1.7272727272727273,22
2.0175,1.7272727272727273,22
2.018,1.7272727272727273,22
2.0185,1.7272727272727273,22
2.019,1.7272727272727273,22
2.0195,1.7272727272727273,22
2.02,1.7727272727272727,22
2.0205,1.7727272727272727,22
2.021,0.0,0
2.0215,0.0,0
2.022,0.0,0
2.0225,0.0,0
2.023,0.0,0
2.0235,0.0,0
2.024,0.0,0
2.0245,0.0,0
2.025,0.0,0
2.0255,0.0,0
2.026,0.0,0
2.0265,0.0,0
2.027,0.0,0
2.0275,0.0,0
2.028,0.0,0
2.0285,0.0,0
2.029,0.0,0
2.0295,0.0,0
2.03,0.0,0
2.0305,0.0,0
2.031,0.0,0
2.0315,0.0,0
2.032,0.0,0
2.0325,1.7619047619047619,21
2.033,1.8095238095238095,21
2.0335,1.8095238095238095,21
2.034,1.8095238095238095,21
2.0345,1.8095238095238095,21
2.035,1.8095238095238095,21
2.0355,1.7619047619047619,21
2.036,1.7619047619047619,21
2.0365,1.7619047619047619,21
2.037,1.7619047619047619,21
2.0375,1.7619047619047619,21
2.038,1.7619047619047619,21
2.0385,1.7619047619047619,21
2.039,1.7619047619047619,21
2.0395,1.7619047619047619,21
2.04,1.7619047619047619,21
2.0405,1.7619047619047619,21
2.041,1.7619047619047619,21
2.0415,1.7142857142857142,21
2.042,1.7142857142857142,21
2.0425,1.7142857142857142,21
2.043,1.7142857142857142,21
2.0435,1.7142857142857142,21
2.044,1.7142857142857142,21
2.0445,1.75,20
2.045,1.75,20
2.0455,1.75,20
2.046,1.75,20
2.0465,1.8,20
2.047,1.8,20
2.0475,1.8,20
2.048,1.8,20
2.0485,1.8,20
2.049,1.85,20
2.0495,1.85,20
2.05,1.85,20
2.0505,1.85,20
2.051,1.85,20
2.0515,1.85,20
2.052,1.85,20
2.0525,1.85,20
2.053,1.85,20
2.0535,1.85,20
2.054,1.85,20
2.0545,1.85,20
2.055,1.85,20
2.0555,0.0,0
2.056,0.0,0
2.0565,0.0,0
2.057,0.0,0
2.0575,0.0,0
2.058,0.0,0
2.0585,0.0,0
2.059,0.0,0
2.0595,0.0,0
2.06,0.0,0
2.0605,0.0,0
2.061,0.0,0
2.0615,0.0,0
2.062,0.0,0
2.0625,0.0,0
2.063,0.0,0
2.0635,0.0,0
2.064,0.0,0
2.0645,1.8695652173913044,23
2.065,1.8695652173913044,23
2.0655,1.8695652173913044,23
2.066,1.8695652173913044,23
2.0665,1.8695652173913044,23
2.067,1.9090909090909092,22
2.0675,1.9090909090909092,22
2.068,0.0,0
2.0685,0.0,0
2.069,0.0,0
2.0695,1.9090909090909092,22
2.07,1.9090909090909092,22
2.0705,0.0,0
2.071,0.0,0
2.0715,0.0,0
2.072,0.0,0
2.0725,0.0,0
2.073,0.0,0
2.0735,1.9090909090909092,22
2.074,1.8636363636363635,22
2.0745,1.8181818181818181,22
2.075,1.7727272727272727,22
2.0755,1.7727272727272727,22
2.076,1.7727272727272727,22
2.0765,1.7272727272727273,22
2.077,1.7272727272727273,22
2.0775,1.7272727272727273,22
2.078,1.7727272727272727,22
2.0785,1.7727272727272727,22
2.079,1.7727272727272727,22
2.0795,1.7727272727272727,22
2.08,1.7727272727272727,22
2.0805,1.6818181818181819,22
2.081,1.6818181818181819,22
2.0815,1.6818181818181819,22
2.082,1.6818181818181819,22
2.0825,0.0,0
2.083,0.0,0
2.0835,0.0,0
2.084,0.0,0
2.0845,0.0,0
2.085,0.0,0
2.0855,0.0,0
2.086,0.0,0
2.0865,0.0,0
2.087,0.0,0
2.0875,0.0,0
2.088,0.0,0
2.0885,0.0,0
2.089,0.0,0
2.0895,0.0,0
2.09,0.0,0
2.0905,0.0,0
2.091,0.0,0
2.0915,0.0,0
2.092,0.0,0
2.0925,0.0,0
2.093,0.0,0
2.0935,0.0,0
2.094,0.0,0
2.0945,0.0,0
2.095,0.0,0
2.0955,0.0,0
2.096,0.0,0
2.0965,0.0,0
2.097,0.0,0
2.0975,0.0,0
2.098,0.0,0
2.0985,1.6363636363636365,22
2.099,1.6363636363636365,22
2.0995,1.6363636363636365,22
2.1,1.6363636363636365,22
2.1005,0.0,0
2.101,0.0,0
2.1015,0.0,0
