Time_ps,HBonds_per_interfacial_water,N_interfacial_water
0.0655,1.5116279069767442,43
0.066,1.5116279069767442,43
0.0665,1.5116279069767442,43
0.067,1.5116279069767442,43
0.0675,1.5116279069767442,43
0.068,1.5116279069767442,43
0.0685,1.5116279069767442,43
0.069,1.0,4
0.0695,1.0,4
0.07,1.0,4
0.0705,1.0,4
0.071,1.0,4
0.0715,1.0,4
0.072,1.0,4
0.0725,1.25,4
0.073,1.25,4
0.0735,2.0,1
0.074,1.3333333333333333,3
0.0745,1.3333333333333333,3
0.075,1.3333333333333333,3
0.0755,1.3333333333333333,3
0.076,1.4883720930232558,43
0.0765,1.4883720930232558,43
0.077,1.4883720930232558,43
0.0775,1.5116279069767442,43
0.078,1.5853658536585367,41
0.0785,1.5853658536585367,41
0.079,1.3333333333333333,6
0.0795,1.3333333333333333,6
0.08,1.5853658536585367,41
0.0805,1.6097560975609757,41
0.081,1.6341463414634145,41
0.0815,1.6341463414634145,41
0.082,1.6341463414634145,41
0.0825,1.6341463414634145,41
0.083,1.6341463414634145,41
0.0835,1.6341463414634145,41
0.084,1.0,1
0.0845,1.0,1
0.085,1.0,1
0.0855,1.0,1
0.086,1.6341463414634145,41
0.0865,1.6097560975609757,41
0.087,1.6097560975609757,41
0.0875,1.6097560975609757,41
0.088,1.6341463414634145,41
0.0885,1.6341463414634145,41
0.089,1.6341463414634145,41
0.0895,1.6585365853658536,41
0.09,1.6585365853658536,41
0.0905,1.6585365853658536,41
0.091,1.6341463414634145,41
0.0915,1.6341463414634145,41
0.092,1.6585365853658536,41
0.0925,1.6585365853658536,41
0.093,1.6046511627906976,43
0.0935,1.627906976744186,43
0.094,1.6046511627906976,43
0.0945,1.6046511627906976,43
0.095,1.6046511627906976,43
0.0955,1.6046511627906976,43
0.096,1.627906976744186,43
0.0965,0.0,0
0.097,0.0,0
0.0975,1.6585365853658536,41
0.098,1.6585365853658536,41
0.0985,1.6585365853658536,41
0.099,1.6585365853658536,41
0.0995,1.6341463414634145,41
0.1,1.6341463414634145,41
0.1005,1.6341463414634145,41
0.101,1.6341463414634145,41
0.1015,1.6341463414634145,41
0.102,1.6341463414634145,41
0.1025,1.6341463414634145,41
0.103,1.6341463414634145,41
0.1035,1.0,1
0.104,2.0,1
0.1045,0.0,0
0.105,0.0,0
0.1055,0.0,0
0.106,1.5,2
0.1065,1.5,2
0.107,0.0,0
0.1075,0.0,0
0.108,0.0,0
0.1085,0.0,0
0.109,0.0,0
0.1095,1.5,2
0.11,1.5,2
0.1105,1.6829268292682926,41
0.111,1.6829268292682926,41
0.1115,1.7073170731707317,41
0.112,1.7073170731707317,41
0.1125,1.7073170731707317,41
0.113,1.6829268292682926,41
0.1135,1.6829268292682926,41
0.114,1.6585365853658536,41
0.1145,2.0,1
0.115,2.0,1
0.1155,2.0,1
0.116,2.0,1
0.1165,1.6585365853658536,41
0.117,1.0,2
0.1175,1.6585365853658536,41
0.118,1.6585365853658536,41
0.1185,1.6585365853658536,41
0.119,1.6585365853658536,41
0.1195,1.0,6
0.12,1.0,2
0.1205,1.6341463414634145,41
0.121,1.0,5
0.1215,1.0,5
0.122,1.0,5
0.1225,1.0,5
0.123,1.0,5
0.1235,1.0,5
0.124,1.0,5
0.1245,1.0,5
0.125,1.0,6
0.1255,1.0,2
0.126,1.0,2
0.1265,1.0,2
0.127,1.0,2
0.1275,1.0,2
0.128,1.0,2
0.1285,1.0,2
0.129,1.0,2
0.1295,0.8333333333333334,6
0.13,0.8333333333333334,6
0.1305,1.0,6
0.131,1.0,1
0.1315,1.6585365853658536,41
0.132,1.7073170731707317,41
0.1325,1.6829268292682926,41
0.133,1.6829268292682926,41
0.1335,1.6829268292682926,41
0.134,1.6829268292682926,41
0.1345,1.6829268292682926,41
0.135,1.6829268292682926,41
0.1355,1.6829268292682926,41
0.136,1.0,3
0.1365,1.0,3
0.137,1.0,3
0.1375,1.0,3
0.138,1.3333333333333333,3
0.1385,1.3333333333333333,3
0.139,1.3333333333333333,3
0.1395,1.3333333333333333,3
0.14,1.3333333333333333,3
0.1405,1.3333333333333333,3
0.141,1.3333333333333333,3
0.1415,1.3333333333333333,3
0.142,1.2,5
0.1425,1.0,4
0.143,1.0,4
0.1435,1.0,4
0.144,1.0,4
0.1445,1.0,4
0.145,1.6585365853658536,41
0.1455,1.6585365853658536,41
0.146,1.6585365853658536,41
0.1465,1.3333333333333333,3
0.147,1.3333333333333333,3
0.1475,1.3333333333333333,3
0.148,1.3333333333333333,3
0.1485,1.3333333333333333,3
0.149,0.0,0
0.1495,0.0,0
0.15,0.0,0
0.1505,0.0,0
0.151,0.0,0
0.1515,0.0,0
0.152,0.0,0
0.1525,0.0,0
0.153,0.0,0
0.1535,1.0,5
0.154,1.0,5
0.1545,1.0,5
0.155,1.0,5
0.1555,1.0,5
0.156,1.0,5
0.1565,1.0,5
0.157,1.0,5
0.1575,1.0,5
0.158,0.0,0
0.1585,0.0,0
0.159,0.0,0
0.1595,0.0,0
0.16,0.0,0
0.1605,0.0,0
0.161,0.0,0
0.1615,0.0,0
0.162,0.0,0
0.1625,1.0,3
0.163,1.0,3
0.1635,1.0,3
0.164,0.0,0
0.1645,0.0,0
0.165,1.0,5
0.1655,1.0,5
0.166,1.0,5
0.1665,1.0,5
0.167,1.0,5
0.1675,1.0,5
0.168,1.0,5
0.1685,1.0,5
0.169,1.0,3
0.1695,1.0,3
0.17,1.0,3
0.1705,1.0,3
0.171,1.0,3
0.1715,0.0,0
0.172,0.0,0
0.1725,0.0,0
0.173,0.0,0
0.1735,0.0,0
0.174,0.0,0
0.1745,0.0,0
0.175,0.6666666666666666,3
0.1755,0.6666666666666666,3
0.176,0.0,0
0.1765,1.0,5
0.177,1.0,5
0.1775,1.0,5
0.178,1.0,5
0.1785,1.0,5
0.179,0.6666666666666666,3
0.1795,0.6666666666666666,3
0.18,0.6666666666666666,3
0.1805,0.6666666666666666,3
0.181,0.6666666666666666,3
0.1815,1.6341463414634145,41
0.182,1.6097560975609757,41
0.1825,1.0,1
0.183,1.0,3
0.1835,1.0,3
0.184,1.0,3
0.1845,1.0,3
0.185,1.0,3
0.1855,1.0,3
0.186,1.0,3
0.1865,1.0,3
0.187,1.0,3
0.1875,1.0,3
0.188,1.0,3
0.1885,1.0,3
0.189,1.0,3
0.1895,1.0,3
0.19,1.0,3
0.1905,1.0,3
0.191,1.0,3
0.1915,1.0,3
0.192,1.0,3
0.1925,1.0,3
0.193,0.0,0
0.1935,0.0,0
0.194,0.0,0
0.1945,0.0,0
0.195,0.0,0
0.1955,0.0,0
0.196,0.0,0
0.1965,1.0,6
0.197,1.744186046511628,43
0.1975,1.744186046511628,43
0.198,1.744186046511628,43
0.1985,1.744186046511628,43
0.199,1.744186046511628,43
0.1995,1.1666666666666667,6
0.2,1.1666666666666667,6
0.2005,1.1666666666666667,6
0.201,0.0,0
0.2015,0.0,0
0.202,0.0,0
0.2025,0.0,0
0.203,0.0,0
