r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.03959024874287794
0.8500000000000001,0.14384000408312048
0.95,34.20005282677696
1.05,6.79363281999385
1.1500000000000001,0.47710365923600523
1.25,0.1662790447200873
1.35,0.27289574750749185
1.4500000000000002,0.43779942129460725
1.55,0.6117743952463447
1.6500000000000001,1.0306552358683096
1.75,1.0883278582991138
1.85,0.8090118397238933
1.9500000000000002,0.8179642121925961
2.05,0.6252951244041697
2.1500000000000004,0.4528576316451423
2.25,0.4486894857526166
2.3500000000000005,0.5887458900876141
2.45,0.5898963551755343
2.55,0.5890590643403983
2.6500000000000004,0.6934283510678511
2.75,0.875566162280507
2.8500000000000005,1.178020097635495
2.95,1.16518844691406
3.05,1.4610940361772944
3.1500000000000004,1.4655573939398687
3.25,1.5194222091497411
3.3500000000000005,1.4723974220591376
3.45,1.3084489896433191
3.55,1.2746473657943043
3.6500000000000004,1.1812440514388423
3.75,1.2130452214817797
3.8500000000000005,1.144838614769172
3.95,1.23128781941878
4.050000000000001,1.1409124037585185
4.15,1.1404681177274096
4.25,1.1046912313583657
4.35,1.0262395036798324
4.45,1.0870949503315175
4.550000000000001,1.0548953490056772
4.65,1.0570445358942173
4.75,1.0406423000586391
4.8500000000000005,1.1487020838352293
4.95,1.098517309011902
5.050000000000001,1.062137175248222
5.15,1.0394819292420252
5.25,1.0856346440989182
5.3500000000000005,1.1460562660152254
5.45,1.1631155899083867
5.550000000000001,1.1410995117940526
5.65,1.1303637665780188
5.75,1.0776929714507413
5.8500000000000005,1.1090562230020538
5.95,1.1167519850534984
6.050000000000001,1.1417924002240423
6.15,1.159524041111059
6.25,1.173264939544936
6.3500000000000005,1.1485688600044115
6.45,1.1271480138307188
6.550000000000001,1.1139299344734346
6.65,1.0699371593381648
6.75,1.0756165522653505
6.8500000000000005,1.0585207829609844
6.95,1.014754978194282
7.050000000000001,1.023659140197998
7.15,1.038205823676869
7.25,0.9988888086505671
7.3500000000000005,0.9695571120704798
7.45,0.9293927250380345
7.550000000000001,0.8882672470785394
7.65,0.8786417180632944
7.75,0.8305300880920073
7.8500000000000005,0.8487754857468393
7.95,0.8109964031374514
