r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0035840913479713503
0.55,0.09117217495087451
0.6500000000000001,0.29326390047177625
0.75,1.2633384387896816
0.8500000000000001,0.18703236552208882
0.95,0.09466785324900055
1.05,0.022526288414705144
1.1500000000000001,0.006088170292469055
1.25,0.007881954487891196
1.35,0.04445268852414466
1.4500000000000002,0.9843101192812312
1.55,3.4280761499576413
1.6500000000000001,1.7374947299231762
1.75,8.842514924043773
1.85,2.7705361555687023
1.9500000000000002,0.8536068920295398
2.05,1.1641167609375196
2.1500000000000004,1.628183377551674
2.25,2.0429992700564443
2.3500000000000005,2.317801067610179
2.45,2.3974381765504074
2.55,2.327335995165906
2.6500000000000004,2.2267660737757473
2.75,2.137537639892658
2.8500000000000005,2.1138494215252743
2.95,2.1105538642178083
3.05,2.1975352884895907
3.1500000000000004,2.1761011767191865
3.25,2.1854264210533327
3.3500000000000005,2.227389392475462
3.45,2.2874427690130146
3.55,2.3650736301059743
3.6500000000000004,2.4369146885247708
3.75,2.507537292167494
3.8500000000000005,2.5459734986025815
3.95,2.554328057622428
4.050000000000001,2.573795178733508
4.15,2.588919012254728
4.25,2.5738780119472526
4.35,2.475980784438338
4.45,2.326588071542527
4.550000000000001,2.224552507966618
4.65,2.1767218674309974
4.75,2.1754476656111876
4.8500000000000005,2.1874876378572363
4.95,2.099380581430792
5.050000000000001,2.058216324182119
5.15,2.065495380714812
5.25,2.096918084288801
5.3500000000000005,2.1240392060131144
5.45,2.159008533062658
5.550000000000001,2.205885667863928
5.65,2.2224707145834985
5.75,2.241724668896767
5.8500000000000005,2.2542927215786963
5.95,2.2481176043964215
6.050000000000001,2.2365463488132518
6.15,2.242741429785542
6.25,2.2247903758262852
6.3500000000000005,2.213591232502613
6.45,2.203672822806611
6.550000000000001,2.1993037106944295
6.65,2.190985127100252
6.75,2.1809847957914816
6.8500000000000005,2.158804824786321
6.95,2.149820164586268
7.050000000000001,2.1477760189148363
7.15,2.137331430636794
7.25,2.1252606709150026
7.3500000000000005,2.1126136110855698
7.45,2.1123195394527063
7.550000000000001,2.107853606166183
7.65,2.1078809347723544
7.75,2.103685591465728
7.8500000000000005,2.1025971508798937
7.95,2.1005360655144094
