r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.0
1.25,0.0
1.35,0.0
1.4500000000000002,0.0
1.55,0.0
1.6500000000000001,0.0
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0
2.25,0.117448671794611
2.3500000000000005,0.3223783710320617
2.45,0.8519389026478109
2.55,3.4507816937387243
2.6500000000000004,10.474552691528997
2.75,9.856299900556847
2.8500000000000005,7.721347064365242
2.95,5.712852480011501
3.05,4.310511502480598
3.1500000000000004,3.312800546353097
3.25,2.98865052142855
3.3500000000000005,2.785634779235349
3.45,2.4599739528195466
3.55,2.4316596660538696
3.6500000000000004,2.506336652078422
3.75,2.81123520825901
3.8500000000000005,2.9439697009485757
3.95,2.829975256786309
4.050000000000001,2.6355951945395613
4.15,2.6132830648049725
4.25,2.882323675958925
4.35,2.874125121899932
4.45,3.028626667001232
4.550000000000001,3.2296410140199368
4.65,3.302730274901788
4.75,3.168690897160426
4.8500000000000005,3.1521736402992224
4.95,2.954207293893375
5.050000000000001,2.8097599426662683
5.15,2.9345156346802503
5.25,2.795274256105416
5.3500000000000005,2.664594124173091
5.45,2.610907658096366
5.550000000000001,2.6751441446581157
5.65,2.480396733306093
5.75,2.554347838303685
5.8500000000000005,2.559129713119757
5.95,2.6010484796150477
6.050000000000001,2.726857246450337
6.15,2.5061350285985724
6.25,2.5672465274820446
6.3500000000000005,2.5038470215810493
6.45,2.466400751789888
6.550000000000001,2.450845029460196
6.65,2.378153242570018
6.75,2.4413723909694625
6.8500000000000005,2.595933467404731
6.95,2.6076872917555756
7.050000000000001,2.6115123127462896
7.15,2.444759536634732
7.25,2.426768914619269
7.3500000000000005,2.527542090169845
7.45,2.399099850914536
7.550000000000001,2.399362736558969
7.65,2.4104701452815553
7.75,2.337088021394795
7.8500000000000005,2.1752525161745835
7.95,2.206109463226917
