lag_time_fs,property_acf
0.0,1.0
0.5,0.995425222414302
1.0,0.9909527092625684
1.5,0.9867447986364468
2.0,0.9829011013806038
2.5,0.979282255445908
3.0,0.9759451628860151
3.5,0.9727636093523399
4.0,0.9698302419954533
4.5,0.967174062546527
5.0,0.9648811509443337
5.5,0.9630737530197527
6.0,0.9614249233548864
6.5,0.9599077093985444
7.0,0.9586580071149007
7.5,0.9575125613794678
8.0,0.9564217069772427
8.5,0.9554714659723315
9.0,0.9546694738651256
9.5,0.9539585469196963
10.0,0.9531168132065315
10.5,0.9519426300775328
11.0,0.9505787395060752
11.5,0.9490968801313628
12.0,0.9476116658855762
12.5,0.9462028742808885
13.0,0.9447114168647883
13.5,0.9431659516592272
14.0,0.9415948431954806
14.5,0.9399856435392301
15.0,0.9384232341049483
15.5,0.9369368059996512
16.0,0.9354761263850189
16.5,0.9340704161750353
17.0,0.9328229246418025
17.5,0.9316096442883943
18.0,0.930464713491234
18.5,0.9294263974246415
19.0,0.9285761373541455
19.5,0.9277239194520628
20.0,0.9268183453369454
20.5,0.9258739305559639
21.0,0.9248322246423736
21.5,0.9239196098365969
22.0,0.9229906845354438
22.5,0.9221408317580341
23.0,0.921289006187762
23.5,0.9203907926874398
24.0,0.9195195328709467
24.5,0.9186901396956815
25.0,0.917858177415641
25.5,0.9170465446595227
26.0,0.916218087601349
26.5,0.9153354751664144
27.0,0.9145204743389778
27.5,0.9137776449491931
28.0,0.9131751980431319
28.5,0.9126087803124485
29.0,0.9120785189961685
29.5,0.9115668728604889
30.0,0.9110690207220005
30.5,0.9104803329144311
31.0,0.909791600741377
31.5,0.9091313695168408
32.0,0.9084544273586901
32.5,0.9078672756419951
33.0,0.9072862723721268
33.5,0.9068113942664827
34.0,0.9063126100418918
34.5,0.9058043142946152
35.0,0.9053023963484215
35.5,0.9048609206958536
36.0,0.9043878780484085
36.5,0.9039365990715856
37.0,0.9034383647510281
37.5,0.9031532221031685
38.0,0.9028612149819163
38.5,0.9025561556401129
39.0,0.9021582181259601
39.5,0.9018347354013195
40.0,0.901548221200853
40.5,0.9012224825800086
41.0,0.9007971724686109
41.5,0.9003554044657344
42.0,0.8998468345813478
42.5,0.8993765248034697
43.0,0.8989143920595534
43.5,0.8985054927991926
44.0,0.8981041733060762
44.5,0.897592939912994
45.0,0.8970555005804848
45.5,0.8964933494558646
46.0,0.8959470753176965
46.5,0.8954377678375927
47.0,0.8950438459129345
47.5,0.89471786268638
48.0,0.8944208097204126
48.5,0.894147418718515
49.0,0.8938025243146266
49.5,0.8934961591491039
