Delta_Z_A,Density_Substrate_atoms_per_A3,Density_O_atoms_per_A3,Density_H_atoms_per_A3
-14.8875,0.06918023553315542,0.0,0.0
-14.662500000000001,0.06827299487861413,0.0,0.0
-14.4375,0.06993278538484865,0.0,0.0
-14.212499999999999,0.07267123067851015,0.0,0.0
-13.9875,0.07493097064984457,0.0,0.0
-13.7625,0.08159521766983911,0.0,0.0
-13.537500000000001,0.07617894915390251,0.0,0.0
-13.3125,0.07685206318791701,0.0,0.0
-13.087499999999999,0.0762291191440154,0.0,0.0
-12.8625,0.081285836064143,0.0,0.0
-12.6375,0.08367727225952372,0.0,0.0
-12.412500000000001,0.08084893906690999,0.0,0.0
-12.1875,0.07809377044321085,0.0,0.0
-11.962499999999999,0.07962186472539906,0.0,0.0
-11.7375,0.08038486665836582,0.0,7.107415265991672e-05
-11.5125,0.08611678802876263,0.0,6.271248764110299e-06
-11.287500000000001,0.09144316864574698,0.0,3.553707632995836e-05
-11.0625,0.09299216709048222,0.0,0.0
-10.837499999999999,0.08814867262833437,7.734540142402702e-05,0.0
-10.6125,0.09678000134400484,0.0,4.180832509406866e-06
-10.3875,0.09239012720912763,3.553707632995836e-05,7.734540142402702e-05
-10.1625,0.0798810763409823,0.0,1.88137462923309e-05
-9.9375,0.07859965117684908,0.0,2.090416254703433e-05
-9.712499999999999,0.07740602349541342,0.0,8.77974826975442e-05
-9.4875,0.07587374838071581,0.00023621703678148795,8.15262339334339e-05
-9.2625,0.07512328894527728,0.0008967885732677728,0.0005623219725152235
-9.0375,0.07617894915390251,0.0006438482064486574,0.0008946981570130694
-8.8125,0.07695031275188807,0.0006584811202315815,0.0015385463634617269
-8.587499999999999,0.07559990385134965,0.0007713635979855668,0.0017873058977714354
-8.3625,0.0747114769431007,0.0009260544008336209,0.0021803041536556807
-8.1375,0.08769296188480902,0.0024207020229465755,0.003200427285950956
-7.9125,0.07874388989842362,0.003016470655537054,0.0044651291200465335
-7.6875,0.08095345987964515,0.0038630892386919444,0.0068941928080119225
-7.4625,0.07085047812066346,0.004958467356156544,0.008060645078136438
-7.2375,0.06241773894918981,0.005019089427542943,0.01074055871666624
-7.0125,0.06658184812855905,0.005389093104625451,0.011269434029106209
-6.7875,0.07143997550448983,0.005372369774587823,0.012371083395334917
-6.562499999999999,0.07540340472340754,0.007803523878807916,0.013228154059763325
-6.3374999999999995,0.07085256853691817,0.007805614295062619,0.01290204912402959
-6.1125,0.07893202736134693,0.007358265216556085,0.0132135211459804
-5.8875,0.08955343235149507,0.007623748080903421,0.01487540206846963
-5.6625,0.08081758282308943,0.006871198229210185,0.017095424130964675
-5.437499999999999,0.07638171953060874,0.006369498328081361,0.016119199740018172
-5.2124999999999995,0.07431847868721646,0.007713635979855668,0.01612965182129169
-4.9875,0.07097799351220037,0.008261325038587968,0.014574382127792336
-4.7625,0.07719698186994309,0.007657194740978676,0.01429635676591678
-4.5375,0.07084838770440875,0.006442662896995981,0.016978360820701283
-4.312499999999999,0.06745982295553449,0.007736630558657406,0.016510107579647715
-4.0874999999999995,0.0687454289521771,0.007602843918356386,0.015312299065702648
-3.8625,0.07359937549559847,0.0077679868024779575,0.014925572058582512
-3.6375,0.07065815982523074,0.008284319617389705,0.014779242920753272
-3.4124999999999996,0.07283219273012231,0.006639162024938103,0.013539626081714136
-3.187499999999999,0.07099053600972859,0.006860746147936667,0.012858150382680818
-2.9624999999999995,0.06459386227033609,0.006944362798124805,0.01459528629033937
-2.7375,0.05278510084751639,0.00739798312539545,0.01629897553792267
-2.5125,0.04375659304345226,0.00901805572279061,0.018575438839294706
