Angle_deg,Phi_probability_density,Theta_probability_density
1.0,9.92063492063492e-05,0.00020549886621315194
3.0,0.0003401360544217687,0.0005385487528344671
5.0,0.0003968253968253968,0.0008361678004535147
7.0,0.0009070294784580499,0.0008786848072562358
9.0,0.0012046485260770975,0.0012755102040816326
11.0,0.0010062358276643991,0.0016156462585034013
13.0,0.001884920634920635,0.0016014739229024944
15.0,0.0018282312925170068,0.0019557823129251702
17.0,0.0021825396825396826,0.0025085034013605442
19.0,0.002791950113378685,0.0023596938775510205
21.0,0.003826530612244898,0.003082482993197279
23.0,0.004846938775510204,0.0037910997732426305
25.0,0.00558390022675737,0.004350907029478458
27.0,0.00558390022675737,0.00441468253968254
29.0,0.006405895691609978,0.005130385487528344
31.0,0.007327097505668934,0.0055272108843537416
33.0,0.007355442176870748,0.005916950113378685
35.0,0.007312925170068027,0.0063917233560090705
37.0,0.008276643990929705,0.00612953514739229
39.0,0.008035714285714285,0.006186224489795918
41.0,0.008404195011337868,0.005257936507936508
43.0,0.0077522675736961455,0.005576814058956916
45.0,0.008630952380952382,0.006859410430839002
47.0,0.01001984126984127,0.006986961451247165
49.0,0.00897108843537415,0.007412131519274377
51.0,0.008999433106575964,0.008035714285714285
53.0,0.008361678004535147,0.007823129251700681
55.0,0.008149092970521542,0.008333333333333333
57.0,0.008900226757369614,0.009977324263038548
59.0,0.007865646258503401,0.009807256235827665
61.0,0.008219954648526076,0.009729308390022676
63.0,0.007582199546485261,0.009849773242630385
65.0,0.008801020408163265,0.010416666666666666
67.0,0.008361678004535147,0.008836451247165533
69.0,0.0088718820861678,0.008999433106575964
71.0,0.009282879818594105,0.01016156462585034
73.0,0.010374149659863946,0.009750566893424037
75.0,0.011380385487528344,0.010700113378684806
77.0,0.010997732426303855,0.0103812358276644
79.0,0.010232426303854875,0.010501700680272109
81.0,0.010317460317460317,0.010211167800453514
83.0,0.011139455782312926,0.010374149659863946
85.0,0.01064342403628118,0.011054421768707483
87.0,0.011933106575963718,0.011018990929705215
89.0,0.011706349206349206,0.01183390022675737
91.0,0.012003968253968255,0.010388321995464852
93.0,0.010416666666666666,0.009665532879818594
95.0,0.00935374149659864,0.009424603174603174
97.0,0.00925453514739229,0.009530895691609977
99.0,0.008786848072562359,0.007929421768707484
101.0,0.00824829931972789,0.007603458049886621
103.0,0.008078231292517007,0.006377551020408163
105.0,0.008049886621315193,0.00677437641723356
107.0,0.008319160997732427,0.007412131519274377
109.0,0.0077522675736961455,0.007674319727891157
111.0,0.007341269841269841,0.007213718820861678
113.0,0.006122448979591836,0.007369614512471655
115.0,0.004733560090702948,0.006108276643990929
117.0,0.005442176870748299,0.0062570861678004535
119.0,0.006221655328798186,0.0061437074829931975
121.0,0.005569727891156463,0.00584608843537415
123.0,0.00491780045351474,0.007086167800453515
125.0,0.004691043083900227,0.0072562358276643995
127.0,0.004237528344671202,0.006065759637188209
129.0,0.003755668934240363,0.005789399092970522
131.0,0.0037414965986394557,0.005505952380952381
133.0,0.003259637188208617,0.005314625850340136
135.0,0.003939909297052154,0.004846938775510204
137.0,0.003557256235827664,0.004946145124716553
139.0,0.0036281179138321997,0.004258786848072562
141.0,0.003202947845804989,0.0037769274376417234
143.0,0.0030328798185941044,0.003373015873015873
145.0,0.0020975056689342404,0.0037060657596371884
147.0,0.0017148526077097506,0.0029478458049886623
149.0,0.002210884353741497,0.0026927437641723357
151.0,0.0015022675736961451,0.002090419501133787
153.0,0.0012046485260770975,0.0019912131519274376
155.0,0.0010912698412698413,0.0020833333333333333
157.0,0.0010204081632653062,0.002118764172335601
159.0,0.0020266439909297053,0.0017148526077097506
161.0,0.0011904761904761906,0.0013534580498866214
163.0,0.0012046485260770975,0.0015093537414965987
165.0,0.0008078231292517006,0.0009353741496598639
167.0,0.000949546485260771,0.0008007369614512472
169.0,0.0006660997732426304,0.000481859410430839
171.0,0.00035430839002267573,0.0005031179138321996
173.0,0.00046768707482993196,0.00021967120181405896
175.0,0.0004109977324263039,0.0001842403628117914
177.0,0.00025510204081632655,0.00012755102040816328
179.0,7.086167800453515e-05,1.417233560090703e-05
