Time_ps,HBonds_per_interfacial_water,N_interfacial_water
0.1635,1.5294117647058822,34
0.164,1.5294117647058822,34
0.1645,1.5294117647058822,34
0.165,1.5294117647058822,34
0.1655,0.0,1
0.166,0.0,1
0.1665,0.0,1
0.167,0.0,1
0.1675,0.0,1
0.168,0.0,1
0.1685,1.5151515151515151,33
0.169,0.0,0
0.1695,0.0,0
0.17,0.0,0
0.1705,0.0,0
0.171,0.0,0
0.1715,0.0,1
0.172,1.0,5
0.1725,1.4193548387096775,31
0.173,1.4516129032258065,31
0.1735,1.4516129032258065,31
0.174,1.4848484848484849,33
0.1745,0.0,0
0.175,0.0,0
0.1755,0.0,0
0.176,0.0,0
0.1765,1.4545454545454546,33
0.177,1.4545454545454546,33
0.1775,1.4848484848484849,33
0.178,1.4848484848484849,33
0.1785,1.4848484848484849,33
0.179,1.4242424242424243,33
0.1795,1.4242424242424243,33
0.18,1.4242424242424243,33
0.1805,1.4242424242424243,33
0.181,0.0,0
0.1815,0.0,0
0.182,0.0,0
0.1825,1.2857142857142858,7
0.183,1.2857142857142858,7
0.1835,1.2857142857142858,7
0.184,1.2857142857142858,7
0.1845,1.2857142857142858,7
0.185,1.4193548387096775,31
0.1855,1.25,4
0.186,1.4516129032258065,31
0.1865,1.4516129032258065,31
0.187,1.4516129032258065,31
0.1875,1.4516129032258065,31
0.188,1.5,34
0.1885,1.5294117647058822,34
0.189,1.5294117647058822,34
0.1895,1.5588235294117647,34
0.19,1.5294117647058822,34
0.1905,1.5588235294117647,34
0.191,1.5588235294117647,34
0.1915,1.5588235294117647,34
0.192,1.5588235294117647,34
0.1925,1.5588235294117647,34
0.193,0.0,0
0.1935,1.2,5
0.194,1.0,4
0.1945,1.1666666666666667,6
0.195,1.0,4
0.1955,1.0,4
0.196,1.0,4
0.1965,1.0,4
0.197,1.0,4
0.1975,1.0,4
0.198,1.0,4
0.1985,0.0,0
0.199,0.0,0
0.1995,0.0,0
0.2,0.0,0
0.2005,0.0,0
0.201,0.0,0
0.2015,1.5333333333333334,30
0.202,1.5333333333333334,30
0.2025,0.0,0
0.203,1.5294117647058822,34
0.2035,1.5294117647058822,34
0.204,1.5294117647058822,34
0.2045,1.5294117647058822,34
0.205,1.5294117647058822,34
0.2055,0.0,0
0.206,0.0,0
0.2065,1.5294117647058822,34
0.207,0.0,0
0.2075,0.0,0
0.208,0.0,0
0.2085,0.0,0
0.209,1.5294117647058822,34
0.2095,1.5294117647058822,34
0.21,0.0,0
0.2105,0.0,0
0.211,0.0,0
0.2115,1.542857142857143,35
0.212,1.5666666666666667,30
0.2125,1.5666666666666667,30
0.213,1.5666666666666667,30
0.2135,1.5333333333333334,30
0.214,1.5666666666666667,30
0.2145,0.0,0
0.215,1.5666666666666667,30
0.2155,1.5666666666666667,30
0.216,1.5666666666666667,30
0.2165,1.5555555555555556,36
0.217,1.5555555555555556,36
0.2175,1.5555555555555556,36
0.218,1.5277777777777777,36
0.2185,1.5555555555555556,36
0.219,1.5555555555555556,36
0.2195,1.0,1
0.22,1.0,1
0.2205,1.0,1
0.221,1.0,1
0.2215,1.0,1
0.222,1.0,1
0.2225,1.0,1
0.223,1.0,1
0.2235,1.0,1
0.224,0.0,0
0.2245,0.0,0
0.225,0.0,0
0.2255,0.0,0
0.226,0.0,0
0.2265,1.5555555555555556,36
0.227,1.5277777777777777,36
0.2275,1.5555555555555556,36
0.228,1.5277777777777777,36
0.2285,1.5,30
0.229,1.5,30
0.2295,1.5,30
0.23,1.5,30
0.2305,1.5,30
0.231,1.5,30
0.2315,1.5,30
0.232,1.5,30
0.2325,1.5,30
0.233,1.5555555555555556,36
0.2335,1.5555555555555556,36
0.234,1.5675675675675675,37
0.2345,1.5833333333333333,36
0.235,1.6111111111111112,36
0.2355,0.0,0
0.236,0.0,0
0.2365,0.0,0
0.237,0.0,0
0.2375,0.0,0
0.238,0.0,0
0.2385,0.0,0
0.239,0.0,0
0.2395,0.0,0
0.24,1.6216216216216217,37
0.2405,1.6111111111111112,36
0.241,1.6111111111111112,36
0.2415,0.0,0
0.242,1.5517241379310345,29
0.2425,1.5517241379310345,29
0.243,1.5517241379310345,29
0.2435,1.5172413793103448,29
0.244,1.5172413793103448,29
0.2445,1.5483870967741935,31
0.245,1.5483870967741935,31
0.2455,1.5483870967741935,31
0.246,1.5483870967741935,31
0.2465,1.5483870967741935,31
0.247,1.5135135135135136,37
0.2475,1.4864864864864864,37
0.248,1.5135135135135136,37
0.2485,1.5135135135135136,37
0.249,1.5135135135135136,37
0.2495,1.5135135135135136,37
0.25,1.5135135135135136,37
0.2505,1.5135135135135136,37
0.251,1.5135135135135136,37
0.2515,1.5277777777777777,36
0.252,1.5277777777777777,36
0.2525,1.5277777777777777,36
0.253,1.5555555555555556,36
0.2535,1.5277777777777777,36
0.254,1.5277777777777777,36
0.2545,1.5277777777777777,36
0.255,1.0,1
0.2555,1.5135135135135136,37
0.256,1.0,1
0.2565,1.0,1
0.257,1.0,1
0.2575,1.0,1
0.258,1.0,1
0.2585,1.0,1
0.259,1.0,1
0.2595,1.0,1
0.26,1.0,1
0.2605,1.0,1
0.261,1.6216216216216217,37
0.2615,1.0,1
0.262,1.0,1
0.2625,1.0,1
0.263,1.0,1
0.2635,1.6388888888888888,36
0.264,1.6388888888888888,36
0.2645,1.6666666666666667,36
0.265,1.6944444444444444,36
0.2655,1.6756756756756757,37
0.266,1.7027027027027026,37
0.2665,1.7027027027027026,37
0.267,1.7027027027027026,37
0.2675,1.7027027027027026,37
0.268,1.7027027027027026,37
0.2685,1.7027027027027026,37
0.269,1.7027027027027026,37
0.2695,1.7027027027027026,37
0.27,1.6875,32
0.2705,1.65625,32
0.271,1.6875,32
0.2715,1.6875,32
0.272,1.0,1
0.2725,1.0,1
0.273,1.6666666666666667,36
0.2735,1.6666666666666667,36
0.274,1.6388888888888888,36
0.2745,1.6388888888888888,36
0.275,1.6388888888888888,36
0.2755,1.6486486486486487,37
0.276,1.6216216216216217,37
0.2765,1.6216216216216217,37
0.277,1.6216216216216217,37
0.2775,1.6486486486486487,37
0.278,1.6388888888888888,36
0.2785,1.6666666666666667,36
0.279,1.6944444444444444,36
0.2795,1.6388888888888888,36
0.28,1.6666666666666667,36
0.2805,1.6388888888888888,36
0.281,1.6388888888888888,36
0.2815,1.6388888888888888,36
0.282,1.6111111111111112,36
0.2825,1.5833333333333333,36
0.283,1.625,32
0.2835,1.5806451612903225,31
0.284,1.5806451612903225,31
0.2845,1.5806451612903225,31
0.285,1.5806451612903225,31
0.2855,1.5806451612903225,31
0.286,1.625,32
0.2865,1.625,32
0.287,1.625,32
0.2875,1.5675675675675675,37
0.288,1.5675675675675675,37
0.2885,1.5675675675675675,37
0.289,1.5675675675675675,37
0.2895,1.5675675675675675,37
0.29,1.5675675675675675,37
0.2905,1.5945945945945945,37
0.291,1.5945945945945945,37
0.2915,1.5945945945945945,37
0.292,1.5945945945945945,37
0.2925,1.5945945945945945,37
0.293,1.5945945945945945,37
0.2935,1.5945945945945945,37
0.294,1.5945945945945945,37
0.2945,1.5945945945945945,37
0.295,1.5945945945945945,37
0.2955,1.5945945945945945,37
0.296,1.5945945945945945,37
0.2965,1.6363636363636365,33
0.297,1.6363636363636365,33
0.2975,1.6363636363636365,33
0.298,1.6363636363636365,33
0.2985,1.6363636363636365,33
0.299,1.6363636363636365,33
0.2995,1.6363636363636365,33
0.3,1.6363636363636365,33
0.3005,1.6363636363636365,33
0.301,1.606060606060606,33
0.3015,1.605263157894737,38
0.302,1.0,1
0.3025,1.631578947368421,38
0.303,1.605263157894737,38
0.3035,1.0,1
0.304,1.0,1
0.3045,1.0,1
0.305,1.605263157894737,38
0.3055,1.0,1
0.306,1.605263157894737,38
0.3065,1.605263157894737,38
0.307,1.605263157894737,38
0.3075,1.631578947368421,38
0.308,1.631578947368421,38
0.3085,1.631578947368421,38
0.309,1.5757575757575757,33
0.3095,1.5757575757575757,33
0.31,1.5757575757575757,33
0.3105,1.5757575757575757,33
0.311,1.5757575757575757,33
0.3115,1.5757575757575757,33
0.312,1.5454545454545454,33
0.3125,1.5454545454545454,33
0.313,1.5757575757575757,33
0.3135,1.5151515151515151,33
0.314,1.0,1
0.3145,1.0,1
0.315,1.0,1
0.3155,1.0,1
0.316,1.0,1
0.3165,1.0,1
0.317,1.605263157894737,38
0.3175,1.5789473684210527,38
0.318,1.5789473684210527,38
0.3185,1.5526315789473684,38
0.319,1.5526315789473684,38
0.3195,1.5526315789473684,38
0.32,1.0,1
0.3205,1.0,1
0.321,1.5789473684210527,38
0.3215,1.5263157894736843,38
0.322,1.5294117647058822,34
0.3225,1.5294117647058822,34
0.323,1.5294117647058822,34
0.3235,1.5294117647058822,34
0.324,1.5294117647058822,34
0.3245,1.0,1
0.325,1.0,1
0.3255,1.0,1
0.326,1.0,1
0.3265,1.0,1
0.327,1.0,1
0.3275,1.0,1
0.328,1.0,1
0.3285,1.0,1
0.329,1.0,1
0.3295,1.0,1
0.33,1.0,1
0.3305,1.0,1
0.331,1.0,1
0.3315,1.0,1
0.332,1.5405405405405406,37
0.3325,1.5675675675675675,37
0.333,1.5675675675675675,37
0.3335,1.5675675675675675,37
0.334,1.588235294117647,34
0.3345,1.588235294117647,34
0.335,1.5588235294117647,34
0.3355,1.5454545454545454,33
0.336,1.5454545454545454,33
0.3365,1.5454545454545454,33
0.337,1.5454545454545454,33
0.3375,1.5454545454545454,33
0.338,1.5454545454545454,33
0.3385,1.5757575757575757,33
0.339,1.5945945945945945,37
0.3395,1.5945945945945945,37
0.34,1.0,1
0.3405,1.0,1
0.341,1.5945945945945945,37
0.3415,1.5675675675675675,37
0.342,1.5675675675675675,37
0.3425,1.5675675675675675,37
0.343,1.5675675675675675,37
0.3435,1.5675675675675675,37
0.344,1.5675675675675675,37
0.3445,1.5675675675675675,37
0.345,1.5675675675675675,37
0.3455,1.5675675675675675,37
0.346,1.5757575757575757,33
0.3465,1.5757575757575757,33
0.347,1.5757575757575757,33
0.3475,1.5757575757575757,33
0.348,1.0,1
0.3485,1.0,1
0.349,1.0,1
0.3495,1.59375,32
0.35,1.0,1
0.3505,1.0,1
0.351,1.6216216216216217,37
0.3515,1.6216216216216217,37
0.352,1.5945945945945945,37
0.3525,1.6216216216216217,37
0.353,1.6216216216216217,37
0.3535,1.6216216216216217,37
0.354,1.6216216216216217,37
0.3545,1.6216216216216217,37
0.355,1.6216216216216217,37
0.3555,1.6216216216216217,37
0.356,1.6216216216216217,37
0.3565,1.6216216216216217,37
0.357,1.5945945945945945,37
0.3575,1.5945945945945945,37
0.358,1.6216216216216217,37
0.3585,1.6216216216216217,37
0.359,1.625,32
0.3595,1.625,32
0.36,1.625,32
0.3605,1.625,32
0.361,1.625,32
0.3615,1.625,32
0.362,1.625,32
0.3625,1.625,32
0.363,1.625,32
0.3635,1.625,32
0.364,1.6486486486486487,37
0.3645,0.0,0
0.365,0.0,0
0.3655,0.0,0
0.366,1.6756756756756757,37
0.3665,1.6756756756756757,37
0.367,0.0,0
0.3675,0.0,0
0.368,1.6756756756756757,37
0.3685,1.6842105263157894,38
0.369,1.6842105263157894,38
0.3695,1.6842105263157894,38
0.37,0.0,0
0.3705,0.0,0
0.371,0.0,0
0.3715,0.0,0
0.372,1.6,30
0.3725,1.6,30
0.373,1.6451612903225807,31
0.3735,1.6451612903225807,31
0.374,1.6451612903225807,31
0.3745,1.6451612903225807,31
0.375,1.6451612903225807,31
0.3755,1.6451612903225807,31
0.376,1.6451612903225807,31
0.3765,1.6774193548387097,31
0.377,1.6842105263157894,38
0.3775,1.7105263157894737,38
0.378,1.763157894736842,38
0.3785,1.763157894736842,38
0.379,1.763157894736842,38
0.3795,1.763157894736842,38
0.38,1.736842105263158,38
0.3805,1.736842105263158,38
0.381,1.736842105263158,38
0.3815,1.736842105263158,38
0.382,1.763157894736842,38
0.3825,1.7692307692307692,39
0.383,1.7692307692307692,39
0.3835,1.7435897435897436,39
0.384,1.7435897435897436,39
0.3845,1.7435897435897436,39
0.385,1.7435897435897436,39
0.3855,1.7435897435897436,39
0.386,1.7435897435897436,39
0.3865,1.7435897435897436,39
0.387,1.7435897435897436,39
0.3875,1.7575757575757576,33
0.388,1.7647058823529411,34
0.3885,1.7647058823529411,34
0.389,1.7647058823529411,34
0.3895,1.7647058823529411,34
0.39,1.7647058823529411,34
0.3905,1.7428571428571429,35
0.391,1.7428571428571429,35
0.3915,1.7352941176470589,34
0.392,1.7352941176470589,34
0.3925,1.7647058823529411,34
0.393,1.7647058823529411,34
0.3935,1.7647058823529411,34
0.394,1.7647058823529411,34
0.3945,1.7894736842105263,38
0.395,1.7894736842105263,38
0.3955,1.0,1
0.396,1.0,1
0.3965,1.0,1
0.397,1.0,1
0.3975,1.0,1
0.398,1.0,1
0.3985,1.0,1
0.399,1.0,1
0.3995,1.0,1
0.4,1.794871794871795,39
0.4005,1.794871794871795,39
0.401,1.794871794871795,39
0.4015,1.794871794871795,39
0.402,1.837837837837838,37
0.4025,1.8108108108108107,37
0.403,1.7837837837837838,37
0.4035,1.7837837837837838,37
0.404,1.7837837837837838,37
0.4045,1.7837837837837838,37
0.405,0.0,0
0.4055,0.0,0
0.406,0.0,0
0.4065,0.0,0
0.407,0.0,0
0.4075,0.0,0
0.408,0.0,0
0.4085,0.0,0
0.409,0.0,0
0.4095,0.0,0
0.41,0.0,0
0.4105,0.0,0
0.411,0.0,0
0.4115,0.0,0
0.412,0.0,0
0.4125,0.0,0
0.413,0.0,0
0.4135,1.864864864864865,37
0.414,0.0,0
0.4145,0.0,0
0.415,0.0,0
0.4155,0.0,0
0.416,0.0,0
0.4165,0.0,0
0.417,0.0,0
0.4175,0.0,0
0.418,0.0,0
0.4185,0.0,0
0.419,0.0,0
0.4195,0.0,0
0.42,0.0,0
0.4205,0.0,0
0.421,0.0,0
0.4215,0.0,0
0.422,0.0,0
0.4225,0.0,0
0.423,0.0,0
0.4235,0.0,0
0.424,0.0,0
0.4245,0.0,0
0.425,0.0,0
0.4255,0.0,0
0.426,0.0,0
0.4265,0.0,0
0.427,0.0,0
0.4275,0.0,0
0.428,0.0,0
0.4285,0.0,0
0.429,0.0,0
0.4295,0.0,0
0.43,0.0,0
0.4305,0.0,0
0.431,0.0,0
0.4315,0.0,0
0.432,0.0,0
0.4325,0.0,0
0.433,0.0,0
0.4335,0.0,0
0.434,0.0,0
0.4345,0.0,0
0.435,0.0,0
0.4355,0.0,0
0.436,0.0,0
0.4365,0.0,0
0.437,1.7222222222222223,36
0.4375,0.0,0
0.438,0.0,0
0.4385,0.0,0
0.439,0.0,0
0.4395,1.0,1
0.44,1.0,1
0.4405,1.0,1
0.441,1.0,1
0.4415,1.0,1
0.442,1.0,1
0.4425,1.0,1
0.443,1.0,1
0.4435,0.0,0
0.444,0.0,0
0.4445,0.0,0
0.445,0.0,0
0.4455,0.0,0
0.446,0.0,0
0.4465,1.0,1
0.447,1.0,1
0.4475,1.0,1
0.448,1.0,1
0.4485,1.0,1
0.449,1.0,1
0.4495,1.0,1
0.45,1.0,1
0.4505,1.0,1
0.451,1.0,1
0.4515,1.0,1
0.452,1.0,1
0.4525,1.0,1
0.453,1.0,1
0.4535,1.0,1
0.454,1.0,1
0.4545,1.0,1
0.455,1.6388888888888888,36
0.4555,1.6388888888888888,36
0.456,1.6388888888888888,36
0.4565,1.6944444444444444,36
0.457,1.6666666666666667,36
0.4575,1.6666666666666667,36
0.458,1.6666666666666667,36
0.4585,1.6666666666666667,36
0.459,1.6666666666666667,36
0.4595,1.6944444444444444,36
0.46,1.0,1
0.4605,1.0,1
0.461,1.0,1
0.4615,1.0,1
0.462,1.0,1
0.4625,1.0,1
0.463,1.0,1
0.4635,1.0,1
0.464,1.0,1
0.4645,1.0,1
0.465,1.0,1
0.4655,1.6944444444444444,36
0.466,1.6944444444444444,36
0.4665,1.6944444444444444,36
0.467,1.6944444444444444,36
0.4675,1.6944444444444444,36
0.468,1.6944444444444444,36
0.4685,1.6944444444444444,36
0.469,1.7222222222222223,36
0.4695,1.7222222222222223,36
0.47,1.75,36
0.4705,1.75,36
0.471,1.7567567567567568,37
0.4715,1.763157894736842,38
0.472,1.7105263157894737,38
0.4725,1.0,1
0.473,1.7105263157894737,38
0.4735,1.7105263157894737,38
0.474,1.7105263157894737,38
0.4745,1.7105263157894737,38
0.475,1.7105263157894737,38
0.4755,1.6842105263157894,38
0.476,1.7105263157894737,38
0.4765,1.7105263157894737,38
0.477,1.7105263157894737,38
0.4775,1.7105263157894737,38
0.478,1.736842105263158,38
0.4785,1.736842105263158,38
0.479,1.7105263157894737,38
0.4795,1.7105263157894737,38
0.48,1.7105263157894737,38
0.4805,1.7105263157894737,38
0.481,1.7105263157894737,38
0.4815,1.7105263157894737,38
0.482,1.7105263157894737,38
0.4825,1.7105263157894737,38
0.483,1.0,1
0.4835,1.0,1
0.484,1.0,1
0.4845,1.0,1
0.485,1.0,1
0.4855,1.0,1
0.486,1.0,1
0.4865,1.7105263157894737,38
0.487,1.736842105263158,38
0.4875,1.7027027027027026,37
0.488,1.7027027027027026,37
0.4885,1.7027027027027026,37
0.489,1.7297297297297298,37
0.4895,1.7297297297297298,37
0.49,1.7297297297297298,37
0.4905,1.7297297297297298,37
0.491,1.0,1
0.4915,1.0,1
0.492,1.0,1
0.4925,1.0,1
0.493,1.0,1
0.4935,1.0,1
0.494,1.7837837837837838,37
0.4945,1.7567567567567568,37
0.495,1.0,1
0.4955,1.7567567567567568,37
0.496,1.7567567567567568,37
0.4965,1.7567567567567568,37
0.497,1.7567567567567568,37
0.4975,1.7567567567567568,37
0.498,1.0,1
0.4985,0.0,0
0.499,0.0,0
0.4995,0.0,0
0.5,0.0,0
0.5005,0.0,0
0.501,0.0,0
0.5015,0.0,0
0.502,0.0,0
0.5025,0.0,0
0.503,0.0,0
0.5035,1.7567567567567568,37
0.504,0.0,0
0.5045,0.0,0
0.505,0.0,0
0.5055,0.0,0
0.506,0.0,0
0.5065,0.0,0
0.507,1.0,1
0.5075,1.0,1
0.508,1.0,1
0.5085,1.7297297297297298,37
0.509,1.0,1
0.5095,1.0,1
0.51,1.0,1
0.5105,1.0,1
0.511,1.0,1
0.5115,0.0,0
0.512,0.0,0
0.5125,0.0,0
0.513,0.0,0
0.5135,0.0,0
0.514,0.0,0
0.5145,0.0,0
0.515,0.0,0
0.5155,0.0,0
0.516,0.0,0
0.5165,0.0,0
0.517,0.0,0
0.5175,0.0,0
0.518,0.0,0
0.5185,0.0,0
0.519,0.0,0
0.5195,0.0,0
0.52,1.0,1
0.5205,1.0,1
0.521,1.0,1
0.5215,1.0,1
0.522,1.0,1
0.5225,1.0,1
0.523,1.0,1
0.5235,1.0,1
0.524,1.0,1
0.5245,1.0,1
