r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.023487184902258162
0.55,0.11268025484099885
0.6500000000000001,0.2296462978253928
0.75,1.305793531825945
0.8500000000000001,0.15535675660607853
0.95,0.09468393403949116
1.05,0.04716610192616742
1.1500000000000001,0.03800128838911674
1.25,0.038049239541658224
1.35,0.08725054243320346
1.4500000000000002,0.896487136168796
1.55,3.445614017807291
1.6500000000000001,1.7006857067862384
1.75,8.531053646622542
1.85,2.6520051290473274
1.9500000000000002,0.7053660251652134
2.05,0.993784569944381
2.1500000000000004,1.4730961668954048
2.25,1.8878372899504385
2.3500000000000005,2.12256422513323
2.45,2.2002053321801713
2.55,2.1202588864931595
2.6500000000000004,1.9577726670538744
2.75,1.7866161932221931
2.8500000000000005,1.7640957828124608
2.95,1.7971643592763493
3.05,1.8786705507637522
3.1500000000000004,1.9068079051736686
3.25,1.9178467780810178
3.3500000000000005,1.9378779730474673
3.45,2.0180775337662387
3.55,2.117314507047859
3.6500000000000004,2.2276310114470226
3.75,2.2715565114101257
3.8500000000000005,2.3474500475532403
3.95,2.3717928335668215
4.050000000000001,2.4015501579936105
4.15,2.4601934633532907
4.25,2.4709974885180603
4.35,2.3451381607317985
4.45,2.1849210984626284
4.550000000000001,2.030724810292111
4.65,2.004275624185749
4.75,1.991391095391171
4.8500000000000005,2.0261250385330016
4.95,1.9159590205281207
5.050000000000001,1.8984149792491003
5.15,1.8742541093295748
5.25,1.9104341987011635
5.3500000000000005,1.920524481835196
5.45,1.974481502534696
5.550000000000001,2.043174062117864
5.65,2.087215385100927
5.75,2.076577407076251
5.8500000000000005,2.11116900947276
5.95,2.1055739640719953
6.050000000000001,2.0811651081315343
6.15,2.0341886170719112
6.25,2.0030053169405644
6.3500000000000005,1.9869241016033299
6.45,1.9405546596599215
6.550000000000001,1.9243271899073378
6.65,1.939021999775529
6.75,1.9320941054721898
6.8500000000000005,1.9429087640324194
6.95,1.9483208849099776
7.050000000000001,1.937957503600656
7.15,1.9405906060431448
7.25,1.9452798133519071
7.3500000000000005,1.9299657542887374
7.45,1.9316831623531814
7.550000000000001,1.9442586798468282
7.65,1.9270056789530912
7.75,1.921841617507112
7.8500000000000005,1.907921325420734
7.95,1.903500463506856
