r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.01737667090143555
0.6500000000000001,0.3399410031006542
0.75,1.2940867323947185
0.8500000000000001,0.18800549573804898
0.95,0.08434887696308185
1.05,7.714803730392468e-05
1.1500000000000001,3.858860240192526e-05
1.25,0.0004681466340461835
1.35,0.021412104397987543
1.4500000000000002,0.9771232457983554
1.55,3.3094088557443766
1.6500000000000001,2.1806003684107127
1.75,8.42664496748999
1.85,3.2483801221501554
1.9500000000000002,0.8487318526227753
2.05,1.2301373230338315
2.1500000000000004,1.778281694985683
2.25,2.2051816685267616
2.3500000000000005,2.432317648392804
2.45,2.4755640078021166
2.55,2.4202205282286204
2.6500000000000004,2.3036708026908124
2.75,2.218977255337338
2.8500000000000005,2.1952928782209553
2.95,2.2237653186376525
3.05,2.309042431744685
3.1500000000000004,2.2961776070866575
3.25,2.3067801382405446
3.3500000000000005,2.3535205167058066
3.45,2.4369074010764864
3.55,2.5044720789017307
3.6500000000000004,2.5894463483966192
3.75,2.6449232400943687
3.8500000000000005,2.6738267709898405
3.95,2.678235758381497
4.050000000000001,2.673244089510989
4.15,2.6612241762602196
4.25,2.6154476953070294
4.35,2.539455854870496
4.45,2.4209666595742285
4.550000000000001,2.3158136237861298
4.65,2.2696156207977953
4.75,2.269065840624431
4.8500000000000005,2.2558622331213494
4.95,2.177408848328652
5.050000000000001,2.1410506095720168
5.15,2.146789152148986
5.25,2.18010972219555
5.3500000000000005,2.212807122250096
5.45,2.2379693196523913
5.550000000000001,2.2663452857018034
5.65,2.2965971895374855
5.75,2.3191487641060755
5.8500000000000005,2.337763645396226
5.95,2.3397856108080317
6.050000000000001,2.339356105428945
6.15,2.337012734815769
6.25,2.324420328589303
6.3500000000000005,2.3161423718135805
6.45,2.30767302069141
6.550000000000001,2.296510742810331
6.65,2.283650589457083
6.75,2.2726311041348324
6.8500000000000005,2.2642911568753505
6.95,2.256539770199851
7.050000000000001,2.246528697224982
7.15,2.2372507875311127
7.25,2.224809173920967
7.3500000000000005,2.213693654647519
7.45,2.2033126257004736
7.550000000000001,2.1918928007262233
7.65,2.190895884383902
7.75,2.1814986829356586
7.8500000000000005,2.176638346536437
7.95,2.173078307369653
