r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.15017900551962002
1.25,0.6539091069821379
1.35,1.019091255421023
1.4500000000000002,0.10218618405491982
1.55,0.027380741158915593
1.6500000000000001,0.005730834059638116
1.75,0.0
1.85,0.0
1.9500000000000002,0.0
2.05,0.0
2.1500000000000004,0.0024174246811288287
2.25,0.00987045815785239
2.3500000000000005,0.11430627532998938
2.45,0.766085952505883
2.55,4.423840256996817
2.6500000000000004,10.93290092837793
2.75,10.821128149808272
2.8500000000000005,8.16825492234611
2.95,5.9653865207713475
3.05,4.584026802226924
3.1500000000000004,3.834821310432476
3.25,3.4165040960928486
3.3500000000000005,3.1426645222744716
3.45,3.0394508919655587
3.55,2.913454939701945
3.6500000000000004,2.828609646289388
3.75,2.9414065264406783
3.8500000000000005,2.854713993897417
3.95,2.9500100367338624
4.050000000000001,2.9218036947341752
4.15,2.9183211967973985
4.25,2.9268919595715728
4.35,3.043490308150605
4.45,3.036134893846744
4.550000000000001,3.0710860248517924
4.65,3.111565757134417
4.75,3.187422173981602
4.8500000000000005,3.197730142739554
4.95,3.321285088094596
5.050000000000001,3.343023532042284
5.15,3.190601388896932
5.25,2.9667139629824857
5.3500000000000005,2.7715367271682125
5.45,2.790973606586243
5.550000000000001,2.829975193270617
5.65,2.840265184145663
5.75,2.8356155742403297
5.8500000000000005,2.8759140884952243
5.95,2.8581816353909306
6.050000000000001,2.7891829841586278
6.15,2.8535557042768565
6.25,2.835644592267791
6.3500000000000005,2.8314821918957542
6.45,2.8446956245598765
6.550000000000001,2.8661577338733317
6.65,2.8075766134595015
6.75,2.7838116355371967
6.8500000000000005,2.756417193674632
6.95,2.7649621569434224
7.050000000000001,2.7607939169139164
7.15,2.7166490501192926
7.25,2.689428049775793
7.3500000000000005,2.6498557549619917
7.45,2.602406519928937
7.550000000000001,2.534472562849183
7.65,2.476480846066135
7.75,2.465962204043398
7.8500000000000005,2.4018314141737362
7.95,2.405548047430403
