r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.08313938745060108
0.95,38.3656616178931
1.05,9.838696066715302
1.1500000000000001,0.16291041901926034
1.25,0.05488665079586258
1.35,0.07503730327447881
1.4500000000000002,0.18654461845337003
1.55,0.5605343164859168
1.6500000000000001,1.4413505692788824
1.75,2.1911188570283526
1.85,2.209200377430504
1.9500000000000002,1.7690075138889712
2.05,1.313750109799711
2.1500000000000004,0.9571413311244459
2.25,0.7383828373347634
2.3500000000000005,0.7141945833168519
2.45,0.8664507608379277
2.55,1.1280229042635728
2.6500000000000004,1.5035755034947176
2.75,2.1498818434902898
2.8500000000000005,3.031049606498596
2.95,3.878417064453421
3.05,4.513729062010999
3.1500000000000004,4.696390340587729
3.25,4.371015898750333
3.3500000000000005,3.8167291884598304
3.45,3.298934098292454
3.55,2.9641965044893945
3.6500000000000004,3.0221945156207575
3.75,3.560113494935592
3.8500000000000005,2.9828736219858705
3.95,2.3743211112810343
4.050000000000001,2.2640424631926397
4.15,2.2421786702085993
4.25,2.234271154422962
4.35,2.2190995363702504
4.45,2.2254524674170177
4.550000000000001,2.2268499477808557
4.65,2.2327395634414913
4.75,2.2512159270211334
4.8500000000000005,2.295634930896057
4.95,2.345805035748222
5.050000000000001,2.393690006185846
5.15,2.418654844666392
5.25,2.448176231461852
5.3500000000000005,2.460777237209935
5.45,2.4617189898692744
5.550000000000001,2.4728130079782367
5.65,2.457372874776943
5.75,2.432530828236883
5.8500000000000005,2.4204849502850045
5.95,2.4087703538091825
6.050000000000001,2.392414100482074
6.15,2.386512274204905
6.25,2.3813401346986933
6.3500000000000005,2.3392526067473267
6.45,2.315697480938096
6.550000000000001,2.292721550676273
6.65,2.2737257577852947
6.75,2.2660391495497776
6.8500000000000005,2.2391939373307235
6.95,2.221650714518156
7.050000000000001,2.202554830163984
7.15,2.1919938471160756
7.25,2.1838008547836605
7.3500000000000005,2.1786087395578697
7.45,2.1516039691784448
7.550000000000001,2.1529769245468664
7.65,2.1527609072310123
7.75,2.15234807651969
7.8500000000000005,2.1455190977872958
7.95,2.126790626874715
