frame_idx,time_fs,time_ps,total_persistence_H0,total_persistence_H1,n_features_H0,n_features_H1,mean_lifetime_H0,mean_lifetime_H1
65,32.5,0.0325,426.78942837199884,48.700456701996494,147,68,2.903329444707475,0.7161831867940661
66,33.0,0.033,426.7905621220252,48.722193398413474,147,68,2.9033371572926887,0.7165028440943156
67,33.5,0.0335,426.791703008604,48.73513735873093,147,68,2.903344918425877,0.7166931964519254
68,34.0,0.034,426.7948058377048,48.744856787040646,147,68,2.903366026106836,0.716836129221186
69,34.5,0.0345,426.80150055178194,48.75482694848835,147,68,2.903411568379469,0.7169827492424756
70,35.0,0.035,426.81172564491305,48.76787383248889,147,68,2.903481126836143,0.7171746151836601
71,35.5,0.0355,426.8252155142198,48.784553006333745,147,68,2.9035728946545567,0.717419897151967
72,36.0,0.036,426.8414276475132,48.80677534892944,147,68,2.9036831812756003,0.7177466963077859
73,36.5,0.0365,426.859627910252,48.83137939854822,147,68,2.9038069925867487,0.7181085205668856
74,37.0,0.037,426.8789877845844,48.858659412682435,147,68,2.903938692412139,0.71850969724533
75,37.5,0.0375,426.8978231218156,48.88711883404009,147,68,2.9040668239579293,0.7189282181476484
76,38.0,0.038,426.91462021205575,48.908245645857285,147,68,2.9041810898779303,0.7192389065567248
77,38.5,0.0385,426.93067036071216,48.93334157515383,147,67,2.9042902745626678,0.7303483817187139
78,39.0,0.039,426.94558848791553,48.96314887632899,147,67,2.9043917584211947,0.7307932668108804
79,39.5,0.0395,426.9552512115585,48.99013862452779,147,67,2.9044574912350916,0.7311960988735491
80,40.0,0.04,426.9603863718251,49.013718488610316,147,67,2.90449242429813,0.7315480371434373
81,40.5,0.0405,426.96129480573114,49.03733191257949,147,67,2.90449860412062,0.7319004763071567
82,41.0,0.041,426.95469415799164,49.04608603411023,147,67,2.9044537017550454,0.7320311348374662
83,41.5,0.0415,426.9468851626591,49.0475118260279,147,67,2.904400579337817,0.7320524153138493
84,42.0,0.042,426.9365112627821,49.04197736478575,147,67,2.9043300085903545,0.7319698114147126
85,42.5,0.0425,426.92428501345535,49.030960717379465,147,67,2.9042468368262266,0.7318053838414845
86,43.0,0.043,426.9134678426322,49.01667378899338,147,67,2.9041732506301514,0.7315921461043788
87,43.5,0.0435,426.9037129532336,48.99750375537194,147,67,2.9041068908383236,0.7313060261995812
88,44.0,0.044,426.88984058213975,48.969561122115344,147,67,2.904012520966937,0.7308889719718709
89,44.5,0.0445,426.88051642769074,48.943567878605236,147,67,2.903949091344835,0.7305010131135111
90,45.0,0.045,426.8756902508324,48.91746846925018,147,67,2.9039162602097437,0.7301114696903012
91,45.5,0.0455,426.87488079593044,48.8927923809732,147,67,2.903910753713812,0.7297431698652717
92,46.0,0.046,426.8773176219776,48.87092134789826,147,67,2.9039273307617526,0.7294167365357951
93,46.5,0.0465,426.8821223121062,48.852864079745416,147,67,2.903960015728614,0.7291472250708271
94,47.0,0.047,426.88574225002833,48.83913418724207,147,67,2.9039846411566557,0.7289423013021203
95,47.5,0.0475,426.890164081781,48.82967846642523,147,67,2.9040147216447685,0.7288011711406751
96,48.0,0.048,426.8889184437733,48.8159908610369,147,67,2.9040062479168247,0.728596878522939
97,48.5,0.0485,426.88383730065067,48.80161153756825,147,67,2.9039716823173514,0.7283822617547501
98,49.0,0.049,426.87125170655673,48.78024335680726,147,67,2.903886066030998,0.7280633336836905
99,49.5,0.0495,426.8554938511752,48.75572645455436,147,67,2.9037788697358855,0.727697409769468
100,50.0,0.05,426.8399423653268,48.732385361621695,147,68,2.903673077315149,0.7166527259062013
101,50.5,0.0505,426.82449251791064,48.708441167372605,147,68,2.903567976312317,0.7163006054025384
102,51.0,0.051,426.8094620852064,48.684563406541024,147,68,2.903465728470792,0.7159494618608975
103,51.5,0.0515,426.79540630555374,48.66142871525194,147,68,2.903370110922135,0.7156092458125285
104,52.0,0.052,426.7830818948002,48.64378124921943,147,69,2.903286271393198,0.7049823369452092
105,52.5,0.0525,426.7732076942208,48.637031179585705,147,68,2.9032190999606855,0.7152504585233191
106,53.0,0.053,426.7665233811691,48.62786581477387,147,68,2.9031736284433274,0.7151156737466745
107,53.5,0.0535,426.7617954358335,48.62067915713654,147,68,2.9031414655498877,0.7150099876049493
108,54.0,0.054,426.7614611172962,48.618187845884194,147,68,2.903139191274124,0.7149733506747674
109,54.5,0.0545,426.76704947986457,48.621947596080815,147,68,2.9031772073460176,0.7150286411188356
110,55.0,0.055,426.77663904031067,48.63079995147415,147,69,2.903242442451093,0.7047942021952774
111,55.5,0.0555,426.78554942201015,48.641565456473295,147,70,2.903303057292586,0.6948795065210471
112,56.0,0.056,426.7972849566813,48.66401543599952,147,70,2.903382890861778,0.6952002205142788
113,56.5,0.0565,426.81033994349855,48.69016425719191,147,70,2.9034717002959085,0.6955737751027415
114,57.0,0.057,426.81540509254074,48.71173732259256,147,71,2.903506157092114,0.6860808073604585
115,57.5,0.0575,426.8183699827455,48.740986367922034,147,70,2.9035263264132345,0.6962998052560291
116,58.0,0.058,426.8206035473168,48.77040119415322,147,70,2.9035415207300463,0.6967200170593317
117,58.5,0.0585,426.8220418774119,48.79643481570015,147,70,2.9035513052885165,0.6970919259385737
118,59.0,0.059,426.8243686688095,48.82030817584191,147,70,2.9035671338014253,0.6974329739405989
119,59.5,0.0595,426.8272274477464,48.84245047668685,147,70,2.903586581277186,0.6977492925240979
120,60.0,0.06,426.8294702705311,48.86107713306768,147,70,2.903601838575041,0.6980153876152524
121,60.5,0.0605,426.8326738434975,48.87711632757358,147,70,2.903623631588418,0.698244518965337
122,61.0,0.061,426.8385467336374,48.89169052124025,147,70,2.903663583222023,0.6984527217320036
123,61.5,0.0615,426.8478090462165,48.90512710949889,147,70,2.903726592151133,0.6986446729928412
124,62.0,0.062,426.86107440271076,48.91950354835379,147,70,2.903816832671502,0.6988500506907684
125,62.5,0.0625,426.878929303858,48.943098481617994,147,69,2.903938294584068,0.7093202678495361
126,63.0,0.063,426.9018564056177,48.96757151882443,147,68,2.904094261262705,0.7201113458650651
127,63.5,0.0635,426.92538485210895,48.98834169702866,147,68,2.90425431872183,0.7204167896621861
128,64.0,0.064,426.9520723983772,49.008763842378336,147,68,2.904435866655627,0.7207171153290933
129,64.5,0.0645,426.97841869993397,49.027593618186614,147,68,2.9046150931968295,0.720994023796862
130,65.0,0.065,427.0100598014288,49.05224280681367,147,68,2.9048303387852297,0.721356511864907
131,65.5,0.0655,427.04610486059886,49.08230967655882,147,68,2.9050755432693802,0.7217986717141003
132,66.0,0.066,427.081928322505,49.10505757183677,147,68,2.9053192402891495,0.7221331995858348
133,66.5,0.0665,427.1128134357648,49.12307090025035,147,69,2.905529343100441,0.7119285637717441
134,67.0,0.067,427.14256911864925,49.14006161737023,147,69,2.9057317627118997,0.7121748060488439
135,67.5,0.0675,427.1657726422734,49.14560089497664,147,70,2.905889609811384,0.7020800127853806
136,68.0,0.068,427.1847368100099,49.14523629116657,147,72,2.9060186177551692,0.6825727262662024
137,68.5,0.0685,427.2010650874923,49.145395408037345,147,72,2.9061296944727366,0.6825749362227408
138,69.0,0.069,427.21527022149274,49.141475689421625,147,72,2.906226328037366,0.6825204956864115
139,69.5,0.0695,427.23084820053856,49.13654203868509,147,72,2.906332300683936,0.6824519727595151
140,70.0,0.07,427.24862402630276,49.13086880542225,147,72,2.9064532246687262,0.6823731778530869
141,70.5,0.0705,427.269612861412,49.125319788848145,147,72,2.906596005859946,0.6822961081784464
142,71.0,0.071,427.29442809122867,49.120960246631874,147,72,2.9067648169471343,0.6822355589809982
143,71.5,0.0715,427.3232670308908,49.11864006625081,147,72,2.906961000210142,0.6822033342534836
144,72.0,0.072,427.3549952031038,49.11798057278928,147,72,2.907176838116352,0.6821941746220733
145,72.5,0.0725,427.38727048927666,49.11724287175999,147,72,2.907396397886236,0.6821839287744444
146,73.0,0.073,427.4218481962564,49.12911709935306,147,72,2.9076316203826966,0.6823488486021257
147,73.5,0.0735,427.45742450253414,49.14064707763944,147,72,2.9078736360716606,0.6825089871894368
148,74.0,0.074,427.49297416539207,49.15047511513291,147,72,2.9081154705128713,0.6826454877101794
149,74.5,0.0745,427.52705658863687,49.15744041841921,147,72,2.9083473237322233,0.6827422280336002
150,75.0,0.075,427.558180267054,49.162850173027074,147,71,2.9085590494357416,0.6924345094792548
151,75.5,0.0755,427.58583285147864,49.1692029868279,147,72,2.908747162254957,0.6829055970392763
152,76.0,0.076,427.6157204319652,49.17670166305928,147,72,2.908950479129015,0.6830097453202677
153,76.5,0.0765,427.64793270798407,49.188000704069765,147,73,2.909169610258395,0.6738082288228734
154,77.0,0.077,427.68239138094617,49.200896897984514,147,72,2.9094040229996336,0.6833457902497849
155,77.5,0.0775,427.7147777077876,49.213204818962936,147,72,2.9096243381482156,0.6835167335967075
156,78.0,0.078,427.7424437932612,49.21767235420363,147,72,2.909812542811301,0.6835787826972726
157,78.5,0.0785,427.7670010023104,49.209992494736646,147,72,2.9099795986551724,0.6834721179824536
158,79.0,0.079,427.7771811600025,49.189003741343036,147,72,2.910048851428588,0.6831806075186533
159,79.5,0.0795,427.78575598448754,49.1663823020887,147,72,2.9101071835679426,0.682866420862343
160,80.0,0.08,427.7960027902803,49.143406421809686,147,72,2.9101768897297973,0.6825473114140235
161,80.5,0.0805,427.8094728728168,49.119742353204664,147,72,2.910268522944332,0.6822186437945094
162,81.0,0.081,427.82663290294795,49.102837260681824,147,72,2.9103852578431835,0.6819838508428031
163,81.5,0.0815,427.8462509143493,49.0931591819047,147,74,2.910518713703057,0.6634210700257394
164,82.0,0.082,427.86160734820857,49.08498337816746,147,73,2.910623179239514,0.6723970325776364
165,82.5,0.0825,427.87338547461695,49.07277837901596,147,73,2.910703302548414,0.6722298408084378
166,83.0,0.083,427.8833497045634,49.05972865416208,147,73,2.9107710864256013,0.6720510774542751
167,83.5,0.0835,427.8912234831312,49.04648062223697,147,73,2.91082464954511,0.6718695975648901
168,84.0,0.084,427.89759219381165,49.03405180873252,147,73,2.9108679741075623,0.6716993398456509
169,84.5,0.0845,427.9033381548927,49.01948936866843,147,73,2.9109070622781816,0.671499854365321
170,85.0,0.085,427.90542911672406,48.99869380194834,147,73,2.910921286508327,0.6712149835883334
171,85.5,0.0855,427.9106686806117,48.977633913881895,147,73,2.9109569298000797,0.670926491970985
172,86.0,0.086,427.91972615397475,48.96170678519691,147,73,2.9110185452651347,0.6707083121259851
173,86.5,0.0865,427.93263658142365,48.954002862235455,147,73,2.911106371302201,0.6706027789347324
174,87.0,0.087,427.9490875106857,48.9472398892991,147,73,2.911218282385617,0.6705101354698506
175,87.5,0.0875,427.96880204943363,48.94175561191295,147,73,2.9113523948941062,0.6704350083823694
176,88.0,0.088,427.99138017205064,48.938022272384266,147,73,2.9115059875649703,0.6703838667449898
177,88.5,0.0885,428.0166119836687,48.93815800519092,147,72,2.911677632541964,0.6796966389609851
178,89.0,0.089,428.04410957452257,48.9399980063808,147,72,2.9118646909831467,0.6797221945330665
179,89.5,0.0895,428.0702982704529,48.941887934768594,147,72,2.9120428453772305,0.6797484435384527
180,90.0,0.09,428.09742037849264,48.946451289163434,147,72,2.9122273495135556,0.6798118234606032
181,90.5,0.0905,428.1263664194622,48.95423553532744,147,72,2.9124242613568856,0.6799199379906589
182,91.0,0.091,428.15329283589267,48.96081456457109,147,72,2.9126074342577732,0.6800113133968205
183,91.5,0.0915,428.1794107435335,48.95809714835161,147,72,2.912785107098867,0.6799735715048835
184,92.0,0.092,428.2069694862641,48.9588584222886,147,72,2.9129725815392113,0.6799841447540084
185,92.5,0.0925,428.2356049755139,48.96663815491465,147,72,2.9131673807858087,0.6800921965960369
186,93.0,0.093,428.2526928997554,48.96156072638226,147,72,2.9132836251684044,0.6800216767553091
187,93.5,0.0935,428.2699183093288,48.95038294927572,147,72,2.9134008048253652,0.6798664298510517
188,94.0,0.094,428.288720349705,48.93929955982044,147,72,2.913528709861939,0.679712493886395
189,94.5,0.0945,428.3096411405334,48.92868987859858,147,72,2.913671028166894,0.6795651372027581
190,95.0,0.095,428.33314147045155,48.91628136813439,147,72,2.9138308943568134,0.6793927967796444
191,95.5,0.0955,428.3593830764771,48.908679632343016,147,71,2.9140094086835178,0.6888546427090566
192,96.0,0.096,428.38840762218575,48.907880267107636,147,70,2.914206854572692,0.6986840038158233
193,96.5,0.0965,428.41460451181985,48.90769190592465,147,70,2.914385064706258,0.6986813129417808
194,97.0,0.097,428.4369551067983,48.905339419703196,147,70,2.9145371095700567,0.6986477059957599
195,97.5,0.0975,428.46122429775556,48.903391299891915,147,70,2.914702206107181,0.6986198757127418
196,98.0,0.098,428.4867019118458,48.8988423129502,147,70,2.914875523209836,0.6985548901850028
197,98.5,0.0985,428.5123483246854,48.89680005427125,147,71,2.9150499886033017,0.6886873247080457
198,99.0,0.099,428.53686293941126,48.89596771028165,147,71,2.9152167546898724,0.6886756015532628
199,99.5,0.0995,428.55906232423115,48.89491000985727,147,71,2.915367770913137,0.6886607043641867
200,100.0,0.1,428.578350121091,48.89370381120292,147,71,2.915498980415585,0.6886437156507453
201,100.5,0.1005,428.58702130347933,48.884750639870845,147,71,2.9155579680508796,0.6885176146460682
202,101.0,0.101,428.58244328319165,48.86226395135978,147,71,2.9155268250557254,0.688200900723377
203,101.5,0.1015,428.5791750553978,48.841946037585764,147,70,2.9155045922135905,0.6977420862512252
204,102.0,0.102,428.57903046211936,48.827287099742485,147,71,2.915503608585846,0.6877082690104575
205,102.5,0.1025,428.57845674822636,48.809788705447005,147,71,2.9154997057702468,0.6874618127527747
206,103.0,0.103,428.58076753775856,48.791967970900515,147,71,2.915515425426929,0.6872108164915566
207,103.5,0.1035,428.58553621561714,48.77697352793135,147,71,2.9155478654123614,0.6869996271539627
208,104.0,0.104,428.592321948426,48.76300818794995,147,71,2.9155940268600404,0.6868029322246471
209,104.5,0.1045,428.6009479253312,48.749717761942804,147,70,2.915652706975042,0.6964245394563257
210,105.0,0.105,428.6061476206625,48.73226375576952,147,70,2.915688079052126,0.6961751965109932
211,105.5,0.1055,428.6036430331312,48.706331554586036,147,70,2.915671041041709,0.6958047364940863
212,106.0,0.106,428.6027884470517,48.681906085239774,147,70,2.915665227530964,0.6954558012177111
213,106.5,0.1065,428.6034365904906,48.65956296866931,147,70,2.9156696366700046,0.6951366138381332
214,107.0,0.107,428.603814451376,48.63813753476583,147,70,2.9156722071522183,0.6948305362109405
215,107.5,0.1075,428.60494059111613,48.621554302636085,147,70,2.9156798679667766,0.6945936328948014
216,108.0,0.108,428.6045432176636,48.60539498466568,147,71,2.915677164746011,0.6845830279530376
217,108.5,0.1085,428.59877004960424,48.5853944749241,147,71,2.9156378914939065,0.6843013306327337
218,109.0,0.109,428.59226364828976,48.55843602266026,147,71,2.9155936302604744,0.6839216341219755
219,109.5,0.1095,428.5850698923362,48.53220774954532,147,71,2.915544693145144,0.683552221824582
220,110.0,0.11,428.5773893647519,48.506687314408794,147,71,2.9154924446581765,0.6831927790761801
221,110.5,0.1105,428.56961919212443,48.47621366679351,147,71,2.915439586340982,0.6827635727717395
222,111.0,0.111,428.56232198928376,48.445953842331775,147,71,2.9153899455053316,0.6823373780610109
223,111.5,0.1115,428.5560704173804,48.416054748571156,147,71,2.9153474178053087,0.6819162640643824
224,112.0,0.112,428.5513788614001,48.38828453999892,147,72,2.9153155024585047,0.672059507499985
225,112.5,0.1125,428.5432548003125,48.35582330554775,147,72,2.91526023673682,0.6716086570214966
226,113.0,0.113,428.5352414950622,48.32099858343438,147,72,2.9152057244562055,0.6711249803254774
227,113.5,0.1135,428.5299512364833,48.28830434947774,147,72,2.9151697363026075,0.6706708937427464
228,114.0,0.114,428.5278434927853,48.25623513357174,147,72,2.9151553979101035,0.6702254879662743
229,114.5,0.1145,428.52918585758255,48.23080803692997,147,71,2.9151645296434188,0.6793071554497179
230,115.0,0.115,428.53398576064,48.208043793609406,147,71,2.91519718204517,0.6789865323043577
231,115.5,0.1155,428.54203818472905,48.19139962373405,147,71,2.9152519604403335,0.6787521073765359
232,116.0,0.116,428.55290853169225,48.1769778801201,147,71,2.915325908378859,0.6785489842270438
233,116.5,0.1165,428.565927824065,48.16861296536037,147,71,2.9154144749936393,0.6784311685262023
234,117.0,0.117,428.5715724490548,48.15650608690522,147,71,2.9154528738030945,0.6782606491113413
235,117.5,0.1175,428.57059252521213,48.13958479329455,147,71,2.915446207654505,0.6780223210323179
236,118.0,0.118,428.56917064939563,48.12441337020704,147,71,2.9154365350299027,0.6778086390170005
237,118.5,0.1185,428.5653010620681,48.10881738453607,147,71,2.9154102113065856,0.6775889772469869
238,119.0,0.119,428.55661858891176,48.090624098356145,147,71,2.9153511468633453,0.6773327337796642
239,119.5,0.1195,428.5470493891174,48.07095440933559,147,71,2.915286050266105,0.6770556959061352
240,120.0,0.12,428.5367524069085,48.052268701127325,147,71,2.9152160027680845,0.6767925169172861
241,120.5,0.1205,428.52569440499735,48.03432356724618,147,71,2.9151407782652883,0.676539768552763
242,121.0,0.121,428.51310747280496,48.01759041723326,147,71,2.9150551528762243,0.6763040903835671
243,121.5,0.1215,428.497405239359,48.00015378713883,147,71,2.9149483349616254,0.6760585040442091
244,122.0,0.122,428.4814099292513,47.98107851505078,147,71,2.91483952332824,0.6757898382401519
245,122.5,0.1225,428.4664226509978,47.95944936143406,147,71,2.914737569054407,0.6754852022737192
246,123.0,0.123,428.4484816509859,47.934261458614735,147,70,2.914615521435278,0.6847751636944962
247,123.5,0.1235,428.4281739122648,47.9023462717086,147,70,2.9144773735528218,0.68431923245298
248,124.0,0.124,428.4119106148437,47.869548790505085,147,70,2.914366738876488,0.6838506970072153
249,124.5,0.1245,428.3995150003442,47.83705965105182,147,70,2.9142824149683277,0.6833865664435974
250,125.0,0.125,428.38661255353924,47.80220348826337,147,70,2.914194643221355,0.6828886212609052
251,125.5,0.1255,428.3754532939548,47.768669822067366,147,70,2.9141187298908493,0.6824095688866767
252,126.0,0.126,428.36674569135215,47.73838927874493,147,70,2.9140594944989937,0.681976989696356
253,126.5,0.1265,428.36015607994915,47.71182854403123,147,70,2.9140146672105383,0.6815975506290175
254,127.0,0.127,428.35539560471034,47.68935280065542,147,70,2.9139822830252404,0.6812764685807917
255,127.5,0.1275,428.3521213767499,47.675875588074476,147,69,2.913960009365645,0.690954718667746
256,128.0,0.128,428.3481380297417,47.66514949875805,147,69,2.91393291176695,0.6907992680979427
257,128.5,0.1285,428.34173634962417,47.65410536384902,147,69,2.9138893629226135,0.690639208171725
258,129.0,0.129,428.33680031284115,47.64564284939709,147,69,2.9138557844410964,0.6905165630347405
259,129.5,0.1295,428.3319096134997,47.63729054176443,147,69,2.913822514377549,0.6903955150980351
260,130.0,0.13,428.3283208041252,47.62424372754101,147,69,2.9137981007083353,0.6902064308339277
261,130.5,0.1305,428.3269630540541,47.61028732890886,147,69,2.913788864313293,0.690004164187085
262,131.0,0.131,428.3275734029717,47.59660154934037,147,69,2.9137930163467463,0.6898058195556576
263,131.5,0.1315,428.32977219102276,47.58272234019904,147,69,2.9138079740885896,0.6896046715970876
264,132.0,0.132,428.3332388165112,47.56860401446553,147,69,2.9138315565749062,0.6894000581806597
265,132.5,0.1325,428.33811582063026,47.55443123132576,147,69,2.9138647334736754,0.6891946555264603
266,133.0,0.133,428.3450749269738,47.54155537992147,147,69,2.913912074333155,0.6890080489843691
267,133.5,0.1335,428.35504031534805,47.529987194842434,147,69,2.913979866090803,0.6888403941281511
268,134.0,0.134,428.3686331806312,47.524957393601866,147,69,2.914072334562117,0.688767498457998
269,134.5,0.1345,428.38573102471827,47.5223833381119,147,69,2.9141886464266546,0.6887301933059696
270,135.0,0.135,428.40562551425546,47.522609053888374,147,69,2.9143239830901733,0.688733464549107
271,135.5,0.1355,428.4274860794264,47.52609039192544,147,69,2.9144726944178663,0.688783918723557
272,136.0,0.136,428.4480214471337,47.53293018334751,147,69,2.914612390796828,0.688883046135471
273,136.5,0.1365,428.46319792886237,47.539649663703464,147,69,2.9147156321691314,0.6889804299087459
274,137.0,0.137,428.47616639707974,47.54283405565342,147,69,2.9148038530413585,0.6890265805167162
275,137.5,0.1375,428.48878568694255,47.55393140084445,147,70,2.9148896985506294,0.6793418771549207
276,138.0,0.138,428.5014581664784,47.57332544789113,147,70,2.914975905894411,0.6796189349698732
277,138.5,0.1385,428.5140272464163,47.59466995590126,147,70,2.915061409839566,0.6799238565128751
278,139.0,0.139,428.52644794133755,47.61704786064376,147,70,2.9151459043628405,0.6802435408663394
279,139.5,0.1395,428.5350636055118,47.6357496581786,147,70,2.9152045143232095,0.6805107094025513
280,140.0,0.14,428.54252927682387,47.65205933633938,147,69,2.9152553012028837,0.6906095555991216
281,140.5,0.1405,428.5498792228515,47.66512223930285,147,69,2.9153053008357253,0.6907988730333746
282,141.0,0.141,428.55607706059766,47.675417834379616,147,69,2.915347462997263,0.6909480845562262
283,141.5,0.1415,428.55779256809916,47.67982129878563,147,69,2.915359133116321,0.6910119028809513
284,142.0,0.142,428.55867214089767,47.68249937474915,147,69,2.915365116604746,0.6910507155760748
285,142.5,0.1425,428.5529354483313,47.678238569615104,147,69,2.915326091485247,0.6909889647770305
286,143.0,0.143,428.5441452351862,47.67093346690266,147,69,2.915266294116913,0.6908830937232269
