Delta_Z_A,Density_Substrate_atoms_per_A3,Density_O_atoms_per_A3,Density_H_atoms_per_A3
-14.8875,0.06882695518611054,0.0,0.0
-14.662500000000001,0.07306422893439439,0.0,0.0
-14.4375,0.07182043126284585,0.0,0.0
-14.212499999999999,0.06987634414597166,0.0,0.0
-13.9875,0.07318547307716719,0.0,0.0
-13.7625,0.07531142640820059,0.0,0.0
-13.537500000000001,0.07850558244538743,0.0,0.0
-13.3125,0.07407180956916146,0.0,0.0
-13.087499999999999,0.07151941132216856,0.0,0.0
-12.8625,0.07451915864766799,0.0,0.0
-12.6375,0.0802489896018101,0.0,0.0
-12.412500000000001,0.0828745524177176,0.0,0.0
-12.1875,0.07585493463442348,0.0,0.0
-11.962499999999999,0.08340133731390287,0.0,0.0
-11.7375,0.08396784011892751,0.0,0.0
-11.5125,0.08546666857354987,0.0,0.0
-11.287500000000001,0.08576559809797245,0.0,0.0
-11.0625,0.09166057193623614,0.0,0.0
-10.837499999999999,0.08996733476992635,0.0,0.0
-10.6125,0.0887214466821231,0.0,0.0
-10.3875,0.08892212664257464,0.0,0.0
-10.1625,0.09097700582094811,0.0,0.0
-9.9375,0.08604780429235742,0.0,0.000125424975282206
-9.712499999999999,0.07821083375347425,0.0,0.00021740329048915705
-9.4875,0.07342796136271279,0.0003679132608278042,0.0003595515958089905
-9.2625,0.07534487306827584,0.0005455986424775961,0.0005978590488451819
-9.0375,0.07615177374259137,0.0011371864425586675,0.0015385463634617269
-8.8125,0.07242874239296455,0.0013963980581418933,0.001891826710506607
-8.587499999999999,0.07390039543627577,0.002426973271710686,0.0031105393869987085
-8.3625,0.07329626513866648,0.0031356243820551497,0.004394054967386617
-8.1375,0.07336942970758109,0.0033864743326195617,0.005432991845974223
-7.9125,0.0799458792448781,0.002911949842801882,0.006116557961262245
-7.6875,0.07731195476395177,0.00300810899051824,0.007845332203901984
-7.4625,0.07993542716360458,0.0051319719052969285,0.008696131619566281
-7.2375,0.07542221846969986,0.005384912272116044,0.010048630936359403
-7.0125,0.07195003707063746,0.006206445860214493,0.01136141234431316
-6.7875,0.06388939199250103,0.007239111490037989,0.013750758123439183
-6.562499999999999,0.0575407978269667,0.007540131430715283,0.01419392636943631
-6.3374999999999995,0.0616798220112795,0.00816516589087161,0.015966599353424822
-6.1125,0.06064088513269189,0.008675227457019248,0.016815308352834415
-5.8875,0.06636026400556048,0.009459133552533035,0.01745079489426426
-5.6625,0.06949797880387033,0.008539350400463525,0.018280690147381522
-5.437499999999999,0.07204828663460852,0.008840370341140819,0.01817616933464635
-5.2124999999999995,0.06849039816910328,0.00873166869589624,0.018815836708585602
-4.9875,0.07478673192827003,0.008012565504278259,0.017053615805870607
-4.7625,0.07327745139237414,0.006718597842616834,0.015604957341361128
-4.5375,0.07480345525830766,0.009034779052828238,0.016353326360544956
-4.312499999999999,0.07240783823041752,0.010514793761158268,0.018105095181986434
-4.0874999999999995,0.07015227909159251,0.009618005187890495,0.018261876401089193
-3.8625,0.06505375384637084,0.00733736105400905,0.017833341068874988
-3.6375,0.06379114242852997,0.009068225712903492,0.017266838263850358
-3.4124999999999996,0.07204828663460852,0.007247473155056802,0.016942823744371324
-3.187499999999999,0.07325654722982711,0.008629238299415773,0.0157701002254827
-2.9624999999999995,0.07246427946929451,0.007448153115508332,0.014986194129968912
-2.7375,0.07133963552426406,0.006787581579022047,0.01642021968069547
-2.5125,0.07010001868522493,0.007732449726147999,0.018562896341766486
-2.2874999999999996,0.06505584426262555,0.010307842551942628,0.020274947254368597
-2.062499999999999,0.051767068131475816,0.012241477587543305,0.022162593132365797
-1.8374999999999995,0.04631317212295456,0.011292428607907946,0.02194518984187664
-1.6124999999999998,0.04396563466892261,0.015333203228249681,0.02749733541436896
-1.3875000000000002,0.036872852316713854,0.017515597798160067,0.028594803948088263
-1.1624999999999996,0.03259167982708123,0.017774809413743292,0.0308106451780739
-0.9374999999999991,0.03587154293071091,0.021021225857297723,0.03538029511085561
-0.7124999999999995,0.03552871466493955,0.02196818442067838,0.0405540753412466
-0.4874999999999998,0.031749242076435744,0.020362744737066143,0.04270929449984584
-0.2625000000000002,0.027566319150774173,0.018324588888730294,0.04690266950678093
-0.037499999999999645,0.023230795838519253,0.019706354033089263,0.04460948287537126
0.1875000000000009,0.01712259954227582,0.02395407986264664,0.042721836997374064
0.41250000000000053,0.013951438083890712,0.03043855108473669,0.04510073069522657
0.6375000000000002,0.0128476983014073,0.025958789050907233,0.048821671628598684
0.8624999999999998,0.008873817001216073,0.025082904640186494,0.05131344780420517
1.0874999999999995,0.006114467545007542,0.025649407445211124,0.05074903541543525
1.3125,0.004162018763114535,0.027984402401714858,0.05691158253430097
1.5375000000000014,0.0032798631036296865,0.02635178730679148,0.06150422704588441
1.762500000000001,0.002702908217331539,0.02524595710805336,0.06260169557960371
1.9875000000000007,0.00321506019973388,0.028670058933257584,0.05840623015641392
2.2125000000000004,0.003948796305134786,0.02698100259945721,0.05223323095627468
2.4375,0.0026903657198033186,0.029579390004053577,0.05359409193808662
2.6625000000000014,0.0041682900118786455,0.03234082987651681,0.0540100847727726
2.887500000000001,0.004607277425366367,0.029945212848626678,0.05436336511981748
3.1125000000000007,0.005409997267172485,0.024694087216811655,0.054340370541015745
3.3375000000000004,0.004446315373754202,0.02404605817785359,0.05294188206661915
3.5625,0.004059588366634067,0.023151360020840523,0.04880912913107046
3.7875000000000014,0.003856817989927834,0.019595561971589983,0.050838923314387496
4.012500000000001,0.005081801915184046,0.021589819078577058,0.051645823988703016
4.237500000000001,0.005301295621927906,0.019608104469118204,0.045322314818225136
4.4625,0.005474800171068292,0.025503078307381886,0.04531186273695162
4.6875,0.006655885354975731,0.029627469577911757,0.04850392835788376
4.912500000000001,0.006689332015050986,0.03177014623898278,0.05515981371285949
5.137500000000001,0.007069787773407011,0.025271042103109802,0.05896228088016504
5.362500000000001,0.007554764344498207,0.022409262250420805,0.05347911904407793
5.5875,0.005159147316608073,0.020711844251601615,0.04669153746505588
5.8125,0.0043229808147267,0.02383701655238325,0.04119165229893115
6.037500000000001,0.00552287974492647,0.02425091897081453,0.03455249027399305
6.262500000000001,0.004105577524237542,0.014566020462773522,0.03212551700228236
6.487500000000001,0.004523660775178229,0.011651980203716937,0.024633465145425255
6.7125,0.004333432896000217,0.008972066565187136,0.018955894597650732
6.9375,0.003779472588503807,0.006133281291299873,0.018245153071051564
7.162500000000001,0.0035495268004864296,0.004003147127757074,0.01208051553593114
7.387500000000001,0.002414430774182465,0.003093816056961081,0.008526807902935304
7.612500000000001,0.0018813746292330898,0.0027781632025008626,0.005050445671363494
7.8375,0.0014402967994906655,0.0019900762744776684,0.003131443549545743
8.0625,0.001365041814321342,0.0008863364919942556,0.0022074795649668255
8.287500000000001,0.0014737434595659203,0.0003679132608278042,0.0017789442327526216
8.512500000000001,0.0012124414277279911,0.00023621703678148795,0.002230474143768563
8.7375,0.00125424975282206,0.0001902278791780124,0.0012040797627091775
8.9625,0.0015197326171693959,3.553707632995836e-05,0.0006145823788828094
9.1875,0.0017747634002432148,1.2542497528220599e-05,0.00010661122898987509
9.412500000000001,0.001239616839039136,1.6723330037627465e-05,3.971790883936523e-05
9.637500000000001,0.0013441376517743075,0.0,0.0
9.8625,0.0014632913782924033,0.0,1.6723330037627465e-05
10.0875,0.0014444776320000723,0.0,0.0
10.3125,0.0013399568192649007,0.0,0.0
10.537500000000001,0.0015573601097540577,0.0,0.0
10.762500000000001,0.0016158917648857539,0.0,0.0
10.9875,0.0018270238066108006,0.0,0.0
11.2125,0.0017893963140261388,0.0,0.0
11.4375,0.0016618809224892294,0.0,0.0
11.662500000000001,0.001592897186084016,0.0,0.0
11.887500000000001,0.0012166222602373981,0.0,0.0
12.1125,0.0014361159669812585,0.0,0.0
12.3375,0.0014361159669812585,0.0,0.0
12.5625,0.001350408900538418,0.0,0.0
12.787500000000001,0.0017099604963474082,0.0,0.0
13.012500000000001,0.0012730634991143907,0.0,0.0
13.2375,0.0012417072552938393,0.0,0.0
13.4625,0.0014883763733488445,0.0,0.0
13.6875,0.0014235734694530379,0.0,0.0
13.912500000000001,0.0012876964128973147,0.0,0.0
14.137500000000001,0.0015573601097540577,0.0,0.0
14.3625,0.0017852154815167318,0.0,0.0
14.5875,0.0013420472355196041,0.0,0.0
14.8125,0.0018897362942519036,0.0,0.0
15.037500000000001,0.0014925572058582513,0.0,0.0
15.262500000000001,0.0017308646588944426,0.0,0.0
15.4875,0.0012019893464544741,0.0,0.0
15.7125,0.00167442342001745,0.0,0.0
15.9375,0.0015134613684052857,0.0,0.0
16.1625,0.0016284342624139744,0.0,0.0
16.387500000000003,0.0014298447182171483,0.0,0.0
16.6125,0.0013880363931230797,0.0,0.0
16.8375,0.0014465680482547757,0.0,0.0
17.0625,0.002090416254703433,0.0,0.0
17.2875,0.0018646512991954624,0.0,1.2542497528220599e-05
17.5125,0.0020590600108828815,0.0,2.5084995056441198e-05
17.7375,0.0020736929246658055,0.0,2.090416254703433e-05
17.962500000000002,0.0020151612695341096,1.0452081273517165e-05,8.361665018813733e-06
18.187500000000004,0.0019022787917801242,6.271248764110299e-06,1.0452081273517165e-05
18.4125,0.0012897868291520183,5.2260406367585826e-05,8.77974826975442e-05
18.6375,0.0017308646588944426,6.89837364052133e-05,3.13562438205515e-05
18.8625,0.0013065101591896457,9.615914771635793e-05,4.598915760347553e-05
19.087500000000002,0.0011455481075774814,2.5084995056441198e-05,4.180832509406866e-05
19.312500000000004,0.0012458880878032461,4.38987413487721e-05,0.00013587705655572314
19.5375,0.0010013093860029444,2.2994578801737764e-05,0.00023830745303619137
19.7625,0.0010849260361910818,0.00012124414277279912,0.0002947486919131841
19.9875,0.000796448593042008,0.0002466691180550051,0.0002153128742344536
20.212500000000002,0.0009657723096729861,0.00024248828554559825,0.0003867270071201351
20.437500000000004,0.0009783148072012068,0.0004368969972330175,0.0006396673739392506
20.6625,0.0008528898319190007,0.000516332814911748,0.0007107415265991672
20.8875,0.0008424377506454835,0.0003010199406772944,0.0009950381372388342
21.1125,0.0007504594354385325,0.0004787053223270862,0.000675204450269209
21.337500000000002,0.0006877469477974296,0.00038881742337483857,0.0008507994156642973
21.562500000000004,0.00033028576824314243,0.0005330561449493755,0.001013851883531165
21.7875,0.00023621703678148795,0.0006166727951375128,0.0010870164524457852
22.0125,0.00018186621415919869,0.0003929982558842454,0.0009866764722200204
22.2375,8.15262339334339e-05,0.0005288753124399686,0.0009239639845789174
22.462500000000002,0.00011706331026339225,0.0004097215859218729,0.0010849260361910818
22.687500000000004,4.180832509406866e-05,0.0006292152926657334,0.0010493889598611234
22.9125,7.943581767873046e-05,0.0006522098714674712,0.001298148494170832
23.1375,9.406873146165449e-05,0.0007420977704197187,0.00160753009986694
23.3625,8.361665018813732e-05,0.0007880869280231943,0.0014883763733488445
23.587500000000002,7.734540142402702e-05,0.0008842460757395522,0.0017726729839885112
23.812500000000004,5.8531655131696125e-05,0.000796448593042008,0.0014152118044342243
24.0375,0.0,0.00046407240854416215,0.0014089405556701139
24.2625,9.197831520695105e-05,0.0007232840241273878,0.0011601810213604053
24.4875,0.00011706331026339225,0.0005727740537887407,0.0011371864425586675
24.712500000000002,9.406873146165449e-05,0.00045152991101594155,0.0013044197429349423
24.937500000000004,4.8079573858178965e-05,0.0006668427852503952,0.0012375264227844323
25.1625,7.943581767873046e-05,0.0005602315562605201,0.0009824956397106136
25.3875,0.0001839566304139021,0.000390907839629542,0.0013880363931230797
25.6125,0.00016514288412157121,0.0006083111301186991,0.0009302352333430277
25.837500000000002,6.2712487641103e-05,0.0005184232311664514,0.001061931457389344
26.062500000000004,9.615914771635793e-05,0.0005999494650998853,0.0009469585633806552
26.2875,9.615914771635793e-05,0.0006605715364862849,0.0011037397824834128
26.5125,0.0001316962240463163,0.0006020398813545888,0.0013399568192649007
26.7375,0.00012751539153690942,0.0002717541131114463,0.0008361665018813732
26.962500000000002,8.988789895224763e-05,0.0003010199406772944,0.0008131719230796355
27.187500000000004,9.406873146165449e-05,0.00042017366719539006,0.000811081506824932
27.4125,0.00010870164524457853,0.0004034503371577626,0.0008758844107207385
27.6375,4.598915760347553e-05,0.0005288753124399686,0.0005226040636758583
27.8625,6.062207138639956e-05,0.0003532803470448802,0.0008696131619566282
28.087500000000002,8.361665018813732e-05,0.00021322245797975018,0.00030520077318670123
28.312500000000004,2.5084995056441198e-05,0.0002592116155832257,0.0005372369774587823
28.5375,1.6723330037627465e-05,0.00014005788906513002,0.00037627492584661797
28.7625,0.0,3.13562438205515e-05,0.0003679132608278042
28.9875,0.0,0.00011915372651809569,0.00018813746292330898
29.212500000000002,0.0,5.8531655131696125e-05,0.0001505099703386472
29.437500000000004,0.0,2.090416254703433e-05,3.553707632995836e-05
29.6625,0.0,1.0452081273517165e-05,8.988789895224763e-05
29.8875,0.0,1.6723330037627465e-05,2.2994578801737764e-05
