r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.1041107384226869
0.95,36.882084743440664
1.05,11.370213116805552
1.1500000000000001,0.24147875174988348
1.25,0.09083894021382284
1.35,0.12791009546569249
1.4500000000000002,0.26382291282869347
1.55,0.6786287875842216
1.6500000000000001,1.438963826657715
1.75,1.9847502752500712
1.85,2.026481267553122
1.9500000000000002,1.6871401528590977
2.05,1.276983319112334
2.1500000000000004,0.9042295291250112
2.25,0.7509342927141021
2.3500000000000005,0.7228701529766273
2.45,0.8477334089960076
2.55,1.093724568286389
2.6500000000000004,1.5126067552959688
2.75,2.1444889050478433
2.8500000000000005,3.0064895901537225
2.95,3.9345309592996682
3.05,4.5992565307467626
3.1500000000000004,4.772010752813264
3.25,4.434564374639562
3.3500000000000005,3.8616462618743883
3.45,3.3334483140059166
3.55,3.018689018586452
3.6500000000000004,3.0521646344596776
3.75,3.6287345846526726
3.8500000000000005,3.0317198035465664
3.95,2.3639574475809466
4.050000000000001,2.2415493455699638
4.15,2.2635295569381038
4.25,2.2572550919626457
4.35,2.2399833806359495
4.45,2.231591780123469
4.550000000000001,2.2195311210317517
4.65,2.2274313710319946
4.75,2.244929123197471
4.8500000000000005,2.2821079748912116
4.95,2.3160666870828406
5.050000000000001,2.3476871990202466
5.15,2.388591462797154
5.25,2.4153556809310817
5.3500000000000005,2.43657492214001
5.45,2.463273541362707
5.550000000000001,2.4661062301204186
5.65,2.4606419102252883
5.75,2.4554764041415558
5.8500000000000005,2.4294955749257388
5.95,2.423275383163877
6.050000000000001,2.4209565680065137
6.15,2.408094158660932
6.25,2.3991146706205324
6.3500000000000005,2.368097429624036
6.45,2.3333757752153312
6.550000000000001,2.30378562811622
6.65,2.307575361549936
6.75,2.287928945566095
6.8500000000000005,2.2935776726848176
6.95,2.2718900129819093
7.050000000000001,2.256603629144384
7.15,2.2526303733521766
7.25,2.2368668027583527
7.3500000000000005,2.2244398672437655
7.45,2.2140541144859474
7.550000000000001,2.1894973518527623
7.65,2.1662101816247388
7.75,2.1532125654395187
7.8500000000000005,2.1422448960371248
7.95,2.141199315877949
