frame_idx,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
17,-0.23053077,-0.26975313,0.17104127,-0.19855002,0.12284619,0.12409011,0.30641386,-0.07921714,-0.51633304,-0.56351435,-0.34429964,0.12206897,0.10999925,0.21543749,0.18168145,-0.17344366,0.18164097,0.012693554,0.18214177,0.3389175,0.18286505,-0.26160306,-0.51173514,0.013363703,0.13766412,-0.41320378,-0.28329736,0.30279195,-0.07675218,0.6368382,-0.3255638,0.63756794
18,-0.23053077,-0.26975313,0.17104127,-0.19855002,0.12284619,0.12409011,0.30641386,-0.07921714,-0.51633304,-0.56351435,-0.34429964,0.12206897,0.10999925,0.21543749,0.18168145,-0.17344366,0.18164097,0.012693554,0.18214177,0.3389175,0.18286505,-0.26160306,-0.51173514,0.013363703,0.13766412,-0.41320378,-0.28329736,0.30279195,-0.07675218,0.6368382,-0.3255638,0.63756794
19,-0.23053077,-0.26975313,0.17104127,-0.19855002,0.12284619,0.12409011,0.30641386,-0.07921714,-0.51633304,-0.56351435,-0.34429964,0.12206897,0.10999925,0.21543749,0.18168145,-0.17344366,0.18164097,0.012693554,0.18214177,0.3389175,0.18286505,-0.26160306,-0.51173514,0.013363703,0.13766412,-0.41320378,-0.28329736,0.30279195,-0.07675218,0.6368382,-0.3255638,0.63756794
20,-0.23053077,-0.26975313,0.17104127,-0.19855002,0.12284619,0.12409011,0.30641386,-0.07921714,-0.51633304,-0.56351435,-0.34429964,0.12206897,0.10999925,0.21543749,0.18168145,-0.17344366,0.18164097,0.012693554,0.18214177,0.3389175,0.18286505,-0.26160306,-0.51173514,0.013363703,0.13766412,-0.41320378,-0.28329736,0.30279195,-0.07675218,0.6368382,-0.3255638,0.63756794
21,-0.07776233,0.2627204,0.6182946,-0.33758733,0.0285379,0.3500245,0.15781835,0.21706893,0.03252261,0.025332663,-0.58697414,0.27242586,0.44299915,-0.3917065,-0.22265723,-0.25278905,0.07261153,0.010455391,0.17378658,0.3398051,-0.25198066,-0.609943,-0.19653256,-0.54964876,0.18649906,-0.13182083,-0.010975321,-0.058948696,0.5455594,0.047612097,0.05836173,0.3437139
22,-0.07776233,0.2627204,0.6182946,-0.33758733,0.0285379,0.3500245,0.15781835,0.21706893,0.03252261,0.025332663,-0.58697414,0.27242586,0.44299915,-0.3917065,-0.22265723,-0.25278905,0.07261153,0.010455391,0.17378658,0.3398051,-0.25198066,-0.609943,-0.19653256,-0.54964876,0.18649906,-0.13182083,-0.010975321,-0.058948696,0.5455594,0.047612097,0.05836173,0.3437139
23,-0.030178677,0.36140406,0.3698086,0.019209286,0.11060805,0.021046525,0.061845697,0.2134906,0.17759965,-0.23116933,-0.16711101,-0.08855188,0.083930925,0.1981101,-0.04104222,-0.22747368,0.11747891,-0.10898792,-0.14102934,0.20270826,-0.040740173,-0.58011633,-0.29903296,-0.6349828,-0.06711932,-0.46961233,-0.23441368,-0.13083692,0.6966042,0.1974644,0.013856721,0.84646374
24,0.061663855,0.4657524,0.15894997,0.023466643,0.16694514,-0.043569498,-0.27887148,-0.19790769,0.08165094,-0.13936727,0.097320914,0.050090123,0.04890633,-0.23651111,0.2062582,0.26023617,0.2126176,0.22957285,-0.507925,0.10862898,-0.09384422,-0.308834,-0.9460897,-0.23837748,0.18085468,-0.4513248,0.062011063,-0.17553446,0.43968725,0.17523587,-0.055831756,0.72128206
25,0.061663855,0.4657524,0.15894997,0.023466643,0.16694514,-0.043569498,-0.27887148,-0.19790769,0.08165094,-0.13936727,0.097320914,0.050090123,0.04890633,-0.23651111,0.2062582,0.26023617,0.2126176,0.22957285,-0.507925,0.10862898,-0.09384422,-0.308834,-0.9460897,-0.23837748,0.18085468,-0.4513248,0.062011063,-0.17553446,0.43968725,0.17523587,-0.055831756,0.72128206
26,0.060952242,0.06435441,0.11474127,0.0891436,0.4055007,-0.2768484,-0.27559736,-0.1269031,-0.3754138,0.019929819,0.030443287,0.25093436,0.17777951,-0.2804036,-0.08153295,-0.13254456,0.12674664,0.0048740087,0.27669093,-0.20870294,0.18828276,-0.680156,0.05882034,0.03409409,0.010443002,-1.0716128,-0.20360331,0.22864875,0.058091186,0.42786404,0.04624502,0.37019625
27,-0.30176282,0.21152893,0.102027275,0.06846208,0.21587531,-0.24772109,-0.008193589,-0.2037228,-0.11368688,0.021683076,-0.42616484,0.57612616,-0.26934955,-0.08484749,0.22126414,-0.018946072,0.57371527,0.1868124,0.27271938,0.24413966,0.19807371,-0.2911837,-0.29734933,-0.48701304,0.25414062,-0.55846673,0.3218074,-0.22160205,0.56001765,0.28345746,-0.436246,0.25842738
28,-0.30176282,0.21152893,0.102027275,0.06846208,0.21587531,-0.24772109,-0.008193589,-0.2037228,-0.11368688,0.021683076,-0.42616484,0.57612616,-0.26934955,-0.08484749,0.22126414,-0.018946072,0.57371527,0.1868124,0.27271938,0.24413966,0.19807371,-0.2911837,-0.29734933,-0.48701304,0.25414062,-0.55846673,0.3218074,-0.22160205,0.56001765,0.28345746,-0.436246,0.25842738
29,0.052127402,0.027719704,-0.38535595,-0.05930815,0.017257618,0.18703535,0.25699916,-0.43384656,0.08860797,0.138941,-0.38607988,0.5899727,0.041128997,-0.04738911,0.105079554,-0.013049421,0.19722582,0.058120623,0.6477898,0.13702153,0.21459302,-0.12056924,-0.442932,-0.40645346,0.2016039,-0.4039686,0.020045653,-0.09632542,-0.14056535,0.8084735,-0.36693424,0.22460867
30,-0.017917193,-0.25141397,0.04729891,-0.28215903,-0.037647523,0.14465187,0.19389845,-0.2647308,-0.13206486,-0.30503133,-0.4290208,0.32381347,0.25081304,0.066496976,0.20335503,-0.100098826,0.43643594,-0.11359861,0.1698247,0.19183868,-0.15849558,0.067361005,-0.5613263,-0.5250715,0.30960467,-0.23379782,-0.43387625,-0.12141559,-0.5224546,0.36762744,-0.4428648,0.44783136
31,-0.017917193,-0.25141397,0.04729891,-0.28215903,-0.037647523,0.14465187,0.19389845,-0.2647308,-0.13206486,-0.30503133,-0.4290208,0.32381347,0.25081304,0.066496976,0.20335503,-0.100098826,0.43643594,-0.11359861,0.1698247,0.19183868,-0.15849558,0.067361005,-0.5613263,-0.5250715,0.30960467,-0.23379782,-0.43387625,-0.12141559,-0.5224546,0.36762744,-0.4428648,0.44783136
32,0.31671098,-0.2030632,-0.3602442,-0.47680095,0.02496453,0.3034852,0.22593397,-0.24022898,0.078915276,-0.0076560406,-0.5829176,0.18971877,0.2417227,-0.16630536,0.20978577,-0.15488592,0.026955027,0.12490602,0.38763216,-0.16213988,-0.051046766,-0.07656051,-0.3888131,-0.15185677,0.22361892,-0.8522445,-0.09619398,-0.25487706,-0.14597163,0.4699135,-0.22632046,0.29838523
33,0.31671098,-0.2030632,-0.3602442,-0.47680095,0.02496453,0.3034852,0.22593397,-0.24022898,0.078915276,-0.0076560406,-0.5829176,0.18971877,0.2417227,-0.16630536,0.20978577,-0.15488592,0.026955027,0.12490602,0.38763216,-0.16213988,-0.051046766,-0.07656051,-0.3888131,-0.15185677,0.22361892,-0.8522445,-0.09619398,-0.25487706,-0.14597163,0.4699135,-0.22632046,0.29838523
34,-0.10822243,-0.13648209,0.9853713,0.17055842,0.28063688,-0.25411847,0.17859983,-0.1392664,-0.62701654,0.0641838,-0.24584377,-0.007490296,-0.14861344,0.18103191,-0.41581133,-0.043030914,-0.04340084,0.30127007,0.056712177,0.05890862,-0.31040668,-0.28213614,-0.2819314,-0.50613153,0.16369747,-0.06512083,-0.22934909,-0.0051445668,-0.23926508,0.16141675,0.20083855,0.47405827
35,-0.10822243,-0.13648209,0.9853713,0.17055842,0.28063688,-0.25411847,0.17859983,-0.1392664,-0.62701654,0.0641838,-0.24584377,-0.007490296,-0.14861344,0.18103191,-0.41581133,-0.043030914,-0.04340084,0.30127007,0.056712177,0.05890862,-0.31040668,-0.28213614,-0.2819314,-0.50613153,0.16369747,-0.06512083,-0.22934909,-0.0051445668,-0.23926508,0.16141675,0.20083855,0.47405827
36,-0.5703173,-0.28264207,0.33065304,0.40004987,-0.028012618,-0.28133696,0.024994869,-0.327937,0.05242274,0.05761932,-0.24583341,0.48672995,-0.4619658,-0.13952895,-0.076951616,0.100941636,0.18025002,0.0075821085,-0.057002388,-0.20860428,0.32137334,-0.16517614,-0.23989958,-0.45959502,0.44950366,-0.281264,-0.2804282,0.17408769,0.044042934,0.5659948,0.21492937,0.56765753
37,-0.22941162,-0.7211467,-0.13549113,0.13382076,0.20781146,-0.57802564,0.19901992,-0.57071066,0.21423614,0.0010831596,-0.15816577,0.19570811,-0.1598092,-0.12492646,-0.243431,-0.102935575,0.18429638,0.18209188,0.0051202816,0.019550722,0.42584872,-0.43074766,-0.44542938,-0.05512889,-0.041974984,-0.5167295,-0.15581225,0.11832197,0.2069893,0.4201651,0.074609905,0.5750508
38,-0.31085694,-0.31772494,-0.07266609,0.06869605,0.4655604,-0.21139199,0.16478945,-0.39164075,-0.06838467,-0.14510104,0.11426356,0.13281088,0.032931514,0.45845458,0.22175872,0.10576358,0.32252556,-0.26322305,-0.37149748,0.18932389,0.035232965,-0.13559379,-0.6653176,0.1685063,0.56000435,-0.47927758,-0.07215416,-0.025381593,0.102963455,-0.01764195,-0.31309375,0.65171915
39,-0.41536906,-0.3898259,-0.17791413,0.17427422,0.23471901,-0.22502474,0.21007188,-0.13257839,0.080483526,-0.2033908,0.26657945,0.035276666,-0.2303358,0.38455305,0.38889316,-0.12398523,0.15301777,-0.2703367,-0.18725304,0.45941016,0.09237708,0.27135676,-0.47859743,0.056331705,0.28879812,-0.4703527,-0.15671909,-0.014005015,0.09069846,0.55558157,-0.3022926,0.78947854
40,-0.41536906,-0.3898259,-0.17791413,0.17427422,0.23471901,-0.22502474,0.21007188,-0.13257839,0.080483526,-0.2033908,0.26657945,0.035276666,-0.2303358,0.38455305,0.38889316,-0.12398523,0.15301777,-0.2703367,-0.18725304,0.45941016,0.09237708,0.27135676,-0.47859743,0.056331705,0.28879812,-0.4703527,-0.15671909,-0.014005015,0.09069846,0.55558157,-0.3022926,0.78947854
41,-0.41536906,-0.3898259,-0.17791413,0.17427422,0.23471901,-0.22502474,0.21007188,-0.13257839,0.080483526,-0.2033908,0.26657945,0.035276666,-0.2303358,0.38455305,0.38889316,-0.12398523,0.15301777,-0.2703367,-0.18725304,0.45941016,0.09237708,0.27135676,-0.47859743,0.056331705,0.28879812,-0.4703527,-0.15671909,-0.014005015,0.09069846,0.55558157,-0.3022926,0.78947854
42,-0.41536906,-0.3898259,-0.17791413,0.17427422,0.23471901,-0.22502474,0.21007188,-0.13257839,0.080483526,-0.2033908,0.26657945,0.035276666,-0.2303358,0.38455305,0.38889316,-0.12398523,0.15301777,-0.2703367,-0.18725304,0.45941016,0.09237708,0.27135676,-0.47859743,0.056331705,0.28879812,-0.4703527,-0.15671909,-0.014005015,0.09069846,0.55558157,-0.3022926,0.78947854
43,-0.41536906,-0.3898259,-0.17791413,0.17427422,0.23471901,-0.22502474,0.21007188,-0.13257839,0.080483526,-0.2033908,0.26657945,0.035276666,-0.2303358,0.38455305,0.38889316,-0.12398523,0.15301777,-0.2703367,-0.18725304,0.45941016,0.09237708,0.27135676,-0.47859743,0.056331705,0.28879812,-0.4703527,-0.15671909,-0.014005015,0.09069846,0.55558157,-0.3022926,0.78947854
44,-0.41536906,-0.3898259,-0.17791413,0.17427422,0.23471901,-0.22502474,0.21007188,-0.13257839,0.080483526,-0.2033908,0.26657945,0.035276666,-0.2303358,0.38455305,0.38889316,-0.12398523,0.15301777,-0.2703367,-0.18725304,0.45941016,0.09237708,0.27135676,-0.47859743,0.056331705,0.28879812,-0.4703527,-0.15671909,-0.014005015,0.09069846,0.55558157,-0.3022926,0.78947854
45,-0.46792048,-0.19983171,-0.28049576,0.34611917,-0.26408947,-0.28332102,0.47231248,-0.20348093,0.18081789,-0.2697031,-0.11083823,0.32182294,-0.22233799,0.009301118,0.54337424,0.058441814,-0.0024767362,0.024415663,0.12788522,0.21973969,0.28708664,0.12378986,-0.5612476,-0.060848914,0.67871076,-0.39631024,-0.13911887,0.13383932,0.38400784,0.054557968,-0.060360186,0.5094999
46,-0.46792048,-0.19983171,-0.28049576,0.34611917,-0.26408947,-0.28332102,0.47231248,-0.20348093,0.18081789,-0.2697031,-0.11083823,0.32182294,-0.22233799,0.009301118,0.54337424,0.058441814,-0.0024767362,0.024415663,0.12788522,0.21973969,0.28708664,0.12378986,-0.5612476,-0.060848914,0.67871076,-0.39631024,-0.13911887,0.13383932,0.38400784,0.054557968,-0.060360186,0.5094999
47,-0.5282018,-0.15057398,-0.024053056,0.20305564,0.1750572,-0.37230408,0.13320352,-0.49058488,0.17486936,0.19533317,-0.13892554,0.3154936,-0.050130982,0.07986902,0.13492842,0.089146115,-0.05292504,-0.26934904,-0.055916544,0.21177168,-0.028625108,-0.2784865,-0.5341402,-0.0384561,0.75776243,-0.42307848,-0.14113386,0.071075425,0.39503142,0.01822984,-0.17352882,0.7401137
48,-0.39307776,-0.12480646,-0.050455533,0.11943125,-0.24919143,-0.29190224,-0.1086092,-0.2098794,-0.035910387,-0.4357595,0.051363055,0.070581466,-0.2670759,-0.03521137,-0.2761132,0.042154405,0.118211746,-0.10766455,-0.034014776,-0.014531606,0.3974543,-0.23781139,-0.46559274,-0.106613845,0.5727186,-0.69028574,-0.06533147,0.118306294,0.06686618,0.31448638,-0.33424196,0.9257597
49,-0.39307776,-0.12480646,-0.050455533,0.11943125,-0.24919143,-0.29190224,-0.1086092,-0.2098794,-0.035910387,-0.4357595,0.051363055,0.070581466,-0.2670759,-0.03521137,-0.2761132,0.042154405,0.118211746,-0.10766455,-0.034014776,-0.014531606,0.3974543,-0.23781139,-0.46559274,-0.106613845,0.5727186,-0.69028574,-0.06533147,0.118306294,0.06686618,0.31448638,-0.33424196,0.9257597
50,-0.39307776,-0.12480646,-0.050455533,0.11943125,-0.24919143,-0.29190224,-0.1086092,-0.2098794,-0.035910387,-0.4357595,0.051363055,0.070581466,-0.2670759,-0.03521137,-0.2761132,0.042154405,0.118211746,-0.10766455,-0.034014776,-0.014531606,0.3974543,-0.23781139,-0.46559274,-0.106613845,0.5727186,-0.69028574,-0.06533147,0.118306294,0.06686618,0.31448638,-0.33424196,0.9257597
51,-0.39307776,-0.12480646,-0.050455533,0.11943125,-0.24919143,-0.29190224,-0.1086092,-0.2098794,-0.035910387,-0.4357595,0.051363055,0.070581466,-0.2670759,-0.03521137,-0.2761132,0.042154405,0.118211746,-0.10766455,-0.034014776,-0.014531606,0.3974543,-0.23781139,-0.46559274,-0.106613845,0.5727186,-0.69028574,-0.06533147,0.118306294,0.06686618,0.31448638,-0.33424196,0.9257597
52,0.016786745,0.43631482,-0.080858484,0.3977341,0.0936014,-0.08838356,-0.42628732,0.24852355,0.06255371,-0.10015044,-0.27938873,0.255157,0.14410095,-0.17467846,0.24674147,0.4392196,-0.13662803,-0.1115188,0.059555,-0.015295567,0.81952727,0.09717783,-0.33362132,0.13387768,0.5223354,-0.018108094,0.043774918,0.1949336,-0.07868432,-0.17445539,0.442355,0.65725845
53,-0.19175503,0.14274941,-0.3069346,0.54261106,-0.045720838,0.24551098,-0.1252754,0.2551167,0.11188802,0.04884118,-0.31584257,0.5848689,0.4366547,-0.5145797,0.27781808,0.24187054,-0.03432501,0.26518255,-0.0845261,0.102912985,0.7597377,0.45582387,-0.24930821,0.13735954,0.18586285,-0.3266522,-0.0012426918,0.19236635,-0.13150267,-0.04095924,0.3030035,0.25686073
54,-0.22040401,0.09718282,-0.16835728,-0.16824335,-0.01567167,-0.3009151,0.36994976,-0.45196033,0.10971619,0.14515859,0.18899883,-0.06570252,-0.11295494,0.40872973,0.09305978,0.12479813,0.05485596,-0.3475125,0.114634536,-0.20093012,0.27676553,-0.4680735,-0.41082373,0.08455097,0.2645822,-0.61771876,-0.05043036,-0.054308508,0.23312281,0.47549698,0.06773978,0.8311403
55,-0.22040401,0.09718282,-0.16835728,-0.16824335,-0.01567167,-0.3009151,0.36994976,-0.45196033,0.10971619,0.14515859,0.18899883,-0.06570252,-0.11295494,0.40872973,0.09305978,0.12479813,0.05485596,-0.3475125,0.114634536,-0.20093012,0.27676553,-0.4680735,-0.41082373,0.08455097,0.2645822,-0.61771876,-0.05043036,-0.054308508,0.23312281,0.47549698,0.06773978,0.8311403
56,-0.22040401,0.09718282,-0.16835728,-0.16824335,-0.01567167,-0.3009151,0.36994976,-0.45196033,0.10971619,0.14515859,0.18899883,-0.06570252,-0.11295494,0.40872973,0.09305978,0.12479813,0.05485596,-0.3475125,0.114634536,-0.20093012,0.27676553,-0.4680735,-0.41082373,0.08455097,0.2645822,-0.61771876,-0.05043036,-0.054308508,0.23312281,0.47549698,0.06773978,0.8311403
57,-0.524538,-0.06312401,-0.078995846,0.105047554,-0.4486609,-0.16099343,0.121802956,-0.19242586,-0.07565009,-0.3708249,0.24753554,0.33687234,-0.27726868,-0.17403318,-0.26996812,0.09440918,0.16598289,0.7684832,-0.12007487,0.10870505,0.18552904,-0.018568706,-0.33434814,-0.6467043,0.25987056,-0.38331145,0.0338921,-0.06120344,0.21852443,0.39861897,-0.43049088,0.293
58,0.37764683,0.25459287,-0.05432626,-0.03645109,0.5174848,0.1852864,-0.29308635,0.21675709,0.08012649,0.25894192,-0.4852377,0.7241996,0.01710608,-0.42540327,0.24974318,0.16788225,-0.14689566,0.025078397,-0.1838277,0.24329963,0.7027482,-0.25452882,-0.21076503,-0.055268433,0.1352189,-0.49224767,0.21827152,-0.041109134,-0.0023114616,-0.023626544,0.15939568,-0.15550622
59,-0.48101172,-0.112872206,0.14867264,0.030691773,-0.0023173373,-0.14045376,0.046802294,-0.5188916,-0.4910824,-0.31409475,-0.46250156,0.04684133,0.32637212,0.60733354,-0.018796619,0.030426025,-0.04012034,-0.23505543,0.6891078,0.30975655,0.30956236,-0.048342314,-0.008234385,-0.29146224,0.10173914,-0.15249665,-0.20187111,0.29288664,-0.4478309,0.30678102,-0.34718168,0.09668927
60,-0.49571186,-0.12515466,0.09640154,0.02125152,-0.007892756,-0.1664127,-0.001947351,-0.6218725,-0.30986738,0.03492145,-0.2989564,-0.0035266376,0.12446662,0.35546944,-0.44059533,-0.19468084,0.6329028,-0.1412772,0.63096255,0.31442133,0.3047373,-0.14185388,-0.23885617,-0.107356526,0.38362134,-0.27633438,-0.2892386,0.25153872,-0.34286115,0.20663743,-0.27161857,0.20301759
61,-0.2310658,-0.16153961,0.57234395,-0.3449733,0.50687355,-0.47045144,0.30121997,-0.50931305,-0.48091424,0.20963185,-0.39133298,0.4738279,0.014886798,0.31374583,-0.31691524,-0.25311604,0.08326201,-0.16488896,0.0014293418,0.18562792,0.12066189,-0.044547625,-0.02569579,-0.15300183,0.39267477,-0.3818307,-0.29779655,0.30974337,-0.32330057,0.18583918,-0.10035288,-0.059823122
62,0.01564398,0.17054701,0.13401493,0.1134457,0.21678488,-0.18040724,0.3368474,-0.34045288,-0.5105474,0.10988996,-0.2450636,0.4288308,0.2792296,-0.42927998,-0.48755166,0.0745875,0.32483944,0.29368615,0.18830414,0.3227796,0.1248325,-0.33557007,-0.3191363,-0.23425765,0.5595534,-0.488838,-0.32936203,-0.25349838,-0.20751737,0.33795696,-0.3119617,0.035119448
63,0.01564398,0.17054701,0.13401493,0.1134457,0.21678488,-0.18040724,0.3368474,-0.34045288,-0.5105474,0.10988996,-0.2450636,0.4288308,0.2792296,-0.42927998,-0.48755166,0.0745875,0.32483944,0.29368615,0.18830414,0.3227796,0.1248325,-0.33557007,-0.3191363,-0.23425765,0.5595534,-0.488838,-0.32936203,-0.25349838,-0.20751737,0.33795696,-0.3119617,0.035119448
64,-0.17827904,-0.13614175,0.37686422,-0.29187244,0.12042207,-0.49642435,0.54037124,-0.25184163,-0.59453815,-0.303476,-0.47432828,0.43388814,0.17716844,-0.031168407,-0.27654874,-0.095427305,0.138698,0.42114857,0.19133389,0.10614057,-0.04785058,0.07354524,0.24557191,0.01976044,0.46897274,-0.20290442,-0.0021850017,0.2611212,-0.28938285,0.035448138,-0.5936216,-0.0020329836
