Frame,Time_fs,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
0.0,0.0,0.0,0.0,99.99999858217929,0.0,0.004749902904577427
0.5,0.25,0.0,0.0,99.99999857906049,0.0,0.0047555035410430145
1.0,0.5,0.0,0.0,99.99999857551786,0.0,0.004761906722528988
1.5,0.75,0.0,0.0,99.99999857176421,0.0,0.004768721101218638
2.0,1.0,0.0,0.0,99.99999855392396,0.0,0.004781955324593451
2.5,1.25,0.0,0.0,99.99999850704434,0.0,0.004932073392158088
3.0,1.5,0.0,0.0,99.9999985042564,0.0,0.004937803869209405
3.5,1.75,0.0,0.0,99.99999850225679,0.0,0.004942019537054332
4.0,2.0,0.0008051529790660225,0.0,99.99999850112096,0.0,0.00494456647067852
4.5,2.25,0.0014503263234227702,0.0,99.99999850085582,0.0,0.004945423627837135
5.0,2.5,0.001978891820580475,0.0,99.99999850137715,0.0,0.004944748302571359
5.5,2.75,0.0024227740763173833,0.0,99.99999882114142,0.0,0.0037253983233579845
6.0,3.0,0.002799552071668533,0.0,99.99999881955168,0.0,0.0037288264858087957
6.5,3.25,0.003121748178980229,0.0,99.99999897920634,0.0,0.0035702173041596065
7.0,3.5,0.0033980582524271844,0.0,99.99999852332977,0.0,0.004303391312008061
7.5,3.75,0.003639672429481347,0.0,99.9999985221025,0.0,0.00430620822902044
8.0,4.0,0.003852739726027397,0.0,99.99999852092138,0.0,0.004309136053515226
8.5,4.25,0.004042037186742118,0.0,99.99999851977167,0.0,0.004312259617084303
9.0,4.5,0.004208110175975516,0.0,99.9999988773128,0.0,0.0033424395744763584
9.5,4.75,0.004357298474945534,0.0,99.99999887750788,0.0,0.0033432025364437136
10.0,5.0,0.004492052522460262,0.0,99.99999887785475,0.0,0.0033437107872789497
10.5,5.25,0.004614370468029005,0.0,99.99999887820509,0.0,0.003344121200889775
11.0,5.5,0.004725897920604915,0.0,99.99999887843099,0.0,0.0033445649053488375
11.5,5.75,0.004832376925400181,0.0,99.99999799824874,0.0,0.003983930861465984
12.0,6.0,0.004933255948926291,0.0,99.99999752087322,0.0,0.00461862329040283
12.5,6.25,0.005025125628140704,0.0,99.99999880348474,0.0,0.0029708981125731553
13.0,6.5,0.005111649179445789,0.0,99.99999859012034,0.0,0.0031341171470445446
13.5,6.75,0.005193456245131135,0.0,99.99999816259997,0.0,0.0039319031749713166
14.0,7.0,0.005271084337349397,0.0,99.99999822141353,0.0,0.004234121177283994
14.5,7.25,0.005344995140913508,0.0,99.99999811635183,0.0,0.0050752369103782774
15.0,7.5,0.005414312617702448,0.0,99.99999902233509,0.0,0.003630956253092349
15.5,7.75,0.005476951163852123,0.0,99.99999781209765,0.0,0.004655735789176289
16.0,8.0,0.005535872453498672,0.0,99.99999781521836,0.0,0.004652692687915369
16.5,8.25,0.005591397849462366,0.0,99.99999781838952,0.0,0.004649857729497255
17.0,8.5,0.005642633228840125,0.0,99.9999979738945,0.0,0.0045604413433945
17.5,8.75,0.005688744412840309,0.0,99.9999987488708,0.0,0.003396745573838345
18.0,9.0,0.005733491498616054,0.0,99.99999883222026,0.0,0.0029165993189011626
18.5,9.25,0.005582290664100096,0.0,99.9999988889059,0.0,0.0028194768820935033
19.0,9.5,0.005438859714928732,0.0,99.99999889663258,0.0,0.002807748427796109
19.5,9.75,0.005302614737611995,0.0,99.99999890432854,0.0,0.002796134069923269
20.0,10.0,0.005173028897609704,0.0,99.99999891129944,0.0,0.002785663827595667
20.5,10.25,0.005049625631203204,0.0,99.99999891681462,0.0,0.0027774070027130992
21.0,10.5,0.004930295817749065,0.0,99.99999836071011,0.0,0.004016885058868977
21.5,10.75,0.004816475668493606,0.0,99.9999983541065,0.0,0.004025445374242856
22.0,11.0,0.004708556583861016,0.0,99.99999849120064,0.0,0.003581474366322761
22.5,11.25,0.004604636392505557,0.0,99.9999987723791,0.0,0.0033732769284287654
23.0,11.5,0.004507304942493006,0.0,99.99999806219138,0.0,0.004647956543233179
23.5,11.75,0.004414003044140031,0.0,99.99999805848012,0.0,0.004650432725242137
24.0,12.0,0.004325130499627144,0.0,99.99999816780671,0.0,0.003889072139879019
24.5,12.25,0.0042385267465653315,0.0,99.99999875778406,0.0,0.0029882023760342724
25.0,12.5,0.004155323112193724,0.0,99.99999875857351,0.0,0.002987333036350255
25.5,12.75,0.004077042035709265,0.0,99.99999837343026,0.0,0.003254470795747076
26.0,13.0,0.004001655857596246,0.0,99.99999837087677,0.0,0.0032566517984699167
26.5,13.25,0.003929539295392954,0.0,99.99999743127498,0.0,0.005069197117959515
27.0,13.5,0.003859976041528018,0.0,99.9999974311536,0.0,0.005069773430917319
27.5,13.75,0.0037923368641297243,0.0,99.99999734080156,0.0,0.005140122595020913
28.0,14.0,0.003726548445129787,0.0,99.99999824943121,0.0,0.0034039699795530066
28.5,14.25,0.0036620785452708676,0.0,99.99999872703629,0.0,0.003391742734891003
29.0,14.5,0.0036006953066799107,0.0,99.99999756238712,0.0,0.004669046104984251
29.5,14.75,0.003540903540903541,0.0,99.99999736706536,0.0,0.004897425781093266
30.0,15.0,0.0036036036036036037,0.0,99.99999740228237,0.0,0.005612297122439448
30.5,15.25,0.0036643026004728133,0.0,99.99999739912401,0.0,0.005610710608877614
31.0,15.5,0.0037235280428205724,0.0,99.99999846027049,0.0,0.003639188667201266
31.5,15.75,0.0037813681677552422,0.0,99.99999850972728,0.0,0.003257345756590619
32.0,16.0,0.0038370387089493286,0.0,99.99999772285364,0.0,0.004779753527499049
32.5,16.25,0.0038910505836575876,0.0,99.99999772350789,0.0,0.0047805026922996185
33.0,16.5,0.003943476832073612,0.0,99.99999772418137,0.0,0.004781208671416683
33.5,16.75,0.003994386267947749,0.0,99.99999772480992,0.0,0.004781889727445722
34.0,17.0,0.004044704630122405,0.0,99.99999788516153,0.0,0.00545831536938866
34.5,17.25,0.004093628634407474,0.0,99.99999788847686,0.0,0.005457678583915515
35.0,17.5,0.004141215446733616,0.0,99.99999859761483,0.0,0.003428367204113459
35.5,17.75,0.004187519150240016,0.0,99.99999859724012,0.0,0.0034290688335553254
36.0,18.0,0.004233017536786938,0.0,99.9999987954259,0.0,0.003152906254429631
36.5,18.25,0.004277330150203919,0.0,99.99999879520396,0.0,0.003153716146635156
37.0,18.5,0.00432050274941084,0.0,99.99999879499674,0.0,0.0031546090075358765
37.5,18.75,0.004362578768783325,0.0,99.99999879478678,0.0,0.003155664973632293
38.0,19.0,0.0044035994639096306,0.0,99.99999879456773,0.0,0.0031569479065227104
38.5,19.25,0.004444024205748865,0.0,99.99999882273568,0.0,0.003438345773464929
39.0,19.5,0.004485142963931975,0.0,99.99999772680577,0.0,0.0058440410259106455
39.5,19.75,0.004524886877828055,0.0,99.99999810358477,0.0,0.00511015093600402
40.0,20.0,0.004562460078474313,0.0,99.99999864437024,0.0,0.003106680892078444
40.5,20.25,0.004598737601442741,0.0,99.99999695396193,0.0,0.006112517298231998
41.0,20.5,0.004633755123863839,0.0,99.99999678916282,0.0,0.006238984644573955
41.5,20.75,0.004667958428747578,0.0,99.99999678832113,0.0,0.006239138341383522
42.0,21.0,0.004701375587671948,0.0,99.99999678741213,0.0,0.006239327755313422
42.5,21.25,0.004733625957483432,0.0,99.99999758876639,0.0,0.005404214701195147
43.0,21.5,0.004765146358066712,0.0,99.9999975849996,0.0,0.005410481601639141
43.5,21.75,0.004795961295750947,0.0,99.9999975821865,0.0,0.0054156421307335716
44.0,22.0,0.004825692653298943,0.0,99.99999738454206,0.0,0.004949198474160728
44.5,22.25,0.004854768369949807,0.0,99.99999737793341,0.0,0.004957456592432125
45.0,22.5,0.004883209896638724,0.0,99.9999976899921,0.0,0.006652600804781117
45.5,22.75,0.00491182864964973,0.0,99.99999832079509,0.0,0.0036184572707474915
46.0,23.0,0.004939451880178458,0.0,99.99999828240091,0.0,0.0046473728887265
46.5,23.25,0.004966104367018761,0.0,99.99999704413659,0.0,0.006502222250534376
47.0,23.5,0.004991810311208174,0.0,99.99999898542127,0.0,0.0027834275486264544
47.5,23.75,0.005016980549552331,0.0,99.99999898414268,0.0,0.0027882237248572483
48.0,24.0,0.004965243296921549,0.0,99.99999898255851,0.0,0.002793515954566349
48.5,24.25,0.004914562225918645,0.0,99.99999707249681,0.0,0.004983213122735546
49.0,24.5,0.0048652694610778445,0.0,99.99999718945706,0.0,0.005337209229975168
49.5,24.75,0.004889975550122249,0.0,99.99999858548263,0.0,0.0033182048332696563
50.0,25.0,0.004914545587911685,0.0,99.99999813954744,0.0,0.0041026612062711
50.5,25.25,0.004938630256373012,0.0,99.99999814240822,0.0,0.004099997864639218
51.0,25.5,0.004962600690448792,0.0,99.999998175005,0.0,0.004320602112739788
51.5,25.75,0.004985754985754986,0.0,99.999998603426,0.0,0.003798121079780871
52.0,26.0,0.0050081117302673344,0.0,99.99999826571208,0.0,0.004094979913708344
52.5,26.25,0.0050300405197708535,0.0,99.99999826751403,0.0,0.004092202434373248
53.0,26.5,0.005051553525707564,0.0,99.9999982686117,0.0,0.004090650783374754
53.5,26.75,0.005072662462297779,0.0,99.99999826916059,0.0,0.004090059434640918
54.0,27.0,0.005093724531377343,0.0,99.99999696653016,0.0,0.0059096583285298595
54.5,27.25,0.0051140569275284304,0.0,99.9999983107769,0.0,0.0032195403230963916
55.0,27.5,0.005134017869049206,0.0,99.99999831273338,0.0,0.00321765060340671
55.5,27.75,0.005153617443012884,0.0,99.9999983144978,0.0,0.0032159031736091626
56.0,28.0,0.005172865374541645,0.0,99.99999831597454,0.0,0.0032143729732835016
56.5,28.25,0.005191771042897008,0.0,99.99999796945251,0.0,0.004190023303106605
57.0,28.5,0.005210343496719413,0.0,99.99999815400157,0.0,0.005510529418310535
57.5,28.75,0.0052285914684690425,0.0,99.99999815163152,0.0,0.00551385233035079
58.0,29.0,0.0052471867492729805,0.0,99.99999858973442,0.0,0.003713556192495209
58.5,29.25,0.00526579739217653,0.0,99.99999857593451,0.0,0.0033097240386687253
59.0,29.5,0.0052837695033256665,0.0,99.99999818871636,0.0,0.0037972841366466915
