lag_time_fs,property_acf
0.0,1.0
0.5,0.9967189062574906
1.0,0.9935080357849735
1.5,0.9903830282698596
2.0,0.9873639967606856
2.5,0.9844855900964825
3.0,0.9817590208989599
3.5,0.9792033571053894
4.0,0.9768376660850967
4.5,0.9746319330395571
5.0,0.9725605977195806
5.5,0.9706482491810748
6.0,0.9689028245381613
6.5,0.9672786099889171
7.0,0.9657845746761156
7.5,0.9643626699330773
8.0,0.9629872234828585
8.5,0.9616526693319738
9.0,0.9603343840608475
9.5,0.9590480749228874
10.0,0.9577165292676652
10.5,0.95631179838762
11.0,0.9549077465174856
11.5,0.9534841817343462
12.0,0.9520556455395252
12.5,0.9506736347616584
13.0,0.949350604270033
13.5,0.9480720341355792
14.0,0.94688376146306
14.5,0.9457544633254463
15.0,0.944676326142324
15.5,0.9436135137497674
16.0,0.9425726948486473
16.5,0.9415584269990426
17.0,0.9406222353784105
17.5,0.9397047872817642
18.0,0.9388430382416083
18.5,0.9379653551928507
19.0,0.9370941736036542
19.5,0.9361999638641156
20.0,0.9352515643853299
20.5,0.9342894349832168
21.0,0.9333504750655166
21.5,0.9324213692039723
22.0,0.931507741728958
22.5,0.9306039087750281
23.0,0.9297322684596335
23.5,0.928879508946532
24.0,0.9280815297047954
24.5,0.927293391820886
25.0,0.9265061880116621
25.5,0.9257400801594192
26.0,0.9249489638107021
26.5,0.9241609500046123
27.0,0.9234210464136351
27.5,0.9227013182267296
28.0,0.9220173624906721
28.5,0.921325294152081
29.0,0.9206431237438989
29.5,0.9199698203296115
30.0,0.9192961985168899
30.5,0.918615588596765
31.0,0.917953900685248
31.5,0.9173020362628322
32.0,0.9166600921039878
32.5,0.9160370913960677
33.0,0.9154240242447748
33.5,0.9148231510528844
34.0,0.9142547792251734
34.5,0.9136895965924345
35.0,0.913140015298766
35.5,0.9125924036863302
36.0,0.9120500475148922
36.5,0.9114951844711046
37.0,0.9109886760073611
37.5,0.9104976992349604
38.0,0.9100178446387025
38.5,0.9095581549027693
39.0,0.909081357119454
39.5,0.9086224723291014
40.0,0.9081860307414105
40.5,0.9077516970084045
41.0,0.9073217334283034
41.5,0.9068915138397936
42.0,0.9064803693373958
42.5,0.9060781292773257
43.0,0.9056734844422119
43.5,0.9052676723498972
44.0,0.9048549271353485
44.5,0.9044361607835191
45.0,0.9040115845940297
45.5,0.9035835694371782
46.0,0.9031327511807278
46.5,0.9027100934100913
47.0,0.9023167440500873
47.5,0.9019211003747466
48.0,0.9015114937448006
48.5,0.9010926725530495
49.0,0.9006952444013098
49.5,0.9003112827229584
