frame_idx,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
14,-0.6570048,-0.43844303,-0.21965311,0.09027462,-0.18229064,0.032663547,0.27742302,0.35497198,0.6086552,-0.75145096,0.44096118,0.067373835,-0.35397324,-0.03928168,0.07953793,-0.27204138,-0.44553977,0.519723,0.29790822,0.5176661,0.54663515,0.45637816,-0.06697259,-0.35240233,0.24522945,-0.32226005,0.081568874,0.04874751,0.29686543,-0.0073714987,-0.39639995,0.40883654
15,-0.6570048,-0.43844303,-0.21965311,0.09027462,-0.18229064,0.032663547,0.27742302,0.35497198,0.6086552,-0.75145096,0.44096118,0.067373835,-0.35397324,-0.03928168,0.07953793,-0.27204138,-0.44553977,0.519723,0.29790822,0.5176661,0.54663515,0.45637816,-0.06697259,-0.35240233,0.24522945,-0.32226005,0.081568874,0.04874751,0.29686543,-0.0073714987,-0.39639995,0.40883654
16,-0.008282132,-0.62185514,-0.45968965,0.27758175,-0.8461412,-0.5218643,0.2034427,-0.20113072,-0.14298296,-0.103685066,-0.5456522,-0.3417179,-0.043081954,-0.587844,-0.24074267,-0.5928347,0.11988922,0.7090833,-0.2733761,-0.016502775,-0.13065343,-0.0010823695,-0.38339332,-0.23480277,0.31417915,-0.11443049,-0.2730462,-0.44718674,0.17826496,0.48364052,-0.008924367,-0.36063573
17,-0.008282132,-0.62185514,-0.45968965,0.27758175,-0.8461412,-0.5218643,0.2034427,-0.20113072,-0.14298296,-0.103685066,-0.5456522,-0.3417179,-0.043081954,-0.587844,-0.24074267,-0.5928347,0.11988922,0.7090833,-0.2733761,-0.016502775,-0.13065343,-0.0010823695,-0.38339332,-0.23480277,0.31417915,-0.11443049,-0.2730462,-0.44718674,0.17826496,0.48364052,-0.008924367,-0.36063573
18,-0.008282132,-0.62185514,-0.45968965,0.27758175,-0.8461412,-0.5218643,0.2034427,-0.20113072,-0.14298296,-0.103685066,-0.5456522,-0.3417179,-0.043081954,-0.587844,-0.24074267,-0.5928347,0.11988922,0.7090833,-0.2733761,-0.016502775,-0.13065343,-0.0010823695,-0.38339332,-0.23480277,0.31417915,-0.11443049,-0.2730462,-0.44718674,0.17826496,0.48364052,-0.008924367,-0.36063573
19,-0.07394072,-0.23592645,-0.36268795,0.0006362283,-0.27521113,-0.21340887,0.20233795,-0.24986382,0.17888275,-0.50299627,-0.1312456,-0.016969852,-0.13531251,-0.7420367,-0.4440334,-0.8232444,0.43866003,0.46093014,-0.45078406,-0.5342942,-0.02239816,-0.49117887,-0.5580895,-0.4472669,0.46656772,0.20305882,0.28360394,-0.18641463,0.25196925,0.5838766,0.105301954,0.08922606
20,-0.48424602,0.037781224,-0.021751218,-0.05579057,0.4824337,0.33167076,-0.016475858,-0.42762184,-0.040544894,-0.5717686,-0.25561976,-0.22490552,-0.04808067,0.16070546,0.5604979,-0.016104013,0.6383811,-0.396512,0.25920498,0.31191155,-0.20577653,-0.36678937,0.30001283,0.20131093,0.80235195,0.82542425,0.4117883,-0.4253289,-0.42722332,-0.012808135,0.2536309,0.39896402
21,-0.48424602,0.037781224,-0.021751218,-0.05579057,0.4824337,0.33167076,-0.016475858,-0.42762184,-0.040544894,-0.5717686,-0.25561976,-0.22490552,-0.04808067,0.16070546,0.5604979,-0.016104013,0.6383811,-0.396512,0.25920498,0.31191155,-0.20577653,-0.36678937,0.30001283,0.20131093,0.80235195,0.82542425,0.4117883,-0.4253289,-0.42722332,-0.012808135,0.2536309,0.39896402
22,-0.48424602,0.037781224,-0.021751218,-0.05579057,0.4824337,0.33167076,-0.016475858,-0.42762184,-0.040544894,-0.5717686,-0.25561976,-0.22490552,-0.04808067,0.16070546,0.5604979,-0.016104013,0.6383811,-0.396512,0.25920498,0.31191155,-0.20577653,-0.36678937,0.30001283,0.20131093,0.80235195,0.82542425,0.4117883,-0.4253289,-0.42722332,-0.012808135,0.2536309,0.39896402
23,0.2631233,-0.46885,0.51715565,0.13705105,0.060591437,-0.33338514,0.4779227,0.22495006,-0.4399615,0.4797991,0.7904905,0.29765722,0.34377563,-0.25343692,0.36037743,-0.2507082,-0.43030804,0.16658139,0.3127264,0.19462103,-0.39244404,0.41056177,-0.27192563,0.3235645,-0.12789725,0.0682579,-0.1573164,0.07459392,0.795258,-0.39300546,-0.5586143,-0.18221267
24,0.19645196,0.14159192,-0.27545786,0.46334013,0.31863058,-0.5491433,0.24986772,-0.19642542,-0.5629548,-0.27263197,-0.041420445,0.32867053,-0.11046068,-0.42178172,-0.4245401,0.34305507,0.529194,0.33229333,-0.6840117,0.46019533,0.12557174,-0.3053269,-0.31706342,0.16283914,0.27724957,-0.7003394,-0.48337618,-0.08620716,-0.55018854,-0.37754884,-0.04136392,0.22905172
25,0.19645196,0.14159192,-0.27545786,0.46334013,0.31863058,-0.5491433,0.24986772,-0.19642542,-0.5629548,-0.27263197,-0.041420445,0.32867053,-0.11046068,-0.42178172,-0.4245401,0.34305507,0.529194,0.33229333,-0.6840117,0.46019533,0.12557174,-0.3053269,-0.31706342,0.16283914,0.27724957,-0.7003394,-0.48337618,-0.08620716,-0.55018854,-0.37754884,-0.04136392,0.22905172
26,0.19645196,0.14159192,-0.27545786,0.46334013,0.31863058,-0.5491433,0.24986772,-0.19642542,-0.5629548,-0.27263197,-0.041420445,0.32867053,-0.11046068,-0.42178172,-0.4245401,0.34305507,0.529194,0.33229333,-0.6840117,0.46019533,0.12557174,-0.3053269,-0.31706342,0.16283914,0.27724957,-0.7003394,-0.48337618,-0.08620716,-0.55018854,-0.37754884,-0.04136392,0.22905172
27,-0.33549052,-0.4108148,0.47164568,-0.05229184,0.3774848,-0.09940238,0.23743966,-0.1324542,-0.51385117,-0.4426031,-0.61051697,-0.4510442,0.25597364,0.6693433,-0.18031228,0.3246855,-0.0008354984,-0.29114127,-0.13338855,0.75401074,-0.5897622,-0.37785038,0.57526124,-0.065756336,0.415725,0.00047340532,-0.42460418,-0.4366411,-0.26255792,-0.34174103,0.049106512,-0.025540076
28,-0.33549052,-0.4108148,0.47164568,-0.05229184,0.3774848,-0.09940238,0.23743966,-0.1324542,-0.51385117,-0.4426031,-0.61051697,-0.4510442,0.25597364,0.6693433,-0.18031228,0.3246855,-0.0008354984,-0.29114127,-0.13338855,0.75401074,-0.5897622,-0.37785038,0.57526124,-0.065756336,0.415725,0.00047340532,-0.42460418,-0.4366411,-0.26255792,-0.34174103,0.049106512,-0.025540076
29,0.2903676,-0.62963754,-0.3914289,0.20375438,-0.20356242,-0.4808969,0.20547237,-0.21358904,0.14924258,-0.44546553,-0.5114142,-0.14962178,0.15331498,-0.24388121,-0.3987423,-0.7684672,0.19887412,0.62124276,-0.45442665,-0.13743879,0.00029752628,-0.081707984,-0.6150981,-0.791691,-0.12646803,-0.39052,-0.17224877,-0.20347069,0.39688,0.31324244,-0.42841455,-0.1996207
30,0.2903676,-0.62963754,-0.3914289,0.20375438,-0.20356242,-0.4808969,0.20547237,-0.21358904,0.14924258,-0.44546553,-0.5114142,-0.14962178,0.15331498,-0.24388121,-0.3987423,-0.7684672,0.19887412,0.62124276,-0.45442665,-0.13743879,0.00029752628,-0.081707984,-0.6150981,-0.791691,-0.12646803,-0.39052,-0.17224877,-0.20347069,0.39688,0.31324244,-0.42841455,-0.1996207
31,-0.249901,-0.5067139,-0.28312197,0.39167595,-0.1758865,-0.5556832,0.34531537,-0.49704897,-0.33849198,0.0073518497,-0.1231198,0.3066494,-0.21226516,-0.58859116,-0.46118248,-0.44071758,0.3825452,0.5130245,-0.51762503,0.3400458,-0.15993844,-0.20993987,-0.12952872,-0.57219446,0.33327895,-0.73661953,-0.3280699,-0.3087519,0.08570658,-0.17651872,-0.27115357,-0.18686254
32,-0.6287041,-0.20178159,0.26293585,0.5901433,0.76886654,-0.6330933,0.37051716,0.2926393,-0.13991931,0.15833841,0.14129306,0.038578294,-0.45243818,0.1836303,0.13355023,-0.0461195,0.50713307,0.063639015,0.10195017,0.47849667,-0.12386453,-0.4815187,0.14634608,-0.32667354,-0.16841197,-0.7172918,0.25990722,-0.49002212,0.20298344,0.06480094,-0.5312484,0.27926537
33,0.1046155,-0.48996904,-0.46549296,0.059272382,-0.22714883,-0.43759027,0.36653644,-0.54151076,0.13659011,-0.5911577,-0.6252264,0.0811019,0.19378223,-0.5707553,-0.57176024,-0.11070115,0.48213235,0.5629786,-0.3937753,-0.35177797,-0.15527919,-0.30005997,-0.48948705,-0.35507286,0.18060352,-0.42879087,-0.17898566,-0.2926832,0.4241989,0.35926884,-0.3459311,0.07411638
34,0.1046155,-0.48996904,-0.46549296,0.059272382,-0.22714883,-0.43759027,0.36653644,-0.54151076,0.13659011,-0.5911577,-0.6252264,0.0811019,0.19378223,-0.5707553,-0.57176024,-0.11070115,0.48213235,0.5629786,-0.3937753,-0.35177797,-0.15527919,-0.30005997,-0.48948705,-0.35507286,0.18060352,-0.42879087,-0.17898566,-0.2926832,0.4241989,0.35926884,-0.3459311,0.07411638
35,-0.39546332,0.2823189,0.65280426,0.12239427,0.14978743,0.14201891,-0.03469362,0.4054668,-0.19607294,-0.6862768,-0.3624983,-0.7914814,0.547604,0.12626594,-0.47052485,-0.16531894,0.25942007,-0.3587945,-0.42731133,-0.112679936,-0.34680536,0.3181288,-0.34919718,0.17249426,-0.16511862,-0.12758562,-0.7904735,-0.010278057,0.08673214,-0.46878144,-0.3638565,0.36327982
36,0.2718754,-0.6418533,0.19487621,-0.18933196,0.027859,-0.42217135,0.3138426,0.61551285,-0.00632385,0.80117667,0.4335466,0.38179567,0.34094182,-0.13225085,0.21284434,-0.41369027,-0.43318164,0.26581466,0.4588585,0.2972697,0.07603161,0.0012478082,-0.5352545,-0.36485144,-0.35161245,-0.19127293,-0.20639287,-0.093883485,0.2627451,0.22070108,-0.772803,-0.22106162
37,0.21481913,-0.28864637,0.68470865,-0.3732771,-0.31638858,-0.4252324,0.4339102,0.35684595,-0.45599285,0.73538506,0.35179862,0.6469384,0.562669,-0.4189594,0.37444153,-0.025251184,-0.43691215,0.2572328,0.42590988,0.09618402,0.1617339,-0.2857887,0.06985244,-0.15674454,-0.32965994,-0.42247197,-0.24318604,0.2700652,0.20894009,-0.32204646,-0.38809094,-0.27204475
