r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0016800428193615704
0.55,0.0478354010021858
0.6500000000000001,0.45710088092937484
0.75,1.4202678784606073
0.8500000000000001,0.3437088570160038
0.95,0.05950981589955755
1.05,0.008825367789870782
1.1500000000000001,0.007134306596245427
1.25,0.005515916584527909
1.35,0.04401712186727314
1.4500000000000002,0.9736089856608316
1.55,3.1931893808649354
1.6500000000000001,1.863281340813459
1.75,9.211069688851817
1.85,2.600397028863691
1.9500000000000002,0.8885299122923634
2.05,1.2010047445305094
2.1500000000000004,1.6505229496259777
2.25,2.034025601343961
2.3500000000000005,2.2516136169923033
2.45,2.340223797040964
2.55,2.3230701978619352
2.6500000000000004,2.230105585020385
2.75,2.1240117678851433
2.8500000000000005,2.1121209785803687
2.95,2.112534586921244
3.05,2.229825702447659
3.1500000000000004,2.2336980732664964
3.25,2.2374548618985175
3.3500000000000005,2.276883476389316
3.45,2.3440560833758486
3.55,2.4226168796941194
3.6500000000000004,2.497624922658523
3.75,2.537324854565051
3.8500000000000005,2.574633119252922
3.95,2.5954242039049666
4.050000000000001,2.624558744152769
4.15,2.6481512398665616
4.25,2.6140758442229064
4.35,2.512290085599042
4.45,2.3485728560842873
4.550000000000001,2.239787195493321
4.65,2.188553844331558
4.75,2.1888554683893684
4.8500000000000005,2.205390084147625
4.95,2.097470979041622
5.050000000000001,2.066320056259183
5.15,2.0825811738966915
5.25,2.1122408976794937
5.3500000000000005,2.155310629984268
5.45,2.178901620164926
5.550000000000001,2.2243776745982364
5.65,2.264741244515737
5.75,2.299012464873599
5.8500000000000005,2.3029934184378544
5.95,2.2983579436987753
6.050000000000001,2.2938697632373586
6.15,2.277468844332193
6.25,2.250660024607721
6.3500000000000005,2.2349947009480635
6.45,2.224059583616787
6.550000000000001,2.2144929973061562
6.65,2.2141670396645448
6.75,2.209065653712372
6.8500000000000005,2.193962681376925
6.95,2.1765762268831184
7.050000000000001,2.1619600218901778
7.15,2.1619580863678163
7.25,2.154505402008655
7.3500000000000005,2.150720424882031
7.45,2.1416019116471565
7.550000000000001,2.1311188798016394
7.65,2.1315232259262955
7.75,2.1316884822427995
7.8500000000000005,2.1267979874131404
7.95,2.1212395280371776
