Frame,Time_fs,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
4000,2000.0,0.0,0.0,99.9999985020213,0.0,0.003128880710128288
4001,2000.5,0.0,0.0,99.99999850335553,0.0,0.003126160092281118
4002,2001.0,0.0,0.0,99.99999850446383,0.0,0.0031237023519369318
4003,2001.5,0.0,0.0,99.9999985054153,0.0,0.0031214335386733944
4004,2002.0,0.0,0.0,99.99999850627106,0.0,0.0031192910455940153
4005,2002.5,0.0,0.0,99.99999850708268,0.0,0.003117216677053102
4006,2003.0,0.0,0.0,99.99999885564422,0.0,0.0026978750636917695
4007,2003.5,0.0,0.0,99.99999816372562,0.0,0.005591631600792376
4008,2004.0,0.0,0.0,99.99999814046652,0.0,0.005623331179747893
4009,2004.5,0.0,0.0,99.99999811840513,0.0,0.005652965662117831
4010,2005.0,0.0,0.0,99.99999809733848,0.0,0.005680895930814274
4011,2005.5,0.0,0.0,99.99999807688963,0.0,0.0057077025894210955
4012,2006.0,0.0,0.0,99.9999980566228,0.0,0.005734021036317412
4013,2006.5,0.0,0.0,99.99999803610528,0.0,0.005760453191143642
4014,2007.0,0.0,0.0,99.99999801487635,0.0,0.005787602350516478
4015,2007.5,0.0,0.0,99.99999799267066,0.0,0.005815786141631493
4016,2008.0,0.0,0.0,99.99999796944229,0.0,0.005845017961266093
4017,2008.5,0.0,0.0,99.99999794518763,0.0,0.005875243759952107
4018,2009.0,0.0,0.0,99.99999792024227,0.0,0.0059059851919898345
4019,2009.5,0.0,0.0,99.99999879765248,0.0,0.0030799866383552123
4020,2010.0,0.0,0.0,99.99999879772756,0.0,0.0030798488782725177
4021,2010.5,0.0,0.0,99.99999832393792,0.0,0.003984728254416872
4022,2011.0,0.0,0.0,99.99999840129796,0.0,0.0039075506962520665
4023,2011.5,0.0,0.0,99.99999840432768,0.0,0.0039075873770792555
4024,2012.0,0.0,0.0,99.99999811354927,0.0,0.0054758055118904045
4025,2012.5,0.0,0.0,99.99999813938351,0.0,0.005441905456409507
4026,2013.0,0.0,0.0,99.99999816347443,0.0,0.005409941928601215
4027,2013.5,0.0,0.0,99.99999784717177,0.0,0.005505388180764934
4028,2014.0,0.0,0.0,99.99999785482179,0.0,0.0055006185406434845
4029,2014.5,0.0,0.0,99.99999786241251,0.0,0.0054958406727698235
4030,2015.0,0.0,0.0,99.99999814614449,0.0,0.005071831823792077
4031,2015.5,0.0,0.0,99.99999815041433,0.0,0.00507312139446399
4032,2016.0,0.0,0.0,99.99999815602769,0.0,0.005072862245151497
4033,2016.5,0.0,0.0,99.99999816327814,0.0,0.005070753773383862
4034,2017.0,0.0,0.0,99.99999787274464,0.0,0.005642809144880307
4035,2017.5,0.0,0.0,99.99999787395858,0.0,0.005646746646947428
4036,2018.0,0.0,0.0,99.99999787778275,0.0,0.005647601529582935
4037,2018.5,0.0,0.0,99.99999788464912,0.0,0.005644611767565248
4038,2019.0,0.0,0.0,99.99999789457752,0.0,0.005637581334865178
4039,2019.5,0.0,0.0,99.99999790714145,0.0,0.005626876465118
4040,2020.0,0.0,0.0,99.99999892760046,0.0,0.002581566952753662
4041,2020.5,0.0,0.0,99.99999797506274,0.0,0.0036688462458972495
4042,2021.0,0.0,0.0,99.99999801253678,0.0,0.0036308019684157073
4043,2021.5,0.0,0.0,99.99999804899011,0.0,0.003594153536949868
4044,2022.0,0.0,0.0,99.9999980835239,0.0,0.003559785990747605
4045,2022.5,0.0,0.0,99.99999833933198,0.0,0.0035410915286305704
4046,2023.0,0.0,0.0,99.99999797235648,0.0,0.0041519115428291795
4047,2023.5,0.0,0.0,99.99999796723458,0.0,0.004158713281684176
4048,2024.0,0.0,0.0,99.99999767536906,0.0,0.004313631367970751
4049,2024.5,0.0,0.0,99.99999769598233,0.0,0.004277871007719015
4050,2025.0,0.0,0.0,99.99999770829072,0.0,0.004262831956906314
4051,2025.5,0.0,0.0,99.99999772391651,0.0,0.004243812056444673
4052,2026.0,0.0,0.0,99.999997744235,0.0,0.004219185251762504
4053,2026.5,0.0,0.0,99.99999760744136,0.0,0.0045991133203119655
4054,2027.0,0.0,0.0,99.99999760223561,0.0,0.004605486475521941
4055,2027.5,0.0,0.0,99.99999759748297,0.0,0.004611319778679294
4056,2028.0,0.0,0.0,99.9999988023994,0.0,0.003031307045381527
4057,2028.5,0.0,0.0,99.99999855899148,0.0,0.0035788299161850245
