r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.0
0.95,0.0
1.05,0.0
1.1500000000000001,0.003019152305064098
1.25,0.10029986255699543
1.35,0.5071823845147012
1.4500000000000002,1.5216428893755645
1.55,0.425874052708996
1.6500000000000001,0.023099010300934617
1.75,0.01955671309443561
1.85,0.02391614110465129
1.9500000000000002,0.024676260276399957
2.05,0.08147176209056596
2.1500000000000004,0.45348516707621767
2.25,2.824556756957143
2.3500000000000005,0.48279067698178607
2.45,0.6054931324561228
2.55,1.8881889949404624
2.6500000000000004,1.8738862120970219
2.75,1.8373612765086282
2.8500000000000005,2.130860594141342
2.95,2.63210127280507
3.05,2.437653712817835
3.1500000000000004,2.1106964888598427
3.25,1.8296134427914592
3.3500000000000005,1.616255165247501
3.45,1.4578312366369228
3.55,1.341609527977581
3.6500000000000004,1.5203319888472235
3.75,1.5859161565806028
3.8500000000000005,1.4620393983477857
3.95,1.556250017030201
4.050000000000001,1.705152775584042
4.15,1.560095458447237
4.25,1.595639439539004
4.35,1.6049916765211154
4.45,1.439152452523918
4.550000000000001,1.5871989192372562
4.65,1.7316569883050885
4.75,1.6664585823766018
4.8500000000000005,1.6780999781995833
4.95,1.5487743820293323
5.050000000000001,1.4442055562046259
5.15,1.415574337531329
5.25,1.5146312130286779
5.3500000000000005,1.4858805931731536
5.45,1.4496311389015908
5.550000000000001,1.5310867244313744
5.65,1.427681025591918
5.75,1.280422492577684
5.8500000000000005,1.3938878558966918
5.95,1.4087262105308416
6.050000000000001,1.4369111614473957
6.15,1.4472784222618902
6.25,1.4607748645116143
6.3500000000000005,1.449662526679575
6.45,1.4901186675185942
6.550000000000001,1.454668475746441
6.65,1.3164439801253223
6.75,1.3121673674185315
6.8500000000000005,1.2585207857755718
6.95,1.275923868136007
7.050000000000001,1.3223070082982156
7.15,1.2619323218420149
7.25,1.3735901222545428
7.3500000000000005,1.3153109078933334
7.45,1.1701699070995593
7.550000000000001,1.0509960681484793
7.65,0.9506613697651912
7.75,0.984604190387971
7.8500000000000005,0.92569354399496
7.95,0.892491474368426
