1.0000002,0.38005495,0.38992366,0.38992366,0.38992366,0.4850272,0.025554847,0.025554847,0.27146357,0.09036268,0.47362092,0.456756,0.10409677,0.35635456,0.36863673,0.35729262,0.5443992,0.47309434,0.47309434,0.35485524,0.35485524,0.35485524,0.35485524,0.35485524,0.276569,0.276569,0.276569,0.24152386,0.24152386,0.328503,0.20603178,0.18742692,0.26445445,0.22852376,0.36049628,0.1979043,0.1979043,0.1979043,0.3006983,0.5334854,0.43124133,0.43124133,0.33885494,0.26392683,0.46298978,0.46298978,0.46298978,0.46298978,0.36653543,0.36653543,0.2819619
0.38005495,1.0000001,0.2821955,0.2821955,0.2821955,0.16298018,0.13053818,0.13053818,0.0055439947,0.1469993,0.062161766,0.16900411,-0.14768223,0.037242256,0.33326918,0.1818489,0.27561378,0.57610244,0.57610244,0.05735036,0.05735036,0.05735036,0.05735036,0.05735036,0.5539743,0.5539743,0.5539743,0.29512385,0.29512385,0.13440001,0.3088338,0.29419383,0.1804453,0.22591496,0.22600529,0.31907,0.31907,0.31907,0.056151573,0.1647654,0.272947,0.272947,0.32126966,0.44490075,0.35877046,0.35877046,0.35877046,0.35877046,0.68421006,0.68421006,0.17714654
0.38992366,0.2821955,0.9999998,0.9999998,0.9999998,0.289414,0.2180494,0.2180494,0.31398618,0.14058611,0.017044108,0.6203458,0.2498161,0.4716891,0.57392234,0.0118051525,0.20691551,0.20142418,0.20142418,0.18696554,0.18696554,0.18696554,0.18696554,0.18696554,0.36436006,0.36436006,0.36436006,0.46869808,0.46869808,0.38669425,0.42058688,0.38864797,0.6139941,0.60855514,0.48931307,0.6777695,0.6777695,0.6777695,0.6070648,0.15670416,0.13421345,0.13421345,0.36656266,0.4376098,0.3497175,0.3497175,0.3497175,0.3497175,0.47839782,0.47839782,0.59784824
0.38992366,0.2821955,0.9999998,0.9999998,0.9999998,0.289414,0.2180494,0.2180494,0.31398618,0.14058611,0.017044108,0.6203458,0.2498161,0.4716891,0.57392234,0.0118051525,0.20691551,0.20142418,0.20142418,0.18696554,0.18696554,0.18696554,0.18696554,0.18696554,0.36436006,0.36436006,0.36436006,0.46869808,0.46869808,0.38669425,0.42058688,0.38864797,0.6139941,0.60855514,0.48931307,0.6777695,0.6777695,0.6777695,0.6070648,0.15670416,0.13421345,0.13421345,0.36656266,0.4376098,0.3497175,0.3497175,0.3497175,0.3497175,0.47839782,0.47839782,0.59784824
0.38992366,0.2821955,0.9999998,0.9999998,0.9999998,0.289414,0.2180494,0.2180494,0.31398618,0.14058611,0.017044108,0.6203458,0.2498161,0.4716891,0.57392234,0.0118051525,0.20691551,0.20142418,0.20142418,0.18696554,0.18696554,0.18696554,0.18696554,0.18696554,0.36436006,0.36436006,0.36436006,0.46869808,0.46869808,0.38669425,0.42058688,0.38864797,0.6139941,0.60855514,0.48931307,0.6777695,0.6777695,0.6777695,0.6070648,0.15670416,0.13421345,0.13421345,0.36656266,0.4376098,0.3497175,0.3497175,0.3497175,0.3497175,0.47839782,0.47839782,0.59784824
0.4850272,0.16298018,0.289414,0.289414,0.289414,0.99999994,0.3558644,0.3558644,0.24896082,0.08286087,0.2857847,0.23446102,0.05452197,0.21971893,0.2670641,0.07524966,0.30546567,0.4313368,0.4313368,0.25355127,0.25355127,0.25355127,0.25355127,0.25355127,0.35684404,0.35684404,0.35684404,0.35968867,0.35968867,0.3727437,0.27360204,0.07823522,0.27247643,0.30307376,0.3659643,0.3046795,0.3046795,0.3046795,0.5412745,0.08598685,0.18105094,0.18105094,0.034622118,0.30184668,0.09226075,0.09226075,0.09226075,0.09226075,0.018117521,0.018117521,0.13534613
0.025554847,0.13053818,0.2180494,0.2180494,0.2180494,0.3558644,0.99999994,0.99999994,0.37950507,0.3482708,0.102785334,0.20768914,0.038141966,0.15687773,0.32006046,-0.035069577,0.2045227,0.2378143,0.2378143,0.086165495,0.086165495,0.086165495,0.086165495,0.086165495,0.009588011,0.009588011,0.009588011,0.3220104,0.3220104,0.2803099,0.16440696,0.19254321,0.23199229,0.6323028,0.33557007,0.6928405,0.6928405,0.6928405,0.4500388,-0.09418694,0.22755271,0.22755271,7.438427e-05,0.12209906,0.040926926,0.040926926,0.040926926,0.040926926,0.16719384,0.16719384,0.19831507
0.025554847,0.13053818,0.2180494,0.2180494,0.2180494,0.3558644,0.99999994,0.99999994,0.37950507,0.3482708,0.102785334,0.20768914,0.038141966,0.15687773,0.32006046,-0.035069577,0.2045227,0.2378143,0.2378143,0.086165495,0.086165495,0.086165495,0.086165495,0.086165495,0.009588011,0.009588011,0.009588011,0.3220104,0.3220104,0.2803099,0.16440696,0.19254321,0.23199229,0.6323028,0.33557007,0.6928405,0.6928405,0.6928405,0.4500388,-0.09418694,0.22755271,0.22755271,7.438427e-05,0.12209906,0.040926926,0.040926926,0.040926926,0.040926926,0.16719384,0.16719384,0.19831507
0.27146357,0.0055439947,0.31398618,0.31398618,0.31398618,0.24896082,0.37950507,0.37950507,1.0000001,0.20930474,0.27372816,0.2841284,0.48958352,0.5460766,0.40194964,0.25634745,0.17034903,4.5238063e-05,4.5238063e-05,-0.03608117,-0.03608117,-0.03608117,-0.03608117,-0.03608117,-0.06634548,-0.06634548,-0.06634548,0.14806588,0.14806588,0.27128464,0.008768473,0.15444764,0.18395843,0.27601865,0.5178367,0.21245669,0.21245669,0.21245669,0.42234132,0.20950693,0.5843379,0.5843379,0.27748203,0.21560588,0.41269207,0.41269207,0.41269207,0.41269207,0.060333844,0.060333844,0.2040113
0.09036268,0.1469993,0.14058611,0.14058611,0.14058611,0.08286087,0.3482708,0.3482708,0.20930474,0.99999994,-0.011877266,0.31499863,-0.010335003,0.100585274,0.17344122,-0.011686917,0.1796089,0.24661256,0.24661256,-0.18703493,-0.18703493,-0.18703493,-0.18703493,-0.18703493,-0.032530077,-0.032530077,-0.032530077,0.14289169,0.14289169,-0.06735606,0.051165313,0.01642805,-0.102437735,0.68263036,0.31486505,0.53778917,0.53778917,0.53778917,0.23588972,0.10321387,0.24095492,0.24095492,0.31920803,-0.08765726,-0.027670495,-0.027670495,-0.027670495,-0.027670495,0.22590888,0.22590888,0.31562984
