lag_time_fs,property_acf
0.0,1.0
0.5,0.9983292120564058
1.0,0.996717137880209
1.5,0.9950973807924782
2.0,0.9934697724518649
2.5,0.991901741125658
3.0,0.9905290217832499
3.5,0.989149599891496
4.0,0.9877634262406526
4.5,0.9863704511380673
5.0,0.9849706244022407
5.5,0.9834954115874538
6.0,0.9820129067691885
6.5,0.9805918788713007
7.0,0.9791637919138954
7.5,0.977728593166413
8.0,0.9762862293717931
8.5,0.974836646739886
9.0,0.9733797909407665
9.5,0.9719854687718318
10.0,0.970584115422328
10.5,0.9691756775733745
11.0,0.9677601013656202
11.5,0.9664079040225829
12.0,0.9651220374955783
12.5,0.9638297872340426
13.0,0.96253110558123
13.5,0.9612972202423379
14.0,0.9600571632725974
14.5,0.9587392550143267
15.0,0.9574147217235188
15.5,0.9560835133189345
16.0,0.9547455792132804
16.5,0.9534008683068017
17.0,0.9521218715995647
17.5,0.9508363636363636
18.0,0.9495442945679913
18.5,0.9482456140350877
19.0,0.9469402711615976
19.5,0.9456282145481264
20.0,0.9443093922651934
20.5,0.9429837518463811
21.0,0.9416512402813773
21.5,0.9403118040089087
22.0,0.9389653889095646
22.5,0.9376119402985075
23.0,0.9362514029180696
23.5,0.9350337584396099
24.0,0.9338097028958255
24.5,0.9326546003016591
25.0,0.9315689981096408
25.5,0.9304018195602729
26.0,0.9292284302546561
26.5,0.9280487804878049
27.0,0.926862820022927
27.5,0.9257471264367816
28.0,0.9247022666154437
28.5,0.923728813559322
29.0,0.9227500965623793
29.5,0.9217660728117738
30.0,0.9208543689320389
30.5,0.9199376947040498
31.0,0.9190160093713393
31.5,0.9180956855375461
32.0,0.9172489597236398
32.5,0.9163977013303944
33.0,0.9156141458793812
33.5,0.9149054064751049
34.0,0.9141927290046039
34.5,0.9133964817320703
35.0,0.912595785440613
35.5,0.911870647562635
36.0,0.9111414352223471
36.5,0.91040811398213
37.0,0.9096925187636188
37.5,0.9088923052026863
38.0,0.9080879370487548
38.5,0.907360715738105
39.0,0.9066296990948381
39.5,0.905894857329736
40.0,0.9051561603410115
40.5,0.9044135777101997
41.0,0.903831891223733
41.5,0.9032471288110386
42.0,0.9026592660094441
42.5,0.9020682780961874
43.0,0.9014741400849504
43.5,0.9008851035404142
44.0,0.9002930096274592
44.5,0.8996978344804432
45.0,0.899099553984684
45.5,0.8984981437732028
46.0,0.897893579223416
46.5,0.8972858354537744
47.0,0.8966748873203504
47.5,0.8960607094133697
48.0,0.895443276053689
48.5,0.8948225612892166
49.0,0.8942844864632574
49.5,0.8937435367114788
