Step,Time_fs,Kinetic_au,Temperature_K,Potential_au,Conserved_au
93,46.5,1.86447955,478.07988092,-3466.503957684,-3464.118945911
94,47.0,1.788619534,458.628261186,-3466.442282581,-3464.116657236
95,47.5,1.75497946,450.002453178,-3466.402555957,-3464.105034295
96,48.0,1.813948291,465.122925748,-3466.489577132,-3464.119797583
97,48.5,1.837159408,471.074596187,-3466.524498299,-3464.116895766
98,49.0,1.822705896,467.368503784,-3466.513142624,-3464.112783802
99,49.5,1.818471843,466.282830538,-3466.514997983,-3464.110728131
100,50.0,1.847370741,473.692931639,-3466.559732024,-3464.113664707
101,50.5,1.888569023,484.256774803,-3466.609359474,-3464.118924384
102,51.0,1.867188372,478.7744627,-3466.599616797,-3464.119896199
103,51.5,1.821573788,467.078214802,-3466.55174717,-3464.108921983
104,52.0,1.852270002,474.949173992,-3466.601918708,-3464.11852287
105,52.5,1.878905596,481.778930503,-3466.646943643,-3464.12530961
106,53.0,1.823144324,467.480923195,-3466.582421657,-3464.11848306
107,53.5,1.758531731,450.913307596,-3466.508912136,-3464.107632576
108,54.0,1.793722756,459.936801945,-3466.566652075,-3464.114427859
109,54.5,1.882038814,482.582333667,-3466.671097655,-3464.123807948
110,55.0,1.885043436,483.352762801,-3466.683208157,-3464.121879783
111,55.5,1.836822342,470.988167629,-3466.635254387,-3464.110439409
112,56.0,1.839498081,471.674266148,-3466.656062341,-3464.116701753
113,56.5,1.858372724,476.51400133,-3466.683380557,-3464.11725906
114,57.0,1.843743118,472.762755929,-3466.68478613,-3464.115495907
115,57.5,1.818490136,466.287521222,-3466.677297203,-3464.115356227
116,58.0,1.793683145,459.926645083,-3466.662430039,-3464.117329934
117,58.5,1.734380486,444.72057444,-3466.616840833,-3464.11974965
118,59.0,1.668681143,427.874299841,-3466.540283736,-3464.108759846
119,59.5,1.708190953,438.005194356,-3466.5867624,-3464.114089139
120,60.0,1.805669152,463.000032956,-3466.707231977,-3464.121471987
121,60.5,1.863744397,477.891376962,-3466.770493407,-3464.12034048
122,61.0,1.869858155,479.459034081,-3466.777828857,-3464.119583777
123,61.5,1.847621418,473.757208964,-3466.750899393,-3464.115442685
124,62.0,1.857743832,476.352744175,-3466.768160531,-3464.109171463
125,62.5,1.945987614,498.979743161,-3466.886665231,-3464.121281347
126,63.0,2.011349272,515.739430006,-3466.959451386,-3464.125354458
127,63.5,1.951735979,500.453708012,-3466.913692354,-3464.123044572
128,64.0,1.83626453,470.845136358,-3466.804054505,-3464.11377544
129,64.5,1.785152835,457.739348683,-3466.761366992,-3464.114636016
130,65.0,1.818517238,466.294470581,-3466.800165989,-3464.117206838
131,65.5,1.890692209,484.801190908,-3466.88197692,-3464.119117557
132,66.0,1.976176782,506.720688238,-3466.977093964,-3464.123659396
133,66.5,2.031118135,520.808456329,-3467.044810147,-3464.127933313
134,67.0,2.007643224,514.789144987,-3467.023274343,-3464.128793376
135,67.5,1.897774598,486.617219268,-3466.916805483,-3464.117560156
136,68.0,1.850411901,474.472729637,-3466.878333523,-3464.12026448
137,68.5,1.847050509,473.610819375,-3466.892130336,-3464.124756111
138,69.0,1.831666016,469.666009853,-3466.878010929,-3464.122393832
139,69.5,1.805288423,462.902408434,-3466.858207377,-3464.122832696
140,70.0,1.769056036,453.61189366,-3466.832229764,-3464.125598685
141,70.5,1.703807612,436.881241401,-3466.773455043,-3464.126484838
142,71.0,1.647874285,422.539116583,-3466.707225161,-3464.116297269
143,71.5,1.687233637,432.631431423,-3466.755943415,-3464.122672228
144,72.0,1.775929643,455.374387181,-3466.850555693,-3464.125328428
145,72.5,1.834324286,470.347629384,-3466.912942378,-3464.125142797
146,73.0,1.855198739,475.700145007,-3466.929746652,-3464.122917479
147,73.5,1.841043064,472.070422452,-3466.92197527,-3464.122178137
148,74.0,1.818838545,466.376858415,-3466.899270883,-3464.122987852
149,74.5,1.774078184,454.899645861,-3466.856526729,-3464.123037501
150,75.0,1.711797239,438.929898721,-3466.804152149,-3464.121258504
151,75.5,1.672785717,428.926772958,-3466.777354008,-3464.120822184
152,76.0,1.696244707,434.942001608,-3466.798393533,-3464.121367643
153,76.5,1.749333495,448.554745045,-3466.859786093,-3464.126318624
154,77.0,1.782714842,457.114211596,-3466.902913798,-3464.127734793
155,77.5,1.78406796,457.461170871,-3466.904098494,-3464.126117053
156,78.0,1.786865244,458.178435348,-3466.909525456,-3464.120858109
157,78.5,1.822938638,467.428182376,-3466.957309713,-3464.127847169
158,79.0,1.826175942,468.258274608,-3466.959539017,-3464.123470158
159,79.5,1.811133183,464.401090677,-3466.946897121,-3464.123609981
160,80.0,1.767599067,453.238305337,-3466.915117126,-3464.12854709
161,80.5,1.667926872,427.680893764,-3466.813469234,-3464.12511994
162,81.0,1.581297754,405.467918268,-3466.718162108,-3464.113437465
163,81.5,1.613967904,413.845023526,-3466.763823687,-3464.123217557
164,82.0,1.683548803,431.686585868,-3466.833156622,-3464.126807301
165,82.5,1.700505878,436.034628306,-3466.847861995,-3464.123306986
166,83.0,1.68041771,430.88372761,-3466.838815568,-3464.121056322
167,83.5,1.669609595,428.112368768,-3466.836083482,-3464.121376284
168,84.0,1.670458997,428.33016785,-3466.842576891,-3464.122175676
169,84.5,1.681500117,431.16127269,-3466.850075899,-3464.122739212
170,85.0,1.68556,432.202286306,-3466.85317239,-3464.122610397
171,85.5,1.684272987,431.872277271,-3466.860578932,-3464.121364009
172,86.0,1.716938997,440.248320942,-3466.897776781,-3464.121405787
173,86.5,1.784079322,457.464084333,-3466.967970714,-3464.125581942
174,87.0,1.83450295,470.393441315,-3467.028781916,-3464.127817361
175,87.5,1.8492334,474.170544681,-3467.048746282,-3464.133317366
176,88.0,1.800966132,461.794109871,-3466.995771918,-3464.124115334
177,88.5,1.803532967,462.452283913,-3466.998352474,-3464.12073126
178,89.0,1.897765538,486.614896087,-3467.111180999,-3464.128994845
179,89.5,1.987592036,509.647726663,-3467.202465276,-3464.132775768
180,90.0,1.966373922,504.20709115,-3467.186286748,-3464.128207536
181,90.5,1.888077835,484.130827165,-3467.110393173,-3464.12062248
182,91.0,1.841018882,472.064221868,-3467.071502976,-3464.120004753
183,91.5,1.836937363,471.01766065,-3467.077288303,-3464.124025805
184,92.0,1.816697662,465.827904767,-3467.072373801,-3464.123892905
185,92.5,1.782287529,457.004642261,-3467.048080763,-3464.123352647
186,93.0,1.763001149,452.059331889,-3467.013511391,-3464.12207829
187,93.5,1.736059353,445.151060473,-3466.988875015,-3464.119845641
188,94.0,1.760216133,451.345212977,-3467.005928793,-3464.119497865
189,94.5,1.814818112,465.345960524,-3467.068679639,-3464.122557798
190,95.0,1.873346413,480.35347455,-3467.138961548,-3464.124514985
191,95.5,1.907264307,489.050519664,-3467.190466854,-3464.124108072
192,96.0,1.947771999,499.437285611,-3467.23335775,-3464.122652419
193,96.5,1.993327763,511.11845119,-3467.293552637,-3464.124142586
194,97.0,2.026751813,519.688867466,-3467.350602329,-3464.132833836
195,97.5,1.966269715,504.180370938,-3467.304113865,-3464.136084065
196,98.0,1.83654719,470.917614495,-3467.166677302,-3464.115765591
197,98.5,1.859174823,476.719671171,-3467.205153445,-3464.125076498
198,99.0,1.95279703,500.725777113,-3467.326540176,-3464.136796498
199,99.5,1.954242367,501.096382832,-3467.337037502,-3464.130769743
200,100.0,1.924427966,493.451533282,-3467.301526914,-3464.121616497
201,100.5,1.933175347,495.6944901,-3467.328053972,-3464.127062992
202,101.0,1.943195333,498.263761208,-3467.349452777,-3464.13001028
203,101.5,1.889232947,484.427014753,-3467.304210854,-3464.126570812
204,102.0,1.799355265,461.381059985,-3467.222732611,-3464.123306837
205,102.5,1.703193773,436.723843987,-3467.145991662,-3464.121595651
206,103.0,1.65617222,424.666828662,-3467.097476343,-3464.121316468
207,103.5,1.649111925,422.856465697,-3467.083438063,-3464.121561846
208,104.0,1.656303596,424.700515565,-3467.099278282,-3464.122176077
209,104.5,1.675741083,429.684572068,-3467.132346249,-3464.123376371
210,105.0,1.698306651,435.470714365,-3467.166131824,-3464.124797335
211,105.5,1.721001287,441.28995156,-3467.189531735,-3464.124650881
212,106.0,1.727403083,442.931465901,-3467.20864762,-3464.123337126
213,106.5,1.73784082,445.607854576,-3467.238898728,-3464.124220879
214,107.0,1.761671855,451.718481428,-3467.277977857,-3464.127430092
215,107.5,1.759575926,451.181054319,-3467.295907084,-3464.130376029
216,108.0,1.745966142,447.691306203,-3467.281145024,-3464.125115087
217,108.5,1.732156322,444.150266156,-3467.281879667,-3464.132926453
218,109.0,1.679846709,430.737314722,-3467.230077731,-3464.126935025
219,109.5,1.644151558,421.584554943,-3467.193171429,-3464.121858359
220,110.0,1.675713393,429.677472041,-3467.237802456,-3464.126762638
221,110.5,1.730029701,443.604969407,-3467.297307445,-3464.129941658
222,111.0,1.750733148,448.913636412,-3467.322054557,-3464.126137884
223,111.5,1.760584754,451.439732611,-3467.348244651,-3464.125590862
224,112.0,1.780438285,456.530468951,-3467.379445763,-3464.128150779
225,112.5,1.768603282,453.495800673,-3467.376918368,-3464.129803086
226,113.0,1.703065227,436.690882902,-3467.320326796,-3464.128076734
227,113.5,1.646453468,422.174798211,-3467.256611453,-3464.119733155
228,114.0,1.674955648,429.483175005,-3467.290905727,-3464.125003332
229,114.5,1.749227253,448.527503008,-3467.366472568,-3464.128207252
230,115.0,1.803340997,462.403059978,-3467.419927458,-3464.126774509
231,115.5,1.833445869,470.122390315,-3467.457010827,-3464.126919995
232,116.0,1.845102978,473.111443862,-3467.476440916,-3464.127418299
233,116.5,1.832699841,469.931097893,-3467.471990064,-3464.128767585
234,117.0,1.784439211,457.556365107,-3467.429075165,-3464.130220581
235,117.5,1.71590955,439.984355685,-3467.350892167,-3464.123083542
236,118.0,1.709188105,438.260878561,-3467.346980595,-3464.122168682
237,118.5,1.800946517,461.789080193,-3467.437240515,-3464.126944537
238,119.0,1.886084581,483.619727593,-3467.53204863,-3464.12982851
239,119.5,1.917368953,491.641499053,-3467.575455482,-3464.12942561
240,120.0,1.899617726,487.089824296,-3467.561261414,-3464.128275248
241,120.5,1.839945558,471.789005925,-3467.507731698,-3464.126048478
242,121.0,1.77431278,454.959799847,-3467.456148358,-3464.1232048
243,121.5,1.75160323,449.136738183,-3467.44428273,-3464.126357817
244,122.0,1.736145558,445.173164642,-3467.435602263,-3464.129203036
245,122.5,1.702396113,436.519312359,-3467.396845508,-3464.125687937
246,123.0,1.684058612,431.817308344,-3467.378492119,-3464.122609035
247,123.5,1.719891681,441.005432358,-3467.420600215,-3464.125664102
248,124.0,1.781277225,456.745585579,-3467.482116172,-3464.127594428
249,124.5,1.812878343,464.84857518,-3467.526168159,-3464.126844756
250,125.0,1.834586624,470.414896689,-3467.554339402,-3464.125858925
251,125.5,1.845430215,473.195352383,-3467.577712862,-3464.126300648
252,126.0,1.85176537,474.819778853,-3467.588896839,-3464.129756082
253,126.5,1.79916958,461.333447414,-3467.543994244,-3464.133776343
254,127.0,1.677479603,430.130353916,-3467.42005481,-3464.125217579
255,127.5,1.594651935,408.892126118,-3467.340673103,-3464.126819412
256,128.0,1.583395335,406.005768829,-3467.325556501,-3464.123895531
257,128.5,1.639897727,420.493810357,-3467.384737567,-3464.127532301
258,129.0,1.694675753,434.539699018,-3467.458947655,-3464.131339417
259,129.5,1.702463141,436.536499255,-3467.475267327,-3464.128757429
260,130.0,1.673231572,429.041096547,-3467.450653429,-3464.127525756
261,130.5,1.616173253,414.410507547,-3467.40370995,-3464.127406691
262,131.0,1.547368048,396.767844505,-3467.343538584,-3464.125617001
263,131.5,1.501573391,385.025423324,-3467.307226378,-3464.121352781
264,132.0,1.543543336,395.78713237,-3467.358680328,-3464.127601147
265,132.5,1.634375027,419.077708969,-3467.466100744,-3464.133159285
266,133.0,1.720632807,441.195468,-3467.554183637,-3464.13493118
267,133.5,1.741890646,446.646289411,-3467.589471188,-3464.134209115
268,134.0,1.733536574,444.504182952,-3467.584066084,-3464.131064497
269,134.5,1.724008703,442.061097195,-3467.587808372,-3464.128968307
270,135.0,1.765164547,452.614058617,-3467.630143997,-3464.132702957
271,135.5,1.784716696,457.627516265,-3467.663051799,-3464.136905519
272,136.0,1.755570483,450.154000066,-3467.635562555,-3464.134769061
273,136.5,1.715027261,439.7581239,-3467.594527534,-3464.128375812
274,137.0,1.728641526,443.249020886,-3467.612442069,-3464.136937085
275,137.5,1.71627943,440.079198414,-3467.597597767,-3464.134952644
276,138.0,1.683447741,431.66067198,-3467.553809261,-3464.129785125
277,138.5,1.667636186,427.606357701,-3467.543948279,-3464.1296787
278,139.0,1.683183293,431.592863707,-3467.567929669,-3464.131709918
279,139.5,1.694793421,434.569870659,-3467.591385378,-3464.132563659
280,140.0,1.692842922,434.06973431,-3467.594446691,-3464.13235173
281,140.5,1.667189287,427.491766243,-3467.573984476,-3464.132167227
282,141.0,1.619154288,415.174888468,-3467.532257303,-3464.131679639
283,141.5,1.557280784,399.309615364,-3467.478455349,-3464.129808875
284,142.0,1.521728447,390.193475047,-3467.447008602,-3464.12661498
285,142.5,1.549035992,397.195529778,-3467.479458866,-3464.128505435
286,143.0,1.61327958,413.668527354,-3467.552125238,-3464.13148531
287,143.5,1.680300714,430.85372835,-3467.621038268,-3464.131986869
288,144.0,1.728792579,443.287753038,-3467.673868952,-3464.13219591
289,144.5,1.754135426,449.786030353,-3467.709237446,-3464.132308767
290,145.0,1.770365781,453.947731222,-3467.733911398,-3464.131455398
291,145.5,1.792884942,459.721974137,-3467.759196283,-3464.135123242
292,146.0,1.785307283,457.778951304,-3467.760698956,-3464.13133932
293,146.5,1.795425865,460.373504066,-3467.776050036,-3464.135669694
294,147.0,1.773692279,454.800694215,-3467.761754387,-3464.135774995
295,147.5,1.714102591,439.521024906,-3467.704185179,-3464.132111712
296,148.0,1.664505294,426.803551068,-3467.652701837,-3464.13000405
297,148.5,1.650503044,423.213169035,-3467.638354941,-3464.12995998
298,149.0,1.671745636,428.660080943,-3467.658540634,-3464.132019648
299,149.5,1.686514193,432.446955337,-3467.679886083,-3464.133389547
300,150.0,1.671850973,428.687090726,-3467.67618511,-3464.133255362
301,150.5,1.635246932,419.301278244,-3467.645298323,-3464.132441856
302,151.0,1.578410037,404.727465353,-3467.598005186,-3464.131909843
303,151.5,1.528992852,392.056175038,-3467.545589042,-3464.131277483
304,152.0,1.482276658,380.07745812,-3467.506237527,-3464.128778099
305,152.5,1.500278268,384.693334822,-3467.520389968,-3464.12792945
306,153.0,1.56576904,401.486128658,-3467.597010746,-3464.13288816
307,153.5,1.634239627,419.042990477,-3467.671484257,-3464.134557711
308,154.0,1.676536864,429.88862205,-3467.71716573,-3464.13238487
309,154.5,1.70734743,437.788902652,-3467.749697706,-3464.136360336
310,155.0,1.678534062,430.400732893,-3467.723178519,-3464.137259241
311,155.5,1.596163137,409.279620531,-3467.642510439,-3464.128226135
312,156.0,1.557251305,399.302056572,-3467.619649892,-3464.13130545
313,156.5,1.560954754,400.251674942,-3467.631705713,-3464.132935764
314,157.0,1.561458486,400.380839454,-3467.639298166,-3464.1318419
315,157.5,1.567569569,401.947810596,-3467.647651157,-3464.131666899
316,158.0,1.569035462,402.323686956,-3467.654944816,-3464.132240307
317,158.5,1.562879157,400.745120116,-3467.651618566,-3464.132357544
318,159.0,1.53823856,394.426909939,-3467.637256029,-3464.131352126
319,159.5,1.52577515,391.231109068,-3467.629678099,-3464.129381593
320,160.0,1.552896763,398.185488034,-3467.659022196,-3464.128572701
321,160.5,1.616172226,414.41024406,-3467.735887366,-3464.131752832
322,161.0,1.690003849,433.34175417,-3467.81894838,-3464.136225949
323,161.5,1.702290026,436.49211019,-3467.844739776,-3464.139096174
324,162.0,1.636241654,419.556339555,-3467.779720403,-3464.137173499
325,162.5,1.532660066,392.996502285,-3467.670505139,-3464.12758938
326,163.0,1.526728839,391.475648867,-3467.656497912,-3464.125304034
327,163.5,1.629128389,417.732394299,-3467.768714806,-3464.134389814
328,164.0,1.743732074,447.118458587,-3467.88134793,-3464.139627882
329,164.5,1.759316563,451.114549837,-3467.910475016,-3464.137631482
330,165.0,1.734351968,444.713261991,-3467.892209213,-3464.132306446
331,165.5,1.718559296,440.663789425,-3467.882783956,-3464.137727184
332,166.0,1.655787701,424.568232352,-3467.824105267,-3464.133947634
333,166.5,1.594808674,408.932316315,-3467.752414607,-3464.129771941
334,167.0,1.560440703,400.119864909,-3467.72292393,-3464.130038845
335,167.5,1.571647445,402.993437613,-3467.733591666,-3464.131452619
336,168.0,1.598273974,409.82086989,-3467.76098273,-3464.132305806
337,168.5,1.621530599,415.784209542,-3467.788088257,-3464.132919238
338,169.0,1.632225988,418.526663914,-3467.803764154,-3464.133269404
339,169.5,1.626853729,417.14913791,-3467.802707596,-3464.133403052
340,170.0,1.603885981,411.259870706,-3467.784765428,-3464.133592731
341,170.5,1.577324288,404.449063486,-3467.753035713,-3464.132849604
342,171.0,1.547033455,396.682050013,-3467.726243762,-3464.130711389
343,171.5,1.557502473,399.366459615,-3467.7403655,-3464.130013716
344,172.0,1.605216253,411.600971995,-3467.801374436,-3464.134114167
345,172.5,1.656694673,424.800793482,-3467.858704465,-3464.13411611
346,173.0,1.703730672,436.861512738,-3467.904272569,-3464.133399404
347,173.5,1.724369239,442.15354401,-3467.941449376,-3464.136411062
348,174.0,1.735009974,444.881984321,-3467.945391209,-3464.132083123
349,174.5,1.753163855,449.536905522,-3467.970406117,-3464.133938179
350,175.0,1.773897435,454.853299088,-3467.99468819,-3464.137313114
351,175.5,1.738100116,445.674341953,-3467.961024602,-3464.134643288
352,176.0,1.675588556,429.645461802,-3467.898218541,-3464.132146966
353,176.5,1.625100713,416.699639037,-3467.845482692,-3464.13161315
354,177.0,1.591963934,408.202883385,-3467.814856391,-3464.132641006
355,177.5,1.561560221,400.406925553,-3467.797079271,-3464.132151991
356,178.0,1.555861448,398.945676765,-3467.798914533,-3464.13125268
357,178.5,1.579149635,404.91710913,-3467.829528366,-3464.13167796
358,179.0,1.624947304,416.660302743,-3467.880570052,-3464.132557318
359,179.5,1.675744045,429.685331654,-3467.934512076,-3464.134060044
360,180.0,1.711371379,438.820702166,-3467.976892834,-3464.132601489
361,180.5,1.750431575,448.836308709,-3468.024650386,-3464.133256397
362,181.0,1.776553903,455.534456402,-3468.064913106,-3464.136046039
363,181.5,1.761160773,451.587432364,-3468.059284565,-3464.136322651
364,182.0,1.691744469,433.788074808,-3468.001365646,-3464.136289609
365,182.5,1.583414315,406.010635721,-3467.897412961,-3464.136009021
366,183.0,1.462471808,374.999204501,-3467.766496189,-3464.131529897
367,183.5,1.401255642,359.302482408,-3467.695856946,-3464.124646976
368,184.0,1.445908692,370.752178858,-3467.763263938,-3464.133873607
369,184.5,1.526358953,391.380804729,-3467.854147124,-3464.136572653
370,185.0,1.568380905,402.155848934,-3467.905107272,-3464.135259307
371,185.5,1.583211338,405.958589431,-3467.924573177,-3464.133716335
372,186.0,1.587087599,406.952519521,-3467.932939839,-3464.132714656
373,186.5,1.595924263,409.218369768,-3467.945398157,-3464.132069021
374,187.0,1.617216844,414.678099468,-3467.970651415,-3464.132100479
375,187.5,1.653759985,424.048296296,-3468.005759872,-3464.133650997
376,188.0,1.671032649,428.477260481,-3468.027518964,-3464.13564922
377,188.5,1.657895365,425.108668282,-3468.011242608,-3464.134464466
378,189.0,1.620807991,415.598922307,-3467.976216107,-3464.131753246
379,189.5,1.585762657,406.61278504,-3467.955379212,-3464.133526872
380,190.0,1.558750853,399.686562661,-3467.932676008,-3464.133452356
381,190.5,1.532142672,392.863834984,-3467.907656304,-3464.131804069
382,191.0,1.521257691,390.072766454,-3467.902683471,-3464.131430145
383,191.5,1.538187846,394.413906153,-3467.923883271,-3464.13360542
384,192.0,1.560557895,400.149914537,-3467.946027869,-3464.135215855
385,192.5,1.574112804,403.625591988,-3467.962041682,-3464.130398053
386,193.0,1.638974117,420.256983095,-3468.030691329,-3464.134835475
387,193.5,1.695582022,434.772079633,-3468.0989219,-3464.139159324
388,194.0,1.701289966,436.235680035,-3468.098137288,-3464.135926094
389,194.5,1.653864719,424.075151703,-3468.062609829,-3464.133501045
390,195.0,1.618280927,414.950946017,-3468.026761863,-3464.133737149
391,195.5,1.576743674,404.300185429,-3467.992042624,-3464.133378149
392,196.0,1.549841778,397.402145049,-3467.961722669,-3464.133132825
393,196.5,1.520179225,389.796231927,-3467.939303284,-3464.133339178
394,197.0,1.506494904,386.287371469,-3467.924097699,-3464.133202571
395,197.5,1.501742789,385.068859382,-3467.922178297,-3464.131733814
396,198.0,1.52211114,390.291603086,-3467.947982873,-3464.133835863
397,198.5,1.548761535,397.125155138,-3467.972910314,-3464.135348589
398,199.0,1.547432074,396.784261693,-3467.969484508,-3464.134603938
399,199.5,1.518939985,389.47847248,-3467.943565108,-3464.133217994
400,200.0,1.481965876,379.997769234,-3467.915007233,-3464.131951365
401,200.5,1.463805248,375.341118006,-3467.902280832,-3464.132132923
402,201.0,1.45583148,373.296526965,-3467.904206621,-3464.134014393
403,201.5,1.458078092,373.872591295,-3467.903873595,-3464.132572506
404,202.0,1.478040887,378.991344398,-3467.93302335,-3464.130153127
405,202.5,1.545137556,396.195913663,-3468.012922179,-3464.136534785
406,203.0,1.588571332,407.332970299,-3468.06251765,-3464.136649434
407,203.5,1.586541557,406.812506219,-3468.066144749,-3464.134697051
