Time_ps,HBonds_per_Interfacial_Water,N_Interfacial_Water
2.0,1.0,1
2.0005,1.0,1
2.001,1.0,1
2.0015,1.0,1
2.002,1.0,1
2.0025,1.0,1
2.003,1.0,1
2.0035,1.0,1
2.004,1.0,1
2.0045,1.0,1
2.005,1.0,1
2.0055,1.0,1
2.006,1.0,1
2.0065,1.0,1
2.007,1.0,1
2.0075,1.0,1
2.008,1.0,1
2.0085,1.0,1
2.009,1.0,1
2.0095,1.0,1
2.01,1.0,1
2.0105,1.0,1
2.011,1.0,1
2.0115,1.0,1
2.012,1.7,50
2.0125,1.0,1
2.013,1.0,1
2.0135,1.0,1
2.014,1.6938775510204083,49
2.0145,1.6938775510204083,49
2.015,1.0,1
2.0155,1.0,1
2.016,1.0,1
2.0165,1.0,1
2.017,1.0,1
2.0175,1.0,1
2.018,1.0,1
2.0185,1.0,1
2.019,1.0,1
2.0195,1.0,1
2.02,1.0,1
2.0205,1.0,1
2.021,1.0,1
2.0215,1.0,1
2.022,1.0,1
2.0225,1.0,1
2.023,1.0,1
2.0235,1.0,1
2.024,1.0,1
2.0245,1.0,1
2.025,1.0,1
2.0255,1.7142857142857142,49
2.026,1.7346938775510203,49
2.0265,1.7551020408163265,49
2.027,1.7551020408163265,49
2.0275,1.7551020408163265,49
2.028,1.0,1
2.0285,1.0,1
2.029,1.0,1
2.0295,1.0,1
2.03,1.7551020408163265,49
2.0305,1.7755102040816326,49
2.031,1.7755102040816326,49
2.0315,1.7755102040816326,49
2.032,1.7755102040816326,49
2.0325,1.0,1
2.033,1.0,1
2.0335,1.0,1
2.034,1.0,1
2.0345,1.0,1
2.035,1.0,1
2.0355,1.8775510204081634,49
2.036,1.8571428571428572,49
2.0365,1.8571428571428572,49
2.037,1.0,1
2.0375,1.0,1
2.038,1.0,1
2.0385,1.0,1
2.039,1.0,1
2.0395,1.0,1
2.04,1.0,1
2.0405,1.0,1
2.041,1.0,1
2.0415,1.0,1
2.042,1.816326530612245,49
2.0425,1.0,1
2.043,1.0,1
2.0435,1.0,1
2.044,1.0,1
2.0445,1.7959183673469388,49
