Time_fs,n_hbonds,betti_0,betti_1,betti_2,euler_characteristic,PC1,PC2,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
57.5,118,1,34,0,-33,0.70990354,-1.0437213,0.0077369439071566,0.0,99.99999746113504,0.0,0.0054016198907615
58.0,118,1,34,0,-33,0.70990354,-1.0437213,0.0076703158775538,0.0,99.99999780488626,0.0,0.005724743070842
58.5,118,1,34,0,-33,-0.13913354,0.7115524,0.0076045627376425,0.0,99.99999833211504,0.0,0.0038398442158949
59.0,118,1,34,0,-33,-0.13913354,0.7115524,0.0075404442007129,0.0,99.99999707838468,0.0,0.0056482060944682
59.5,118,1,34,0,-33,-0.13913354,0.7115524,0.0074779061862678,0.0,99.9999970877986,0.0,0.0056382895365911
60.0,119,1,34,0,-33,0.4034931,0.5811159,0.0074835664924995,0.0,99.99999782338304,0.0,0.0046458753440863
60.5,119,1,34,0,-33,0.4034931,0.5811159,0.0074888836882752,0.0,99.99999819648473,0.0,0.0033886513216099
61.0,122,1,34,0,-33,1.2372642,0.6261249,0.0074612017508953,0.0,99.9999980772789,0.0,0.0034826540044581
61.5,121,1,34,0,-33,1.0684015,-0.13163333,0.00746661403855,0.0,99.99999794386969,0.0,0.0041049606576289
62.0,122,1,35,0,-34,1.0524901,-0.4078496,0.0074714518760195,0.0,99.99999586248788,0.0,0.0059602148009903
62.5,119,1,33,0,-32,-0.5944694,0.14439309,0.007475486230219,0.0,99.99999649826688,0.0,0.0058037311004853
63.0,123,1,36,0,-35,0.1599203,-0.31098306,0.007479215484865,0.0,99.99999649884678,0.0,0.0058026806235144
63.5,123,1,36,0,-35,0.1599203,-0.31098306,0.007484076433121,0.0,99.99999732048056,0.0,0.004732039899073
64.0,123,1,36,0,-35,0.1599203,-0.31098306,0.0074881516587677,0.0,99.99999541525496,0.0,0.0067477015208256
64.5,123,1,36,0,-35,0.1599203,-0.31098306,0.0074926327669446,0.0,99.99999549512307,0.0,0.0065813855161446
65.0,123,1,36,0,-35,0.1599203,-0.31098306,0.0074961119751166,0.0,99.9999961412845,0.0,0.0062385387041285
65.5,123,1,36,0,-35,0.1599203,-0.31098306,0.0075004629915426,0.0,99.99999654033957,0.0,0.0074734781366564
66.0,122,1,36,0,-35,0.38618916,-0.47493136,0.0075040583172532,0.0,99.99999560409972,0.0,0.0062788192576858
66.5,123,1,36,0,-35,0.056778237,-1.1727244,0.007507142422953,0.0,99.99999724968524,0.0,0.0052231674681665
67.0,121,1,35,0,-34,-0.45471528,-0.451769,0.0075398859969237,0.0,99.99999790898944,0.0,0.004515610632094
67.5,121,1,35,0,-34,-0.45471528,-0.451769,0.0076011491501077,0.0,99.99999674903938,0.0,0.0046683214540424
68.0,121,1,35,0,-34,-0.45471528,-0.451769,0.0077217783849603,0.0,99.99999688414523,0.0,0.0061248128768348
68.5,122,1,36,0,-35,0.2918731,0.18220621,0.0078408253500368,0.0,99.99999634630149,0.0,0.0054772021970281
69.0,120,1,35,0,-34,-0.47444132,-0.20800479,0.0079588014981273,0.0,99.99999631655984,0.0,0.0049293904748423
69.5,118,1,33,0,-32,-0.34593645,-0.27408773,0.0080462441178179,0.0,99.99999637193449,0.0,0.0046011873829791
70.0,118,1,33,0,-32,-0.34593645,-0.27408773,0.0081026528258362,0.0,99.99999658270649,0.0,0.0050934634542414
70.5,118,1,33,0,-32,-0.38863388,-0.1610104,0.0081286850993187,0.0,99.99999813271968,0.0,0.0032350736899238
71.0,119,1,34,0,-33,-0.4334558,-0.15535413,0.0081263851792919,0.0,99.99999667896076,0.0,0.0061847724779002
71.5,120,1,34,0,-33,0.12797362,-0.32293975,0.0081238893120081,0.0,99.99999629079063,0.0,0.0062728097425242
