frame_idx,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
15,-0.0896716,0.3007273,0.39301205,-0.24020715,0.38804358,-0.2599816,0.33699685,-0.2042111,-0.482215,-0.4446682,-0.031891357,0.39699724,0.027825484,0.13938466,-0.33480507,-0.0131480545,0.47895095,-0.28569654,-0.41104886,0.111375354,-0.058111597,-0.36383602,-0.40415946,0.34555,0.051479455,-0.6419383,0.0010418586,0.24333215,0.23293166,0.03757745,-0.12062593,0.21980321
16,-0.0896716,0.3007273,0.39301205,-0.24020715,0.38804358,-0.2599816,0.33699685,-0.2042111,-0.482215,-0.4446682,-0.031891357,0.39699724,0.027825484,0.13938466,-0.33480507,-0.0131480545,0.47895095,-0.28569654,-0.41104886,0.111375354,-0.058111597,-0.36383602,-0.40415946,0.34555,0.051479455,-0.6419383,0.0010418586,0.24333215,0.23293166,0.03757745,-0.12062593,0.21980321
17,-0.14326866,-0.11225646,0.47613385,0.14526828,0.32290554,0.065426014,0.37865484,-0.020773444,0.010928169,-0.4031216,-0.19706888,0.34586877,-0.06511119,0.42396277,-0.06582879,-0.0144733405,0.12496645,-0.33095944,-0.16942833,0.30728668,0.2698793,-0.3007854,-0.43462363,-0.22385137,0.54925966,-0.600382,-0.3169095,0.03235722,0.50086814,-0.030517714,-0.40259182,0.20426185
18,-0.14326866,-0.11225646,0.47613385,0.14526828,0.32290554,0.065426014,0.37865484,-0.020773444,0.010928169,-0.4031216,-0.19706888,0.34586877,-0.06511119,0.42396277,-0.06582879,-0.0144733405,0.12496645,-0.33095944,-0.16942833,0.30728668,0.2698793,-0.3007854,-0.43462363,-0.22385137,0.54925966,-0.600382,-0.3169095,0.03235722,0.50086814,-0.030517714,-0.40259182,0.20426185
19,-0.14326866,-0.11225646,0.47613385,0.14526828,0.32290554,0.065426014,0.37865484,-0.020773444,0.010928169,-0.4031216,-0.19706888,0.34586877,-0.06511119,0.42396277,-0.06582879,-0.0144733405,0.12496645,-0.33095944,-0.16942833,0.30728668,0.2698793,-0.3007854,-0.43462363,-0.22385137,0.54925966,-0.600382,-0.3169095,0.03235722,0.50086814,-0.030517714,-0.40259182,0.20426185
20,-0.14326866,-0.11225646,0.47613385,0.14526828,0.32290554,0.065426014,0.37865484,-0.020773444,0.010928169,-0.4031216,-0.19706888,0.34586877,-0.06511119,0.42396277,-0.06582879,-0.0144733405,0.12496645,-0.33095944,-0.16942833,0.30728668,0.2698793,-0.3007854,-0.43462363,-0.22385137,0.54925966,-0.600382,-0.3169095,0.03235722,0.50086814,-0.030517714,-0.40259182,0.20426185
21,-0.0732133,0.02662094,0.37133595,-0.19932269,0.060294986,-0.0738823,0.09176789,-0.19601603,-0.08011228,-0.031057222,-0.25684673,0.41631362,-0.5145211,0.15314355,-0.20832549,0.045303516,0.1289418,-0.20390782,-0.357708,0.042524282,0.12550664,-0.20074618,-0.283828,-0.5219246,0.40074286,-0.5142875,-0.46203247,0.2433671,0.36503246,0.411509,0.06571119,0.6731733
22,-0.026545351,-0.21714275,0.33310962,0.13212724,0.062692486,-0.44097245,0.22953668,0.09834191,0.16491507,-0.49438512,-0.16453989,0.39086875,0.021184457,-0.03685894,-0.13944378,-0.36845204,0.26872098,0.29035118,-0.0334167,0.33718526,-0.06686987,-0.07375604,-0.65501595,-0.3884258,0.19869089,-0.58651924,-0.51978517,-0.02446665,0.5445262,0.14847136,-0.27491534,0.27328494
23,-0.026545351,-0.21714275,0.33310962,0.13212724,0.062692486,-0.44097245,0.22953668,0.09834191,0.16491507,-0.49438512,-0.16453989,0.39086875,0.021184457,-0.03685894,-0.13944378,-0.36845204,0.26872098,0.29035118,-0.0334167,0.33718526,-0.06686987,-0.07375604,-0.65501595,-0.3884258,0.19869089,-0.58651924,-0.51978517,-0.02446665,0.5445262,0.14847136,-0.27491534,0.27328494
24,0.08404436,0.11270488,0.08289707,0.24143796,0.09376876,-0.21852449,0.1055834,0.27355966,-0.022861706,-0.33880278,-0.13604896,0.56608635,-0.07810157,-0.12689297,0.1391493,-0.086596556,0.16501102,0.107746415,-0.06141537,-0.12153172,0.26053974,0.056642,-0.9724798,-0.21617682,0.5091601,-0.799436,-0.2732505,-0.11409089,0.33735412,0.23932779,-0.11546413,0.067380704
25,0.08404436,0.11270488,0.08289707,0.24143796,0.09376876,-0.21852449,0.1055834,0.27355966,-0.022861706,-0.33880278,-0.13604896,0.56608635,-0.07810157,-0.12689297,0.1391493,-0.086596556,0.16501102,0.107746415,-0.06141537,-0.12153172,0.26053974,0.056642,-0.9724798,-0.21617682,0.5091601,-0.799436,-0.2732505,-0.11409089,0.33735412,0.23932779,-0.11546413,0.067380704
26,0.08404436,0.11270488,0.08289707,0.24143796,0.09376876,-0.21852449,0.1055834,0.27355966,-0.022861706,-0.33880278,-0.13604896,0.56608635,-0.07810157,-0.12689297,0.1391493,-0.086596556,0.16501102,0.107746415,-0.06141537,-0.12153172,0.26053974,0.056642,-0.9724798,-0.21617682,0.5091601,-0.799436,-0.2732505,-0.11409089,0.33735412,0.23932779,-0.11546413,0.067380704
27,-0.688721,-0.34510782,0.17825267,0.42046365,0.3947656,-0.26386288,-0.052632812,-0.16801977,-0.30498183,-0.3266731,0.40744248,0.500193,-0.11772307,0.14982428,0.22818469,0.17495668,-0.11148025,0.007898729,0.037256368,0.22390497,0.336635,-0.035351425,-0.47722986,0.12569445,0.37347126,-0.6587431,-0.027875235,0.27441907,0.25967604,0.20605232,-0.15106931,0.2847567
28,-0.29700103,-0.31274375,0.2663651,-0.086879104,-0.08942165,0.16785955,0.31217483,-0.15996851,-0.09300036,0.048107315,-0.682893,0.60991246,-0.37087914,-0.07888457,0.18430994,0.044024926,0.3152006,0.21192314,0.36397257,0.13131268,-0.14038293,-0.024739081,-0.33039308,-0.4280639,0.6120389,-0.42266563,0.34689328,0.02663132,0.14173593,0.5513037,-0.004636589,-0.0053443015
29,-0.14519645,0.028496511,0.34848008,0.18227254,-0.021066887,-0.029725814,-0.042332962,0.22169434,-0.38460168,-0.393327,-0.29363805,0.5278451,-0.287692,-0.23648137,0.06986753,0.039587043,0.19735396,0.3104834,0.08143964,-0.13846612,0.5758028,0.34425306,-0.5510074,-0.36283383,0.5415215,-0.3802282,-0.019246763,-0.07698371,0.32294282,0.19171555,-0.012559711,0.6044345
30,-0.14853343,0.059051633,0.36763406,0.19723134,0.18136905,-0.105468266,0.3407761,0.05351072,-0.11214962,-0.025659634,-0.24261083,0.7534921,-0.026323562,0.28888953,0.0969944,0.2444124,0.39154017,0.13792662,0.034777656,0.54732656,0.35908452,-0.040904712,-0.36664534,-0.4185712,0.82066053,-0.20976514,0.06798305,0.14422038,0.20518322,0.024526149,-0.188643,0.32066074
31,-0.4414675,-0.08599815,0.1625302,0.054152966,0.20736438,0.04236978,0.14102003,-0.077569015,0.054281417,0.18015857,-0.25002056,0.36848947,0.37694323,0.29903686,-0.15613411,0.08229171,0.5730769,0.033565406,0.48722848,0.4025317,0.09897392,-0.27254474,-0.5626888,-0.54431456,0.54726267,-0.3056892,-0.07905066,0.016531492,0.16587554,0.28366306,-0.51347595,0.31834778
32,-0.7298923,-0.19381838,0.36641395,-0.07130308,0.42491856,-0.14744993,0.1351331,-0.045206938,-0.063508324,0.10728651,-0.10399348,0.5869392,0.1589549,0.265789,0.047042612,0.043488756,0.4283752,0.08340388,0.19631898,0.3530455,0.08134987,0.19259663,-0.4626225,-0.39029464,0.5977735,-0.064898975,-0.060840387,0.5596795,0.20225155,0.30850095,-0.0024139972,0.18597032
33,-0.7298923,-0.19381838,0.36641395,-0.07130308,0.42491856,-0.14744993,0.1351331,-0.045206938,-0.063508324,0.10728651,-0.10399348,0.5869392,0.1589549,0.265789,0.047042612,0.043488756,0.4283752,0.08340388,0.19631898,0.3530455,0.08134987,0.19259663,-0.4626225,-0.39029464,0.5977735,-0.064898975,-0.060840387,0.5596795,0.20225155,0.30850095,-0.0024139972,0.18597032
34,0.114720106,-0.24676378,-0.25140896,-0.2236545,-0.11553765,0.18523574,0.21398021,-0.4543891,-0.36559036,-0.13406259,-0.4089454,0.28248003,0.35595855,-0.08719113,-0.042535704,0.17036992,0.5661468,-0.10887819,0.2427414,-0.08408385,0.03617577,0.2157824,-0.22400653,-0.15597396,0.56224316,-0.64919126,-0.1460015,0.28312412,-0.64651316,0.36591098,-0.14778827,0.27313766
35,0.05410139,-0.022480287,0.16765986,0.10670326,0.100507885,0.30553767,-0.16754818,-0.25831148,-0.37306294,-0.006970709,-0.322238,0.09436347,0.007085497,0.12924713,-0.049668014,0.52977437,0.5170287,0.07928995,-0.022682035,0.39298785,0.1885335,-0.12763663,-0.2590272,-0.37664917,0.4753945,-0.5116832,-0.6341384,-0.22969468,-0.32771316,0.3420051,-0.20968835,0.5563364
36,0.14888318,0.29177144,0.56409425,-0.0770956,0.5936866,0.27417502,0.19051044,-0.25959033,-0.49564362,0.08879442,-0.51943994,-0.22889416,0.16704226,0.18535571,-0.12204128,0.27268198,0.08397157,0.1828203,0.34115574,0.2564325,-0.14929646,-0.25775203,-0.0565931,-0.5058943,0.2818591,-0.5366207,0.08780619,-0.3125895,-0.114011995,0.40791845,0.37552047,0.072420456
37,-0.06191695,-0.13641702,-0.4817506,-0.08426317,0.41131058,0.36773726,0.11941094,-0.06806811,-0.043187026,-0.15608197,0.105397426,0.019424828,0.59043044,-0.061748013,-0.4890909,-0.51601726,-0.049955193,0.034844555,0.4777507,0.026765933,-0.21573128,-0.19591443,-0.46188226,-0.16023406,0.08242477,-0.28608048,-0.06542176,-0.20568722,0.020775257,0.75576717,-0.5789314,-0.1557117
38,-0.1885098,-0.05326703,-0.041713398,-0.11315916,0.27325913,0.28132197,-0.21531297,-0.046647817,-0.19163084,0.19418465,-0.31094962,0.59777623,-0.169151,0.31628528,-0.08865401,0.37606955,0.39833,-0.43225917,0.30577126,0.21228267,0.4422195,-0.047024414,-0.36420766,-0.14580888,0.19519275,-0.9306755,-0.19199751,0.2702188,0.04379661,0.1374103,-0.22959752,0.19131456
39,0.050734047,-0.27619573,0.31337693,-0.22117412,0.26288176,-0.4887927,0.36995065,-0.19741152,0.15894583,-0.1777386,-0.26595113,-0.06940653,-0.45026407,0.22285575,0.030450441,0.11015188,0.35377002,-0.12530085,-0.13530482,0.49561247,0.08137492,-0.2675768,-0.26808798,0.12576716,0.5182683,-0.58949405,0.15380788,0.66208863,0.3216134,0.09092932,0.19983327,0.4509453
40,0.04247654,0.20370878,0.39411828,-0.5354385,0.6797913,-0.087204665,0.1630704,-0.2600011,0.010270526,0.1575067,-0.46606717,-0.06048839,-0.2099628,0.2995877,-0.24006341,0.10381996,0.28676108,-0.24806976,-0.009331365,0.18561894,-0.0011045771,-0.38158298,-0.1182321,0.046921045,0.41475883,-0.7133436,0.32857183,0.4653499,0.05661589,0.123166285,0.1709926,0.34194067
41,0.17154877,-0.11455905,0.5795792,-0.15211286,-0.007802153,-0.23502766,0.51160496,-0.0059740418,0.17789298,-0.039143663,-0.33540854,0.26548347,-0.06383056,-0.124861985,-0.5101717,0.13331242,0.14107108,0.2331117,-0.13542679,0.0046639685,0.12141559,-0.5548713,-0.21529382,-0.53215784,0.88176113,-0.19698553,0.11181512,0.017512739,0.37673077,-0.011910328,0.08502951,0.16623275
42,-0.7135129,-0.17650783,0.19792457,-0.28976503,0.19830537,0.02994836,-0.08157929,-0.13180916,-0.52535623,0.13828461,-0.11469671,0.7948232,-0.24113713,0.14001204,0.13702689,0.07677909,0.20436473,-0.20930551,0.57875526,0.053159874,0.13605356,0.100071914,0.011982572,-0.31963605,-0.04257506,-0.43302825,-0.20025532,0.30216178,-0.05631451,0.116468005,-0.3201801,0.32136083
43,-0.1214992,0.61021906,0.24686293,0.16187848,0.51275975,0.15637799,0.3340492,-0.03663395,-0.5747493,-0.09271359,-0.26730374,-0.06655253,0.40958786,0.15918522,-0.30102298,-0.05007175,-0.35411927,-0.3324121,0.38776338,0.06298127,0.1747215,-0.17404701,-0.43971977,-0.49409235,0.584157,-0.042310733,0.0068084695,-0.05387478,-0.20824295,0.16717649,-0.052644115,0.054270316
44,-0.1278926,0.30776653,0.58615136,0.10293851,0.31587,-0.107677035,0.6661133,-0.17811202,-0.32534346,-0.13597474,-0.460577,-0.004001081,0.14995019,0.329991,-0.3300591,0.18708985,-0.19717252,-0.20981695,0.2568005,0.30551282,0.008815083,-0.007903499,-0.22913681,-0.6187715,0.5253361,-0.21248616,0.036872722,0.43435192,0.20339674,0.082431324,-0.3140538,0.010786516
45,-0.24327928,0.0059400722,0.39701176,-0.11225902,0.15943287,0.11371648,0.2589341,0.0032422813,-0.29812458,-0.16825825,-0.100874,0.0774953,0.07141868,0.29476553,-0.19066168,-0.21450345,0.58966404,0.022770012,0.17624068,0.5906946,-0.056119364,-0.3910388,-0.20567404,-0.57739556,0.3519353,-0.51923513,-0.13905366,0.319692,0.15947539,0.13862759,-0.59500855,0.2794349
46,-0.24327928,0.0059400722,0.39701176,-0.11225902,0.15943287,0.11371648,0.2589341,0.0032422813,-0.29812458,-0.16825825,-0.100874,0.0774953,0.07141868,0.29476553,-0.19066168,-0.21450345,0.58966404,0.022770012,0.17624068,0.5906946,-0.056119364,-0.3910388,-0.20567404,-0.57739556,0.3519353,-0.51923513,-0.13905366,0.319692,0.15947539,0.13862759,-0.59500855,0.2794349
47,-0.24327928,0.0059400722,0.39701176,-0.11225902,0.15943287,0.11371648,0.2589341,0.0032422813,-0.29812458,-0.16825825,-0.100874,0.0774953,0.07141868,0.29476553,-0.19066168,-0.21450345,0.58966404,0.022770012,0.17624068,0.5906946,-0.056119364,-0.3910388,-0.20567404,-0.57739556,0.3519353,-0.51923513,-0.13905366,0.319692,0.15947539,0.13862759,-0.59500855,0.2794349
48,-0.24327928,0.0059400722,0.39701176,-0.11225902,0.15943287,0.11371648,0.2589341,0.0032422813,-0.29812458,-0.16825825,-0.100874,0.0774953,0.07141868,0.29476553,-0.19066168,-0.21450345,0.58966404,0.022770012,0.17624068,0.5906946,-0.056119364,-0.3910388,-0.20567404,-0.57739556,0.3519353,-0.51923513,-0.13905366,0.319692,0.15947539,0.13862759,-0.59500855,0.2794349
49,0.03675757,0.46959707,0.3096093,0.11608938,0.19244075,0.38216472,-0.12287459,0.17079891,-0.19228749,-0.30196387,-0.20625935,-0.022063509,0.035004336,-0.34712613,-0.6134508,-0.40417674,0.2323088,-0.08196984,-0.09387682,0.24890827,0.008556095,-0.5251052,-0.48135945,-0.3198121,0.51876056,-0.14426206,-0.22246997,-0.5298867,-0.11548874,0.281607,0.049104217,0.23476945
50,-0.39835247,-0.29547694,0.37136903,0.0961372,0.003991217,0.0023163527,0.11566275,-0.20567869,-0.10562354,-0.17892604,0.032421056,0.32585856,0.13259298,-0.007198893,-0.27917886,-0.3059064,0.25182196,0.15613188,0.47041473,0.7440538,0.20214899,-0.43744555,-0.18273173,-0.52121025,0.268211,-0.45825207,-0.10503957,0.3658544,0.10277263,0.32755977,-0.2541148,0.3903676
51,-0.39835247,-0.29547694,0.37136903,0.0961372,0.003991217,0.0023163527,0.11566275,-0.20567869,-0.10562354,-0.17892604,0.032421056,0.32585856,0.13259298,-0.007198893,-0.27917886,-0.3059064,0.25182196,0.15613188,0.47041473,0.7440538,0.20214899,-0.43744555,-0.18273173,-0.52121025,0.268211,-0.45825207,-0.10503957,0.3658544,0.10277263,0.32755977,-0.2541148,0.3903676
52,-0.040814932,0.19520932,0.49765727,0.08376817,0.12264475,0.42956233,-0.06900606,0.017409762,-0.346918,-0.31518954,-0.2359162,-0.1326751,0.1885616,0.050091367,-0.5525783,-0.4084587,0.49498165,0.11667687,0.29090345,0.14392577,0.35530683,-0.43264124,-0.27747223,-0.32953295,0.4059851,-0.67352057,-0.13244559,-0.015377817,-0.2742042,-0.043473806,0.22441454,0.09263289
53,-0.040814932,0.19520932,0.49765727,0.08376817,0.12264475,0.42956233,-0.06900606,0.017409762,-0.346918,-0.31518954,-0.2359162,-0.1326751,0.1885616,0.050091367,-0.5525783,-0.4084587,0.49498165,0.11667687,0.29090345,0.14392577,0.35530683,-0.43264124,-0.27747223,-0.32953295,0.4059851,-0.67352057,-0.13244559,-0.015377817,-0.2742042,-0.043473806,0.22441454,0.09263289
54,-0.2612126,-0.37068787,0.74190575,-0.19410615,0.2668614,0.41168854,-0.0026615318,-0.07381333,-0.047842633,-0.007227953,-0.021268746,0.4115626,-0.07849336,-0.09758007,-0.18800457,-0.35969856,0.3357124,-0.18304574,-0.014580307,-0.166914,0.56269705,-0.4736559,-0.17389512,-0.2824902,0.3784915,-0.035084885,-0.2795308,0.11142398,0.3399627,0.39762327,0.14681949,0.42008862
55,-0.2612126,-0.37068787,0.74190575,-0.19410615,0.2668614,0.41168854,-0.0026615318,-0.07381333,-0.047842633,-0.007227953,-0.021268746,0.4115626,-0.07849336,-0.09758007,-0.18800457,-0.35969856,0.3357124,-0.18304574,-0.014580307,-0.166914,0.56269705,-0.4736559,-0.17389512,-0.2824902,0.3784915,-0.035084885,-0.2795308,0.11142398,0.3399627,0.39762327,0.14681949,0.42008862
56,-0.2913763,-0.39636615,0.056108687,-0.18663551,0.60300183,0.18838723,0.28360012,-0.12957944,-0.069000535,0.12651019,-0.50613296,-0.0381453,-0.1103834,0.12209614,0.36769915,-0.32852605,0.06108384,-0.30502966,-0.07229927,0.46947387,-0.12354345,-0.14773498,-0.27473947,0.016357081,0.5711072,-0.57915646,-0.23384993,-0.035103496,0.2996912,0.059435863,0.10155538,0.66314226
57,-0.2948974,-0.1562373,0.31414863,0.14153685,0.20314103,-0.4368534,0.3026707,0.020692525,-0.07188267,-0.20530353,-0.17747474,0.05390608,-0.06359259,-0.6453535,-0.22827859,-0.52832025,0.24272217,0.5463552,-0.13139148,-0.010345094,0.09445771,-0.017444238,-0.2738919,-0.37333426,-0.013001719,-0.34537208,-0.6713856,-0.35221675,0.45360008,-0.13620286,-0.08601015,0.29877135
58,-0.089643516,-0.1598913,0.4931282,0.19563942,-0.004715992,-0.041833594,-0.06723461,0.19957566,-0.21995121,-0.21435189,-0.09402532,0.26202664,0.31804565,-0.28817806,-0.3420808,-0.31666142,0.552,0.12428122,-0.15878476,0.22265796,-0.07147093,-0.11302341,-0.40832174,-0.4650348,0.55568224,-0.5996191,-0.38927564,0.15280978,0.22613358,-0.28640714,-0.28350657,0.4412028
59,-0.089643516,-0.1598913,0.4931282,0.19563942,-0.004715992,-0.041833594,-0.06723461,0.19957566,-0.21995121,-0.21435189,-0.09402532,0.26202664,0.31804565,-0.28817806,-0.3420808,-0.31666142,0.552,0.12428122,-0.15878476,0.22265796,-0.07147093,-0.11302341,-0.40832174,-0.4650348,0.55568224,-0.5996191,-0.38927564,0.15280978,0.22613358,-0.28640714,-0.28350657,0.4412028
60,-0.050304055,0.10631973,0.2818272,-0.2504383,0.26973084,-0.33006135,0.44214657,-0.16364472,-0.53346926,-0.07263902,-0.24397577,0.5809612,-0.017964331,-0.63106686,0.1690829,-0.17855756,0.23339935,0.44379923,-0.2144177,-0.118840195,-0.130998,-0.5647591,-0.14039068,-0.048132982,0.1761625,0.037469555,0.11383719,-0.3125915,0.20265295,0.3287184,-0.39734495,0.53691816
61,-0.4342816,0.17011762,0.4968851,0.23736066,0.58018154,0.041643832,-0.09709701,0.088015966,-0.49743745,-0.63402796,0.07322931,0.35423502,0.23456861,0.17043628,0.034992553,-0.24082862,0.27671003,-0.10823929,-0.3933901,0.28248116,-0.055262864,-0.07013078,-0.2545093,-0.23323697,0.31617993,-0.24506985,0.014483794,0.14782758,0.14273436,-0.21495359,-0.2847295,0.7497956
62,-0.24113078,-0.094565175,0.023573337,0.18462928,0.067483015,-0.1825332,-0.26235688,-0.18400528,-0.39301023,-0.31590638,-0.40304056,0.5207468,-0.22354199,-0.34153,0.0060802978,0.007213863,0.09089235,0.3840665,-0.22240819,-0.20096488,0.42303035,-0.17302561,0.16524188,-0.5176526,0.26758537,-0.3297734,-0.4322016,-0.20514035,-0.1461372,0.5383804,-0.03538338,0.631491
63,-0.24113078,-0.094565175,0.023573337,0.18462928,0.067483015,-0.1825332,-0.26235688,-0.18400528,-0.39301023,-0.31590638,-0.40304056,0.5207468,-0.22354199,-0.34153,0.0060802978,0.007213863,0.09089235,0.3840665,-0.22240819,-0.20096488,0.42303035,-0.17302561,0.16524188,-0.5176526,0.26758537,-0.3297734,-0.4322016,-0.20514035,-0.1461372,0.5383804,-0.03538338,0.631491
64,-0.37509668,0.0071365894,0.08975398,0.052020177,-0.0017200107,-0.1929388,-0.024710214,-0.645687,0.04068321,-0.0645461,-0.080027856,0.5791798,-0.24037093,-0.2620368,-0.11023137,-0.21165372,0.6237526,0.16504435,0.0187807,0.32230553,-0.10403437,-0.14075284,-0.31278488,-0.46740374,0.5454797,-0.39604828,-0.15820478,0.2612948,0.031208009,0.1444297,-0.36364463,0.6044611
