r_angstrom,g_r
0.05,0.0
0.15000000000000002,0.0
0.25,0.0
0.35000000000000003,0.0
0.45,0.0
0.55,0.0
0.6500000000000001,0.0
0.75,0.0
0.8500000000000001,0.02911274650583176
0.95,37.89106397090307
1.05,11.048340576098184
1.1500000000000001,0.21027799081210932
1.25,0.07603035672821043
1.35,0.11603037295435235
1.4500000000000002,0.2558131881949148
1.55,0.6721766693456717
1.6500000000000001,1.446933134071121
1.75,2.049161089125852
1.85,2.0842271357864344
1.9500000000000002,1.7137171552026709
2.05,1.2272661709276285
2.1500000000000004,0.8861247741474197
2.25,0.7352573920722324
2.3500000000000005,0.777032994088442
2.45,0.8993750905661497
2.55,1.1479716333449814
2.6500000000000004,1.5511209562454287
2.75,2.176175246193841
2.8500000000000005,3.0094266286471147
2.95,3.891121204530483
3.05,4.501041667874662
3.1500000000000004,4.670618444218765
3.25,4.426940416255167
3.3500000000000005,3.9295746088400407
3.45,3.4679105084638184
3.55,3.138621627433125
3.6500000000000004,3.1320357611752545
3.75,3.6080312173097804
3.8500000000000005,3.045918020448023
3.95,2.3881092118283354
4.050000000000001,2.2641907110156576
4.15,2.240664818336232
4.25,2.210448014373804
4.35,2.211445870948166
4.45,2.2046051578822636
4.550000000000001,2.2215844408023546
4.65,2.220831850674569
4.75,2.248142663795505
4.8500000000000005,2.2830526147578727
4.95,2.3165052109997135
5.050000000000001,2.369413716034828
5.15,2.4171660365010124
5.25,2.4528626309665733
5.3500000000000005,2.4620154468176296
5.45,2.4883601971051896
5.550000000000001,2.477785508670087
5.65,2.4743833243183317
5.75,2.483945112056632
5.8500000000000005,2.462172993782252
5.95,2.451675679624124
6.050000000000001,2.4455629308859965
6.15,2.411783720860776
6.25,2.404280857746343
6.3500000000000005,2.3748829526683704
6.45,2.343766188451325
6.550000000000001,2.318667093134979
6.65,2.3078649001337666
6.75,2.2905357935293797
6.8500000000000005,2.280315878834041
6.95,2.2541425482541584
7.050000000000001,2.2374376909200073
7.15,2.2177667552677507
7.25,2.21149972800422
7.3500000000000005,2.196610666086609
7.45,2.1906208843165227
7.550000000000001,2.1863049232565657
7.65,2.1618970651728135
7.75,2.15395093041456
7.8500000000000005,2.139627758397588
7.95,2.1352678821471724
