Step,Time_fs,Kinetic_au,Temperature_K,Potential_au,Conserved_au
93,46.5,2.024240662,518.413529939,-3451.570240539,-3448.954164401
94,47.0,2.014639575,515.954665334,-3451.583186469,-3448.952953855
95,47.5,2.01639214,516.403501976,-3451.595339323,-3448.951435821
96,48.0,2.036808078,521.632079102,-3451.623214673,-3448.952537
97,48.5,2.055966106,526.538502231,-3451.652251876,-3448.953797442
98,49.0,2.055307463,526.369822059,-3451.663597232,-3448.954627679
99,49.5,2.039595896,522.346047086,-3451.649672056,-3448.953463963
100,50.0,2.019957368,517.316566581,-3451.635953476,-3448.949107367
101,50.5,2.062875879,528.308113936,-3451.682383514,-3448.949886625
102,51.0,2.146508107,549.726554509,-3451.779340826,-3448.955224179
103,51.5,2.212195442,566.549259249,-3451.854814115,-3448.957400659
104,52.0,2.226772066,570.282372361,-3451.879537059,-3448.955650418
105,52.5,2.230158844,571.149735449,-3451.884156461,-3448.952588522
106,53.0,2.247412473,575.568436725,-3451.909975795,-3448.957660794
107,53.5,2.223172384,569.360483908,-3451.898821693,-3448.965291306
108,54.0,2.115691892,541.834438196,-3451.788802436,-3448.955299689
109,54.5,2.093561121,536.166687667,-3451.771818041,-3448.945436991
110,55.0,2.191352155,561.211237005,-3451.907856735,-3448.972295951
111,55.5,2.143811008,549.035820157,-3451.862215213,-3448.958912977
112,56.0,2.053682258,525.953602625,-3451.769913868,-3448.947632047
113,56.5,2.044939058,523.714445227,-3451.77723708,-3448.953489412
114,57.0,2.060507195,527.701487415,-3451.809040808,-3448.956781951
115,57.5,2.050284153,525.083338512,-3451.803251595,-3448.953324298
116,58.0,2.034744562,521.103607292,-3451.792530493,-3448.950140146
117,58.5,2.041343011,522.793487905,-3451.807739432,-3448.95268312
118,59.0,2.050766781,525.206940884,-3451.819642224,-3448.953692139
119,59.5,2.036213744,521.479868555,-3451.813722648,-3448.953486228
120,60.0,2.006481951,513.865475758,-3451.795471639,-3448.952850208
121,60.5,1.985919083,508.59926949,-3451.777198136,-3448.951911893
122,61.0,1.970859741,504.742530929,-3451.772830435,-3448.952349507
123,61.5,1.973526349,505.425456676,-3451.778049292,-3448.955047383
124,62.0,1.954749583,500.616675792,-3451.767730255,-3448.955646121
125,62.5,1.928815003,493.974759426,-3451.740863224,-3448.95607214
126,63.0,1.893218564,484.858414851,-3451.70613851,-3448.953268001
127,63.5,1.88194866,481.972161838,-3451.701731176,-3448.952371083
128,64.0,1.918143204,491.241682663,-3451.73947267,-3448.954233358
129,64.5,1.95291197,500.146058179,-3451.783692849,-3448.955203425
130,65.0,1.969465355,504.385424997,-3451.806417321,-3448.954675757
131,65.5,1.949026941,499.151091637,-3451.806224232,-3448.953855884
132,66.0,1.924434213,492.852827338,-3451.791345937,-3448.953154932
133,66.5,1.899835864,486.553123203,-3451.768510299,-3448.952589503
134,67.0,1.86011213,476.379767142,-3451.743270134,-3448.952253936
135,67.5,1.835000163,469.94852429,-3451.721711147,-3448.952042086
136,68.0,1.815863876,465.047669052,-3451.708747037,-3448.951990152
137,68.5,1.809086609,463.311992623,-3451.710368003,-3448.950126455
138,69.0,1.830914077,468.90206648,-3451.746734095,-3448.950837592
139,69.5,1.876546853,480.588744378,-3451.808659014,-3448.95433657
140,70.0,1.909410426,489.005194556,-3451.854593477,-3448.956630001
141,70.5,1.901368459,486.9456251,-3451.852220015,-3448.95878486
142,71.0,1.860401223,476.453804673,-3451.794435233,-3448.949907429
143,71.5,1.899894121,486.568043083,-3451.837180947,-3448.94633598
144,72.0,2.034063659,520.929226154,-3452.001269525,-3448.959994103
145,72.5,2.132008504,546.013166889,-3452.094301107,-3448.955822942
146,73.0,2.168999981,555.486784563,-3452.136467511,-3448.954517327
147,73.5,2.176792603,557.482496147,-3452.143677574,-3448.957123129
148,74.0,2.108132385,539.898427895,-3452.09040192,-3448.958124319
149,74.5,2.000010612,512.208148332,-3451.979697894,-3448.951292414
150,75.0,1.944433929,497.974808933,-3451.927748976,-3448.944594628
151,75.5,2.023025048,518.102207785,-3452.021621516,-3448.954306107
152,76.0,2.115613595,541.814386041,-3452.13786899,-3448.963018589
153,76.5,2.118966421,542.673053901,-3452.150900426,-3448.960520952
154,77.0,2.092507373,535.896819899,-3452.117211965,-3448.946883806
155,77.5,2.147137205,549.887668091,-3452.192544121,-3448.959148198
156,78.0,2.210781129,566.187050029,-3452.260423001,-3448.962012151
157,78.5,2.185098964,559.60977773,-3452.250388726,-3448.960766029
158,79.0,2.096182097,536.837926742,-3452.172383111,-3448.960041297
159,79.5,1.974064642,505.563314881,-3452.054455335,-3448.954061192
160,80.0,1.900621582,486.754347913,-3451.991541809,-3448.951201778
161,80.5,1.896510626,485.701520824,-3452.010628367,-3448.96360906
162,81.0,1.857934805,475.822148407,-3451.976655719,-3448.959823944
163,81.5,1.840276138,471.299715842,-3451.942167439,-3448.951479234
164,82.0,1.886237703,483.070597467,-3451.993640865,-3448.959954465
165,82.5,1.916879999,490.918172482,-3452.023832992,-3448.957942825
166,83.0,1.917769917,491.146082924,-3452.028719027,-3448.955012446
167,83.5,1.920912615,491.950936497,-3452.041867579,-3448.954771568
168,84.0,1.936297223,495.890976225,-3452.065597479,-3448.957817916
169,84.5,1.913591733,490.076038697,-3452.058945122,-3448.964122302
170,85.0,1.821290534,466.437450949,-3451.964800709,-3448.956680499
171,85.5,1.786232641,457.459029507,-3451.929205906,-3448.954096661
172,86.0,1.845741576,472.699429301,-3451.997749357,-3448.960378282
173,86.5,1.895850603,485.532487178,-3452.058784462,-3448.961144913
174,87.0,1.914535518,490.317744603,-3452.083729145,-3448.962705084
175,87.5,1.889136312,483.812938892,-3452.061638523,-3448.95566146
176,88.0,1.883756342,482.435114018,-3452.063902365,-3448.958015856
177,88.5,1.893446113,484.916690606,-3452.074484686,-3448.956581428
178,89.0,1.910819135,489.365968711,-3452.090541724,-3448.958206053
179,89.5,1.895540543,485.453079959,-3452.086978401,-3448.957782637
180,90.0,1.865276568,477.702393721,-3452.061127153,-3448.95717924
181,90.5,1.824137414,467.166544798,-3452.023860526,-3448.960823921
182,91.0,1.751974983,448.685550278,-3451.96523902,-3448.961166904
183,91.5,1.686235898,431.849592121,-3451.895856522,-3448.95791419
184,92.0,1.65757229,424.508764266,-3451.867921283,-3448.956563219
185,92.5,1.69964942,435.28483136,-3451.90139041,-3448.959726395
186,93.0,1.760359723,450.832904969,-3451.955088989,-3448.959567542
187,93.5,1.811395639,463.9033416,-3452.018176559,-3448.958713309
188,94.0,1.890244895,484.096850033,-3452.095140326,-3448.959100665
189,94.5,1.968866903,504.232159852,-3452.176246361,-3448.960320975
190,95.0,2.021021,517.588965641,-3452.241601978,-3448.961478866
191,95.5,2.054602909,526.189383767,-3452.2768736,-3448.961816949
192,96.0,2.043563256,523.36209868,-3452.283633379,-3448.962635848
193,96.5,2.019067997,517.088796293,-3452.261002229,-3448.964557058
194,97.0,1.973955264,505.535302858,-3452.214117066,-3448.961816107
195,97.5,1.943002633,497.608250074,-3452.190825175,-3448.958516221
196,98.0,2.018201327,516.866839844,-3452.278739841,-3448.961033202
197,98.5,2.135667616,546.950275428,-3452.416995403,-3448.971715668
198,99.0,2.1368561,547.254649416,-3452.42023776,-3448.969081237
199,99.5,2.021836248,517.797753028,-3452.307284163,-3448.962826021
200,100.0,1.90363666,487.526517502,-3452.19525775,-3448.952078079
201,100.5,1.899796328,486.542997935,-3452.20801317,-3448.962890286
202,101.0,1.902364216,487.200641113,-3452.220654399,-3448.964461496
203,101.5,1.847901059,473.252478606,-3452.17985081,-3448.960762054
204,102.0,1.792768482,459.13287593,-3452.125755829,-3448.957943313
205,102.5,1.759989048,450.737974112,-3452.094524037,-3448.957033008
206,103.0,1.752521132,448.825420336,-3452.098351302,-3448.957497901
207,103.5,1.786173922,457.443991381,-3452.130225786,-3448.958669239
208,104.0,1.820388277,466.206380439,-3452.172866995,-3448.960143805
209,104.5,1.829320409,468.493923737,-3452.205186142,-3448.961763036
210,105.0,1.817984434,465.590749882,-3452.209161458,-3448.962098762
211,105.5,1.785830351,457.356001785,-3452.18950457,-3448.96151784
212,106.0,1.757989258,450.225822359,-3452.165416645,-3448.960264104
213,106.5,1.759410985,450.589930398,-3452.18007255,-3448.956150923
214,107.0,1.837201146,470.512201852,-3452.276659651,-3448.961970027
215,107.5,1.936939177,496.0553824,-3452.387971474,-3448.961993819
216,108.0,2.026389516,518.963857114,-3452.493481515,-3448.963611009
217,108.5,2.084686392,533.893845546,-3452.563728821,-3448.968294877
218,109.0,2.047989936,524.495783374,-3452.533150608,-3448.974106808
219,109.5,1.881504079,481.858303427,-3452.35763409,-3448.961903616
220,110.0,1.799897308,460.95858763,-3452.268068864,-3448.949194501
221,110.5,1.921295388,492.048965694,-3452.404889218,-3448.967371729
222,111.0,2.028622076,519.535621965,-3452.518178675,-3448.966683361
223,111.5,2.064155765,528.635896053,-3452.559837538,-3448.964351314
224,112.0,2.042300727,523.038761528,-3452.543184442,-3448.961194045
225,112.5,2.001524268,512.595799781,-3452.503192455,-3448.960304453
226,113.0,1.950390608,499.500330464,-3452.460810061,-3448.959978413
227,113.5,1.906053727,488.145534801,-3452.423751723,-3448.958688716
228,114.0,1.890289942,484.108386809,-3452.407952046,-3448.958469499
229,114.5,1.890898703,484.264292065,-3452.41921775,-3448.964413934
230,115.0,1.858543649,475.978074878,-3452.393242304,-3448.966385624
231,115.5,1.800048805,460.997386418,-3452.333647176,-3448.956460597
232,116.0,1.83063676,468.831044858,-3452.371760841,-3448.960502024
233,116.5,1.903700654,487.542906385,-3452.45946989,-3448.96802756
234,117.0,1.925802825,493.203332507,-3452.484091462,-3448.964495986
235,117.5,1.901808994,487.058447246,-3452.467648502,-3448.961652685
236,118.0,1.866125269,477.919748448,-3452.449397593,-3448.960213351
237,118.5,1.854362689,474.907319677,-3452.448473569,-3448.959052168
238,119.0,1.874082207,479.957541717,-3452.477499302,-3448.959910602
239,119.5,1.917426393,491.058105572,-3452.524298879,-3448.961713847
240,120.0,1.944926962,498.101076008,-3452.563049051,-3448.963898357
241,120.5,1.930382055,494.376085686,-3452.563693613,-3448.967229234
242,121.0,1.851939058,474.286621127,-3452.494758656,-3448.96547373
243,121.5,1.792460754,459.054066204,-3452.429587709,-3448.954428345
244,122.0,1.80783364,462.991103869,-3452.473507866,-3448.968798867
245,122.5,1.79595156,459.948070958,-3452.472052345,-3448.963144349
246,123.0,1.785631137,457.304982606,-3452.466958396,-3448.958921003
247,123.5,1.823738376,467.06435001,-3452.514259899,-3448.961116929
248,124.0,1.885461544,482.871821015,-3452.586103863,-3448.964925427
249,124.5,1.917959934,491.194746964,-3452.626684605,-3448.966021819
250,125.0,1.910699009,489.335204236,-3452.626932956,-3448.960402629
251,125.5,1.928885011,493.992688834,-3452.659061354,-3448.961864333
252,126.0,1.975799583,506.007637962,-3452.707652565,-3448.965469511
253,126.5,1.969880066,504.491633696,-3452.716460742,-3448.963956439
254,127.0,1.948904993,499.119860582,-3452.705467584,-3448.960541884
255,127.5,1.95583806,500.895437654,-3452.723745094,-3448.960227733
256,128.0,2.0009761,512.455412454,-3452.774584045,-3448.96577681
257,128.5,1.992392357,510.257092572,-3452.78310927,-3448.972808215
258,129.0,1.868952526,478.643816673,-3452.671423994,-3448.969808533
259,129.5,1.743648812,446.553195194,-3452.53729242,-3448.951681314
260,130.0,1.777818634,455.304179486,-3452.595843898,-3448.968270518
261,130.5,1.842310167,471.820636093,-3452.671140888,-3448.975850237
262,131.0,1.836789626,470.406810507,-3452.668430954,-3448.968208917
263,131.5,1.827313308,467.979899673,-3452.66813739,-3448.971159033
264,132.0,1.803528463,461.888536346,-3452.646723741,-3448.968954335
265,132.5,1.816691519,465.259630701,-3452.663528826,-3448.963965795
266,133.0,1.881111059,481.7576499,-3452.749165277,-3448.976276347
267,133.5,1.853278758,474.629722134,-3452.736063261,-3448.974042146
268,134.0,1.758146977,450.26621451,-3452.645315478,-3448.966084758
269,134.5,1.693786125,433.783225786,-3452.587262339,-3448.966413978
270,135.0,1.677785839,429.685508991,-3452.571454645,-3448.97028746
271,135.5,1.639782567,419.952767801,-3452.542594261,-3448.970809173
272,136.0,1.586844877,406.395281678,-3452.49153242,-3448.966926495
273,136.5,1.553926598,397.964820998,-3452.465963433,-3448.965620489
274,137.0,1.569230071,401.884081998,-3452.484553087,-3448.968252989
275,137.5,1.595473257,408.605033302,-3452.517740742,-3448.968769577
276,138.0,1.626238247,416.484030608,-3452.553949324,-3448.968601225
277,138.5,1.654841888,423.809500728,-3452.589434327,-3448.969664722
278,139.0,1.673212842,428.514352145,-3452.613198924,-3448.967949338
279,139.5,1.702140373,435.92277131,-3452.648053714,-3448.966598072
280,140.0,1.758732501,450.41616882,-3452.708584059,-3448.968634111
281,140.5,1.817276717,465.409501599,-3452.766458217,-3448.969153426
282,141.0,1.856439677,475.439241861,-3452.808385185,-3448.969043822
283,141.5,1.884302383,482.574956602,-3452.834273785,-3448.97028487
284,142.0,1.865650784,477.798231395,-3452.828702535,-3448.974429964
285,142.5,1.784868494,457.109667754,-3452.753923721,-3448.972246871
286,143.0,1.746309722,447.234661409,-3452.698578822,-3448.961705086
287,143.5,1.799223363,460.785988698,-3452.769886889,-3448.977199927
288,144.0,1.842837174,471.95560411,-3452.812796355,-3448.966693246
289,144.5,1.915471387,490.557423178,-3452.905819785,-3448.971511504
290,145.0,1.993403626,510.516081258,-3452.992921958,-3448.974164737
291,145.5,2.012632701,515.440699444,-3453.016022727,-3448.971098038
292,146.0,1.989074845,509.407468688,-3453.006686279,-3448.969154173
293,146.5,1.960941154,502.202353864,-3452.98840309,-3448.973269509
294,147.0,1.862435352,476.974750704,-3452.915297297,-3448.975891534
295,147.5,1.745643476,447.064034071,-3452.779698582,-3448.965144253
296,148.0,1.697245313,434.669133208,-3452.732506217,-3448.963381724
297,148.5,1.745309032,446.978381967,-3452.799526915,-3448.972899795
298,149.0,1.78923782,458.228663919,-3452.849809033,-3448.972343056
299,149.5,1.791502544,458.80866583,-3452.863747167,-3448.96996715
300,150.0,1.797224249,460.274010155,-3392.540850818,-3388.629051816
301,150.5,1.847536101,473.159011935,-3452.869860325,-3448.907730492
302,151.0,1.833695111,469.614296859,-3452.86680596,-3448.909398184
303,151.5,1.803798664,461.957735741,-3452.841430133,-3448.907639267
304,152.0,1.782335376,456.460929295,-3452.823172517,-3448.905545648
305,152.5,1.773642146,454.234569412,-3452.830778369,-3448.91216312
306,153.0,1.730949075,443.300758044,-3452.793758803,-3448.908420306
307,153.5,1.727945766,442.531602429,-3452.783805773,-3448.901777595
308,154.0,1.786900048,457.629954251,-3452.862582659,-3448.911533403
309,154.5,1.816112308,465.111293311,-3452.902328765,-3448.90949975
310,155.0,1.80938381,463.388106752,-3452.906170218,-3448.90805579
311,155.5,1.793809097,459.399380301,-3452.896721925,-3448.907529013
312,156.0,1.777759494,455.289033568,-3452.888450279,-3448.907660368
313,156.5,1.762388036,451.352361334,-3452.880673163,-3448.911765006
314,157.0,1.699179392,435.164456023,-3452.833247053,-3448.911361928
315,157.5,1.641284203,420.337340925,-3452.76979758,-3448.903910266
316,158.0,1.665608138,426.566766695,-3452.796832951,-3448.90382008
317,158.5,1.780152318,455.901842105,-3452.912603276,-3448.911160029
318,159.0,1.86693623,478.127437776,-3453.008503953,-3448.912801315
319,159.5,1.885415955,482.860145556,-3453.039678205,-3448.913218245
320,160.0,1.84835846,473.369620302,-3452.996502674,-3448.913497402
321,160.5,1.733311111,443.905681993,-3452.895042089,-3448.906180589
322,161.0,1.69970979,435.300292249,-3452.855999129,-3448.900610002
323,161.5,1.772381299,453.911663214,-3452.945911373,-3448.91104829
324,162.0,1.842079062,471.761449516,-3453.029828583,-3448.913639686
325,162.5,1.855851878,475.288705178,-3453.046830733,-3448.912486922
326,163.0,1.806054362,462.535426065,-3453.003226418,-3448.913588679
327,163.5,1.71329327,438.779058455,-3452.912397648,-3448.9044773
328,164.0,1.690081576,432.834480588,-3452.898527509,-3448.908651932
329,164.5,1.729166566,442.844252797,-3452.934395618,-3448.909284732
330,165.0,1.771899658,453.78831348,-3452.976985397,-3448.908687356
331,165.5,1.809467195,463.409461701,-3453.022675922,-3448.909896282
332,166.0,1.832223486,469.237409785,-3453.048375361,-3448.910038237
333,166.5,1.823405107,466.978998842,-3453.045795516,-3448.910315448
334,167.0,1.780381222,455.960465142,-3453.010538444,-3448.910354313
335,167.5,1.708261134,437.490314818,-3452.947947391,-3448.908371014
336,168.0,1.650827679,422.781450981,-3452.894413492,-3448.905166978
337,168.5,1.640530721,420.144372218,-3452.895246066,-3448.906952405
338,169.0,1.662189061,425.69113181,-3452.930223467,-3448.910266078
339,169.5,1.696110581,434.378525161,-3452.961779878,-3448.907931014
340,170.0,1.739720993,445.5472701,-3453.00978244,-3448.910748242
341,170.5,1.773017696,454.074646138,-3453.039896662,-3448.91317396
342,171.0,1.754672756,449.376457273,-3453.024416964,-3448.907430569
343,171.5,1.783751818,456.823683855,-3453.040934792,-3448.905732611
344,172.0,1.843843374,472.213294466,-3453.108331726,-3448.912718427
345,172.5,1.864076885,477.395151607,-3453.135701312,-3448.913650122
346,173.0,1.81800223,465.595307373,-3453.101133534,-3448.912395652
347,173.5,1.745046681,446.911193159,-3453.031616027,-3448.908889111
348,174.0,1.719411636,440.345988609,-3453.005847106,-3448.906273448
349,174.5,1.737248181,444.913976326,-3453.041837722,-3448.914278482
350,175.0,1.724805223,441.727300983,-3453.035947155,-3448.910234793
351,175.5,1.706230795,436.970339401,-3453.02295379,-3448.90905491
352,176.0,1.703594389,436.2951486,-3453.024601872,-3448.909153946
353,176.5,1.706502998,437.040051375,-3453.038973914,-3448.90939348
354,177.0,1.723622264,441.424341906,-3453.058332917,-3448.911239016
355,177.5,1.700457084,435.491676331,-3453.055861231,-3448.91364483
356,178.0,1.656054886,424.120153027,-3453.006859821,-3448.911082611
357,178.5,1.607021304,411.562519381,-3452.958685877,-3448.905430523
358,179.0,1.637722914,419.425285094,-3452.985342008,-3448.907643785
359,179.5,1.69438172,433.935759035,-3453.059491201,-3448.911200455
360,180.0,1.751550365,448.576804499,-3453.120671,-3448.912477486
361,180.5,1.770936053,453.541531692,-3453.139856328,-3448.911590647
362,181.0,1.764285435,451.838290354,-3453.124186961,-3448.909219986
363,181.5,1.755568667,449.605902421,-3453.109153322,-3448.906340345
364,182.0,1.770082252,453.322871074,-3453.131723693,-3448.907881618
365,182.5,1.815918951,465.061774089,-3453.172615428,-3448.910533319
366,183.0,1.826542393,467.782466348,-3453.191760782,-3448.913066672
367,183.5,1.788063867,457.928011387,-3453.160776253,-3448.911837523
368,184.0,1.759932473,450.723484909,-3453.130598642,-3448.904967795
369,184.5,1.770647181,453.467550782,-3453.169657874,-3448.915996888
370,185.0,1.769703511,453.225874401,-3453.167889094,-3448.908934087
371,185.5,1.7983271,460.556453134,-3453.197340171,-3448.906531454
372,186.0,1.873902518,479.911522897,-3453.284846698,-3448.913552403
373,186.5,1.921414209,492.079396005,-3453.334335077,-3448.914852071
374,187.0,1.897198557,485.877701801,-3453.322170365,-3448.911481633
375,187.5,1.856456902,475.44365331,-3453.295734291,-3448.911128936
376,188.0,1.828681701,468.33034902,-3453.272787883,-3448.910013211
377,188.5,1.807391525,462.877877078,-3453.264687295,-3448.910514257
378,189.0,1.803161051,461.79444127,-3453.260495701,-3448.913672751
379,189.5,1.759143813,450.521506927,-3453.222359757,-3448.911677685
380,190.0,1.716504748,439.601526596,-3453.178630744,-3448.907685429
381,190.5,1.702030417,435.894611282,-3453.179540453,-3448.908821469
382,191.0,1.715529401,439.351737694,-3453.209149306,-3448.910627186
383,191.5,1.722722988,441.194034781,-3453.235327784,-3448.91108812
384,192.0,1.726489914,442.15875493,-3453.2453279,-3448.910680343
385,192.5,1.716318625,439.553860007,-3453.239375807,-3448.910767978
386,193.0,1.683534707,431.157809752,-3453.214505743,-3448.912284282
387,193.5,1.623515507,415.786729542,-3453.158761182,-3448.910196312
388,194.0,1.587861327,406.65559734,-3453.130310567,-3448.902726604
389,194.5,1.640068582,420.026017166,-3453.201962277,-3448.913232482
390,195.0,1.683556954,431.16350712,-3453.249776977,-3448.912913741
391,195.5,1.692299671,433.402540835,-3453.256191093,-3448.908403053
392,196.0,1.711775261,438.390292177,-3453.285232555,-3448.906877092
393,196.5,1.782507201,456.504934054,-3453.358244982,-3448.911898618
394,197.0,1.82267106,466.791007377,-3453.410437117,-3448.91493016
395,197.5,1.814578917,464.718587578,-3453.399712267,-3448.914987551
396,198.0,1.756627628,449.877105125,-3453.342916005,-3448.909537841
397,198.5,1.742894416,446.359992322,-3453.332674657,-3448.905852767
398,199.0,1.804717835,462.193137783,-3453.417705493,-3448.915251152
399,199.5,1.848443849,473.391488835,-3453.478602764,-3448.919467412
400,200.0,1.828018655,468.160540953,-3453.457447391,-3448.910443694
401,200.5,1.818692736,465.772148018,-3453.454116061,-3448.911453024
402,201.0,1.811674266,463.974698579,-3453.462897936,-3448.914498267
403,201.5,1.785482277,457.26685929,-3453.437117358,-3448.911520881
404,202.0,1.765406187,452.125318061,-3453.408312322,-3448.909028317
405,202.5,1.758203919,450.28079757,-3453.407984377,-3448.910892423
406,203.0,1.745420254,447.006866335,-3453.410531562,-3448.914842935
407,203.5,1.70805546,437.437641219,-3453.369698683,-3448.912496518
