Delta_A,Free_Energy_kcal_mol
-0.98,0.06956120163264379
-0.94,0.0173034796233148
-0.9,0.0
-0.86,0.005975976768719415
-0.8200000000000001,0.029479654487676088
-0.78,0.08274889931567753
-0.74,0.17156635998335712
-0.7,0.29897994284402396
-0.6599999999999999,0.4696938129755056
-0.62,0.657444339436732
-0.5800000000000001,0.9085581218606076
-0.54,1.1600946258114453
-0.5,1.4942646502330583
-0.45999999999999996,1.8365966054034792
-0.42,2.251029665430687
-0.38,2.5503574162179397
-0.33999999999999997,2.851798343598791
-0.3,3.1574357570923404
-0.26,3.45103114419432
-0.21999999999999997,3.801446765319965
-0.18,3.941289644697518
-0.14,4.088184018269357
-0.09999999999999998,4.361409234533605
-0.06,4.467335863703331
-0.020000000000000018,4.097016198033582
0.020000000000000018,4.143253410417847
0.06000000000000005,5.777235970314323
0.10000000000000009,14.379843615064447
0.14,14.379843615064447
0.17999999999999994,14.379843615064447
0.21999999999999997,14.379843615064447
0.26,14.379843615064447
0.30000000000000004,14.379843615064447
0.3400000000000001,14.379843615064447
0.3800000000000001,14.379843615064447
0.42000000000000004,14.379843615064447
0.45999999999999996,14.379843615064447
0.5,14.379843615064447
0.54,14.379843615064447
0.5800000000000001,14.379843615064447
0.6200000000000001,14.379843615064447
0.66,14.379843615064447
0.7,14.379843615064447
0.74,14.379843615064447
0.78,14.379843615064447
0.8200000000000001,14.379843615064447
0.8600000000000001,14.379843615064447
0.9,14.379843615064447
0.94,14.379843615064447
0.98,14.379843615064447
