Delta_A,Free_Energy_kcal_mol
-0.98,0.06212543213030852
-0.94,0.022407416688647208
-0.9,0.0
-0.86,0.009055242930758545
-0.8200000000000001,0.03886132190733205
-0.78,0.09423270966484909
-0.74,0.18115739354390725
-0.7,0.29517665174981844
-0.6599999999999999,0.4416573849301116
-0.62,0.6316270428032583
-0.5800000000000001,0.8672275398143161
-0.54,1.1344970582479001
-0.5,1.4319712216972866
-0.45999999999999996,1.7748644292783242
-0.42,2.153094869348404
-0.38,2.4742938356020767
-0.33999999999999997,2.808384734171547
-0.3,3.180736941842347
-0.26,3.472509293867181
-0.21999999999999997,3.7360397757620216
-0.18,3.9467193807189034
-0.14,3.9972683583786184
-0.09999999999999998,4.346521685107113
-0.06,4.531153469763934
-0.020000000000000018,4.214379014649186
0.020000000000000018,4.214379014649186
0.06000000000000005,5.310279928863106
0.10000000000000009,6.7302819094708175
0.14,14.282711161133138
0.17999999999999994,14.282711161133138
0.21999999999999997,14.282711161133138
0.26,14.282711161133138
0.30000000000000004,14.282711161133138
0.3400000000000001,14.282711161133138
0.3800000000000001,14.282711161133138
0.42000000000000004,14.282711161133138
0.45999999999999996,14.282711161133138
0.5,14.282711161133138
0.54,14.282711161133138
0.5800000000000001,14.282711161133138
0.6200000000000001,14.282711161133138
0.66,14.282711161133138
0.7,14.282711161133138
0.74,14.282711161133138
0.78,14.282711161133138
0.8200000000000001,14.282711161133138
0.8600000000000001,14.282711161133138
0.9,14.282711161133138
0.94,14.282711161133138
0.98,14.282711161133138
