Frame,Time_fs,LBHB_Fraction,Avg_Wire_Length,Hodge_Gradient_Pct,Hodge_Curl_Pct,Hodge_Harmonic_Pct
4000,2000.0,0.0,0.0,99.99999795531855,0.0,0.004865094586531506
4001,2000.5,0.0,0.0,99.99999738664977,0.0,0.00555591312570832
4002,2001.0,0.0,0.0,99.9999973849248,0.0,0.005558873450322694
4003,2001.5,0.0,0.0,99.99999796761129,0.0,0.004853032429685062
4004,2002.0,0.0,0.0,99.99999797097949,0.0,0.0048497222907406485
4005,2002.5,0.0,0.0,99.99999797369603,0.0,0.004847120817569168
4006,2003.0,0.0,0.0,99.9999979757571,0.0,0.004845249837346506
4007,2003.5,0.0,0.0,99.99999716518005,0.0,0.006835988891282563
4008,2004.0,0.0,0.0,99.99999716542291,0.0,0.006835061105313444
4009,2004.5,0.0,0.0,99.99999703908303,0.0,0.007020026400876967
4010,2005.0,0.0,0.0,99.99999704060453,0.0,0.007018520207624467
4011,2005.5,0.0,0.0,99.9999979890748,0.0,0.0055987232282799565
4012,2006.0,0.0,0.0,99.99999798780206,0.0,0.004704421171648323
4013,2006.5,0.0,0.0,99.99999825747047,0.0,0.004173839873101291
4014,2007.0,0.0,0.0,99.99999809023788,0.0,0.00437835395638998
4015,2007.5,0.0,0.0,99.99999808426097,0.0,0.0043864055889900385
4016,2008.0,0.0003779289493575208,0.0,99.99999752205397,0.0,0.006319429162449143
4017,2008.5,0.0007137758743754461,0.0,99.999997519045,0.0,0.006322267546862558
4018,2009.0,0.001013856032443393,0.0,99.999997281511,0.0,0.005894302206594555
4019,2009.5,0.0012836970474967907,0.0,99.99999728156014,0.0,0.005895025293811836
4020,2010.0,0.0015276504735716467,0.0,99.99999728116565,0.0,0.005896517399423203
4021,2010.5,0.0017487612940833576,0.0,99.99999740727998,0.0,0.004574668315068203
4022,2011.0,0.0019504040122596824,0.0,99.99999652156544,0.0,0.005050018770811041
4023,2011.5,0.002135611318739989,0.0,99.99999681720043,0.0,0.00481036498020882
4024,2012.0,0.0023059185242121443,0.0,99.99999682366422,0.0,0.004806552800196483
4025,2012.5,0.0024630541871921183,0.0,99.9999968299921,0.0,0.004802824978737271
4026,2013.0,0.002608489447474508,0.0,99.99999640350525,0.0,0.005211140781687098
4027,2013.5,0.0027434842249657062,0.0,99.99999640872039,0.0,0.005208085625445851
4028,2014.0,0.002867225408028231,0.0,99.99999759903973,0.0,0.004313454485831741
4029,2014.5,0.002982530890498509,0.0,99.99999760076021,0.0,0.004311624940562516
4030,2015.0,0.0030902348578491965,0.0,99.99999760266812,0.0,0.004309636001342196
4031,2015.5,0.0031904287138584246,0.0,99.99999812365401,0.0,0.0035918667155260533
4032,2016.0,0.003285024154589372,0.0,99.9999975341897,0.0,0.004199575173388825
4033,2016.5,0.003373313343328336,0.0,99.9999976789442,0.0,0.004245878947882864
4034,2017.0,0.0034570596797671035,0.0,99.9999976739753,0.0,0.004342911275318805
4035,2017.5,0.003536067892503536,0.0,99.99999767432116,0.0,0.004342681782305431
4036,2018.0,0.003610729023383769,0.0,99.99999767468013,0.0,0.004342402117536635
4037,2018.5,0.0038493723849372385,0.0,99.99999789228414,0.0,0.004575865053063294
4038,2019.0,0.004076308495026904,0.0,99.99999686461503,0.0,0.005787278793657852
4039,2019.5,0.004132888253059927,0.0,99.99999686678727,0.0,0.005785586080826092
4040,2020.0,0.004186695611722748,0.0,99.99999677413838,0.0,0.005962700728342821
4041,2020.5,0.00423728813559322,0.0,99.99999701636759,0.0,0.005563150839083862
4042,2021.0,0.00428550317718339,0.0,99.99999701501251,0.0,0.005565180562729131
4043,2021.5,0.004332129963898917,0.0,99.99999810435888,0.0,0.004329658820299288
4044,2022.0,0.004376676549484682,0.0,99.99999810761963,0.0,0.004329075564797731
4045,2022.5,0.00441805881540798,0.0,99.99999722120843,0.0,0.00610019021418241
4046,2023.0,0.004458254525803837,0.0,99.99999718783205,0.0,0.006009593041137086
4047,2023.5,0.004497354497354497,0.0,99.99999755902246,0.0,0.0057120548435590805
4048,2024.0,0.004534853589012697,0.0,99.99999778653252,0.0,0.005832277413151787
4049,2024.5,0.004571428571428572,0.0,99.99999775818478,0.0,0.0058227322135088995
4050,2025.0,0.004607147304196239,0.0,99.9999975618594,0.0,0.005296322186279699
4051,2025.5,0.004641504824722121,0.0,99.99999756680916,0.0,0.005291428161929632
4052,2026.0,0.004674577490111471,0.0,99.99999757206412,0.0,0.005286125043903776
4053,2026.5,0.0045898552430269505,0.0,99.99999716957144,0.0,0.005362410170968153
4054,2027.0,0.004508149346896312,0.0,99.99999782593527,0.0,0.005446638512155886
4055,2027.5,0.004429301533219762,0.0,99.99999779777873,0.0,0.005493904588074235
4056,2028.0,0.004353164415671392,0.0,99.99999776872592,0.0,0.005542040088490487
4057,2028.5,0.0042796005706134095,0.0,99.99999773872771,0.0,0.005591098095771456
4058,2029.0,0.004208027621924903,0.0,99.99999794299178,0.0,0.005188666745366143
4059,2029.5,0.004139248567183188,0.0,99.9999978996461,0.0,0.0048798591939007065
4060,2030.0,0.004072256447739376,0.0,99.99999726369262,0.0,0.005004058497865518
4061,2030.5,0.004006986540634953,0.0,99.9999974064324,0.0,0.0050758253309356955
4062,2031.0,0.003943775912630195,0.0,99.99999741040861,0.0,0.005071398917534409
4063,2031.5,0.0038833018022503235,0.0,99.99999690482217,0.0,0.005418777628352552
4064,2032.0,0.0038246543100912034,0.0,99.99999691103253,0.0,0.005415080189810878
4065,2032.5,0.0037681159420289855,0.0,99.99999634146178,0.0,0.006066785289034916
4066,2033.0,0.0037132247929163096,0.0,99.9999963492798,0.0,0.006062295026831625
4067,2033.5,0.003660253402158611,0.0,99.9999970769213,0.0,0.005541583828943021
4068,2034.0,0.0036087720921624874,0.0,99.99999709060658,0.0,0.005531833427618597
4069,2034.5,0.0035587188612099642,0.0,99.99999710422173,0.0,0.005522162425833213
4070,2035.0,0.0035106670267350797,0.0,99.99999681019648,0.0,0.00575233293966172
4071,2035.5,0.0034635879218472467,0.0,99.99999787365942,0.0,0.0047087903414778426
4072,2036.0,0.003417754798001928,0.0,99.99999788384054,0.0,0.00469822593746569
4073,2036.5,0.0033731188375713543,0.0,99.99999789414817,0.0,0.004687519912137458
4074,2037.0,0.003329633740288568,0.0,99.99999790443559,0.0,0.00467680758297752
4075,2037.5,0.003287255563047876,0.0,99.99999791458809,0.0,0.004666191024440947
4076,2038.0,0.003245672436750999,0.0,99.99999804024141,0.0,0.0044347416003385765
4077,2038.5,0.003205128205128205,0.0,99.99999804992163,0.0,0.004422291245603192
4078,2039.0,0.0031655844155844158,0.0,99.99999805922673,0.0,0.0044101804316690335
4079,2039.5,0.0031270044900577293,0.0,99.99999806819902,0.0,0.004398369487574623
