Delta_Z_A,Density_Substrate_atoms_per_A3,Density_O_atoms_per_A3,Density_H_atoms_per_A3
-14.8875,0.06005911583565441,0.0,0.0
-14.662500000000001,0.06217418259444671,0.0,0.0
-14.4375,0.06070037773657809,0.0,0.0
-14.212499999999999,0.06086186911994029,0.0,0.0
-13.9875,0.0667492491638729,0.0,0.0
-13.7625,0.07589467867020015,0.0,0.0
-13.537500000000001,0.06858836948119192,0.0,0.0
-13.3125,0.06773701199414654,0.0,0.0
-13.087499999999999,0.0700370882989266,0.0,0.0
-12.8625,0.08000565349714857,0.0,0.0
-12.6375,0.08430006999257637,0.0,0.0
-12.412500000000001,0.07745001315850406,0.0,0.0
-12.1875,0.07214588354768542,0.0,0.0
-11.962499999999999,0.06753005216304159,0.0,0.0
-11.7375,0.07605146642103724,0.0,0.0
-11.5125,0.08684003155613718,0.0,0.0
-11.287500000000001,0.09357406545459004,0.0,0.0
-11.0625,0.10070947599518586,0.0,5.0172080267867724e-05
-10.837499999999999,0.10346737253241022,2.195028511719213e-05,0.0
-10.6125,0.09847525054575737,2.8221795150675595e-05,3.29254276757882e-05
-10.3875,0.08433769905277727,7.839387541854331e-06,2.8221795150675595e-05
-10.1625,0.08429536636005126,0.0,4.703632525112599e-06
-9.9375,0.08123016583118621,0.00011131930309433152,3.449330518415906e-05
-9.712499999999999,0.08158764190309477,5.4875712792980326e-05,0.00014738048578686144
-9.4875,0.08621601630780557,0.00020382407608821263,0.00014738048578686144
-9.2625,0.08269926705652972,0.00021166346363006696,0.00040764815217642525
-9.0375,0.08567980219994273,0.0002900573390486103,0.0004750668850363725
-8.8125,0.08879360693156728,0.0005424856178963197,0.0007525812040180158
-8.587499999999999,0.08763180969786447,0.00043586994732710085,0.0009109368323634734
-8.3625,0.08578484999300358,0.00030103248160720633,0.0009564052801062285
-8.1375,0.09301119742908491,0.0006898661036831812,0.0011947226613786002
-7.9125,0.09448813804197026,0.000937590750005778,0.0011523899686525867
-7.6875,0.09191054741820856,0.0005707074130469953,0.0016572465263480058
-7.4625,0.08181655201931692,0.0005346462303544654,0.0014973230204941774
-7.2375,0.08290622688763467,0.0009469980150560033,0.0017795409720009333
-7.0125,0.08380305282242281,0.0009987379728322418,0.001980229293072404
-6.7875,0.08398179085837709,0.0014957551429858064,0.0022938047947465776
-6.562499999999999,0.09253299478903179,0.0010818354807758978,0.0022969405497633194
-6.3374999999999995,0.1013585772836514,0.0015082981630527735,0.0026826384168225524
-6.1125,0.10206569003992666,0.0015239769381364821,0.0028237473925759302
-5.8875,0.10311930372555188,0.0013295601270984947,0.0026073802964207506
-5.6625,0.09990201907837486,0.0010881069908093813,0.003391319050606184
-5.437499999999999,0.09879509755746503,0.0015757168959127208,0.0029883745309548715
-5.2124999999999995,0.09293750718619147,0.0013342637596236073,0.0023157550798637697
-4.9875,0.08258324412091027,0.0013264243720817529,0.003073039916406898
-4.7625,0.08008404737256711,0.001373460697332879,0.0031498659143170704
-4.5375,0.0825707011008433,0.0015380878357118199,0.0028206116375591884
-4.312499999999999,0.08580836815562914,0.0015569023658122702,0.0034556020284493894
-4.0874999999999995,0.09311938097716249,0.0015804205284378333,0.0025744548687449626
-3.8625,0.09684622581456004,0.0016368641187391845,0.00320317374960168
-3.6375,0.09067662781912068,0.00182814517476043,0.002743785639649016
-3.4124999999999996,0.08610783275972798,0.0012699807817804017,0.003215716769668647
-3.187499999999999,0.08596045227394111,0.0018736136225031854,0.004720879177704679
-2.9624999999999995,0.07840955419362702,0.0022452005919870806,0.005644359030135119
-2.7375,0.07523617011668439,0.00423483715010971,0.007115028132986992
-2.5125,0.06621460293351843,0.005435831321521794,0.007594798650548477
-2.2874999999999996,0.0652958267136131,0.00919403370908676,0.011389062220805973
-2.062499999999999,0.06138083657521105,0.011445505811107324,0.01478508490393727
-1.8374999999999995,0.0656830924581807,0.013300304903510059,0.022756174156494755
-1.6124999999999998,0.06374989949035943,0.011815524903082849,0.028634146935377133
-1.3875000000000002,0.06482075982857673,0.01507671012049425,0.030970284422849725
-1.1624999999999996,0.06129303543474228,0.019303707883062106,0.031189787274021646
